data,app,type
"After last update I cannot use app without giving my personal data. I was very satisfied with app, but after this I uninstalled it",Samsung Health,feature_request
Advertise find users who want to download app. Don't shove it down my throat and not let me delete it. I may have actually tried and used this app otherwise. Now I will try to disable this one and go for a competitor's app.,Samsung Health,feature_request
"Why do you need access to my phone calls Samsung health? You are supposed to count my steps, not be nosy about my privacy. That's why I'm deleting you.",Samsung Health,feature_request
"Just keeps getting worse. The last update deleted the option for blood O2. So you pay for such an expensive phone with features, then they ""steal"" them from you :-(",Samsung Health,feature_request
Dont want it!!! Remove it all together if a could,Samsung Health,feature_request
No map and no manual start. UI non-intuitive. Would like to go back to previous version,Samsung Health,feature_request
Disappointed. The only reason I used this app was for the weight management feature. I lost 20 pounds with it. Now the update has removed the only reason I use this app. I will be looking for something different. Truly disappointing.,Samsung Health,feature_request
"Would be 5 stars but they have removed the spo2 monitor and only left heart rate, steps and weight.",Samsung Health,feature_request
"Go back to integrating with other apps please. I like the Samsung watches but no app has everything, integration is key. Adding workouts manually is confusing too. I always struggle through it. Why don't all types of workouts track your heart rate?!",Samsung Health,feature_request
Too intrusive wants access to everything . Can't give zero stars,Samsung Health,feature_request
I wish there was an option to select your preferred 1st day of the week. Other than that I love using the app with my FitBit.,Samsung Health,feature_request
I will be looking for another app. I do not like you having access to my contacts. What does that have to do with tracking physical activity!!,Samsung Health,feature_request
Where can I mange my weight. It is no longer an option,Samsung Health,feature_request
Used to be pretty useful! Unfortunately it appears the dev team has removed the standalone oximeter function for a reason that escapes my reasoning. As a pilot I used to use it for my high-altitude flying.,Samsung Health,feature_request
Why does this app now need to access my contacts and phone? Ridiculous,Samsung Health,feature_request
Loved this app up until the oxygen saturation meter was gone. Please bring that back!!,Samsung Health,feature_request
it is great though i would like to see Pokemon GO added as a supported third party app so Adventure Sync works properly on Samsung Devices. Google Fit is great if it would sync samsung health data too.,Samsung Health,feature_request
Good app that would be better if all the cheaters removed.,Samsung Health,feature_request
But could you add body temperature scan? This would help even more,Samsung Health,feature_request
Don't think you should have to give permission to access contacts on my phone. But it was cool when I had it.,Samsung Health,feature_request
Well I was keeping all my data on there and try to check my blood pressure but now I have to sign in which did refuses to let me do it,Samsung Health,feature_request
I really hate this app. I donot want this app in My phone. Simply wasting  memory and ram speed. Samsung phone and by default app. This is not good.  Hate this lot.,Samsung Health,feature_request
I love this comp phones! I can not say the same thing about this app Please do NOT GET IT! Repeat! repeat! do not get it!..................................................................................,Samsung Health,feature_request
Talk to me very good but I would like easy ECG,Samsung Health,feature_request
"Great app for tracking lifestyle, fitness and nutrition. The diet guide  cannot be adjusted for a specialised eating plan eg keto/diabetic etc. It  would be am enhancement to add that option. Otherwise an ideal app. Syncs  with Discovery health.",Samsung Health,feature_request
This used to be one if my go to apps. Loved it. After this new update I am forced to log into an account I neither have not want. Now the app is unusable.,Samsung Health,feature_request
I cannot get back to the previous version. I don't want the heart icon on my home page....,Samsung Health,feature_request
"I really like this app, however I track carbs not calories and wish I had an option to have this be my main tracker for my food. I would give this a 5 star otherwise.",Samsung Health,feature_request
Sync up with myfitnesspal and I'd give this 5 stars,Samsung Health,feature_request
love the app always used it for years but why is there no auto fill for foods anymore ??,Samsung Health,feature_request
Not worth installing. First they got rid of the weight management feature which was one of the best parts of the app and now they want to see my phone contacts and don't give an option to opt out. Uninstall.,Samsung Health,feature_request
The recent update has left me unable to change my daily step goal. It's stuck at 8000. Before the update there was a 'more' button which has now disappeared.,Samsung Health,feature_request
Needs to sync and be compatible with Pebble smartwatches.  More stars when you do...,Samsung Health,feature_request
"THE BEST APP I HAVE FOUND SO FAR. It would be nice to be able to send weekly and monthly readings to my Dr. regarding my diabetes,  and blood pressure via email. Please add this function it would then be the PERFECT APP!",Samsung Health,feature_request
Good app could be better on recording calories. Why not scan option like myfitnesspal,Samsung Health,feature_request
Doesn't really doesn't break down categories the way my garmin does,Samsung Health,feature_request
Recent update removed the weight management tool for seemingly no reason.,Samsung Health,feature_request
"Lame that you removed my ability to zoom my results graph. It makes it virtually impossible to see trends, and you reduced the size of the graphs to allow trending data history which I doubt most people care about, excepting the highlighted data point. Reducing functionality is lame.",Samsung Health,feature_request
Definitely like the older version. With this one there is no longer an option to measure pulse and O2 level(Stress) using the phone. Please bring that back.,Samsung Health,feature_request
Looks like I can noonger track weight by month--only day. Miss that.,Samsung Health,feature_request
I don't want on my cell and it will not be deleted I should be able to get rid of it if I don't want it.,Samsung Health,feature_request
I can not give -1 star. App is total usless without weight management. I will remov it and instal another app.,Samsung Health,feature_request
"The app locked me out with a new privacy policy because I will not give the app access to my phone, contacts and phone records. Why does this app want access to my phone? This app has lost it usefulness.",Samsung Health,feature_request
Where did it go? The app is nowhere to be found on my phone! I have to go to the play store and search it JUST to access it outside of my watch. Its really hard tk travk and compare when you cant find the dang thing!,Samsung Health,feature_request
Would be helpful to have a password recovery so you don't have to reset and lose data...,Samsung Health,feature_request
Shealth has improved exponentially. I like the feature of being able to change watches. Would be nice if the swapped watch would inherit the steps from Shealth and old watch. I swap when one needs to be recharged. S3 to gear s2 sm r365,Samsung Health,feature_request
"The tracking of sleep should have an ""add naps"" option. Cuz yes I only slept 4 hours last night but then I went back to sleep for like and I'd like to show my doctor a more accurate line graph of average sleep per day. Thank u",Samsung Health,feature_request
I cannot get past the bit about needing to change settings Not sure what else I need to change to get in but need a step counter for a work activity tomorrow so will have to look for another app,Samsung Health,feature_request
I got myself a gear s2 watch to enhance my cardiovascular but I'm frustrated as it seems like you can't use it as a heart rate monitor with the training effect mode on the running mode. Please help. Other then that brilliant,Samsung Health,feature_request
I can't find the SPO2 to use.. am I missing something od is it not available for the galaxy s5??? If I can find it I will rare 5 stars,Samsung Health,feature_request
"I enjoy the app, especially logging food. Would be nice if app would allow more than 100 My Food entries to be added/created.",Samsung Health,feature_request
Okay but hope you can include heart rate and UV features,Samsung Health,feature_request
I can't find the women's health section in this app.,Samsung Health,feature_request
"Pretty good app. Keeps me honest. Could always use more food/ nutrition counts, exercises and would like to see it get a bit smarter. Lots of repetitive messages.",Samsung Health,feature_request
"I liked it before the latest updates where you could see weight by day, week and month with averages and high and low. Now you can only see it by day so useful functions have been removed!",Samsung Health,feature_request
"Provides good information. I like knowing my BMI. My only request would be weight graphs for a week, month, and year.",Samsung Health,feature_request
not allowing me to change my age to be smaller please help,Samsung Health,feature_request
Allowing Cheats in the Global Challenge is a Disgrace on you Samsung..Pull your Heads in...,Samsung Health,feature_request
Give us a chat area where we can chat with other S-Health users. (Somewhat like Clash of Clan Glibal chat) So we can communicate with new people's  € get good ideas etc.,Samsung Health,feature_request
Why did you take away the average weight stats for weekly and monthly. Now I can only see daily. Worst update ever. Now I will have to find another app with those features!,Samsung Health,feature_request
WAS a great app. Now they want permission to collect and share your information...DON'T THINK SO !!,Samsung Health,feature_request
I don need this. Why Samsung is installing it systematic on my device?,Samsung Health,feature_request
"I was able to enter my info the first month. After that, it's only given me the option of editing. I don't see an option to enter new information.",Samsung Health,feature_request
"hi, i like the app but i feel it's missing a bar scanner for the food part, like My Fitness does.",Samsung Health,feature_request
Don't like it and 100% hate that it's forced on me and I can't Uninstall.,Samsung Health,feature_request
"This app was great until they updated and want permission to manage and make phone calls! Why would Samsung Health need to make calls??? Or even manage my calls??? No thanks I'll pass, they can go pound sand, I'm DELETING this app!!",Samsung Health,feature_request
With the update it no longer works on my tablet!,Samsung Health,feature_request
"Was working great before the April 2015 update.   Hate the April 2015 update.  Don't like the colors. Don't like what they did to the serving size (no way to adjust ),  don't like the Nike swoosh tile.  Wife stopped using it, I'm looking for a replacement app.",Samsung Health,feature_request
I think they should add a part where people can put if they are pregnant or in a wheelchair,Samsung Health,feature_request
Can't and wil not use this app anymore. I do not like the idea of allowing an app make phone calls change settings and alike.,Samsung Health,feature_request
The people who lead in the table cheat as they would have to walk 50 miles a day.,Samsung Health,feature_request
App works well with my S2 Gear but no connectivity to myfitnesspal and other mainstream health apps,Samsung Health,feature_request
The weight management feature was crucial. I want to be able to track my calorie deficit for weight loss within the Samsung Health app. Please bring back this feature.,Samsung Health,feature_request
Please return the monthly challenged into at least 200000 steps not less.,Samsung Health,feature_request
"Loved this app but not giving it permission to MAKE and MANAGE calls on my phone. If it’s not to make and manage, then you need to edit the way it is worded when you want me to agree.",Samsung Health,feature_request
Don't update if you haven't already. Each update continues to subtract useful features. It's almost time to move to new app and tracker altogether,Samsung Health,feature_request
Can the step counter be on the home and lock screen. That would be very nice and east to see instead of unlocking your phone and going to the app to see your steps. Other than that no other problems for me.,Samsung Health,feature_request
Love it! Wish I could sync w/Fitbit... My new revision is that I enjoy the challenges and tracking..I have the Samsung watch2 now and would like more interactive connection.,Samsung Health,feature_request
This app has been helping me get healthy. The only thing I would add is the ability to scan barcodes for nutritional info.,Samsung Health,feature_request
"I found that when we open app only will asking, if able enhance morning time will asking instantly will be more perfect.",Samsung Health,feature_request
I am using watch 4 but i dont have BP and ECG.. but this app is great..,Samsung Health,feature_request
I love the app but id love to see an update with some added features like more tips with stress management and more fun badges,Samsung Health,feature_request
overall de programme is working 100%. but the marathon programme is limited to 10km. please include 21km n 42km programme with more dan 3 days in a week for training.,Samsung Health,feature_request
I like this app a lot but can you expand your food data base. It doesn't have a very good selection. Also can you please partner with Weight Watchers and My Fitness Pal. These are top of the line programs and you really need to partner with them.,Samsung Health,feature_request
Please let us connect to VeryFitPro app. Bought an affordable smart watch and want to be able to connect them. Please!,Samsung Health,feature_request
"Very good for track your daily activities, but you can't challenge friend for more activities than walking.",Samsung Health,feature_request
Need to be able to stop the app from running in the background.,Samsung Health,feature_request
Just we need experts to supported in Europe PLEASE because it's so important to have it! Thanks,Samsung Health,feature_request
Please add call silence option while notifying incoming calls for honor band 5,Huawei Health,feature_request
Interesting app even though you have to sign away your life. Not totally intuitive. Needs time to get best out of it. Please remove advertising. I have bought your product. Don't force my to view stuff I don't want.,Huawei Health,feature_request
Be nice if it stored data online somewhere or had an option to export data or transfer it from one phone to another. Otherwise this app does exactly what it is supposed to do with my watch. The watch's sleep-tracking has always been super impressive to me.,Huawei Health,feature_request
It is a nice app with honor band 5 but it should contain outdoor cycle workout mode and more watch faces. But honor band 5 is really smart & worth buying.,Huawei Health,feature_request
"Was working mostly well before the app started asking to install a new version of Huawei mobile services. Why do I need to install another app to run Huawei health when it was working fine before. Additionally, Huawei health needs proper integration with my fitness pal and Google fit",Huawei Health,feature_request
Works great! The app won't let you graph all the different exercises the watch offers. But over all it's a great app and I like the way you can download each exercise.,Huawei Health,feature_request
"You guys should add more exercise category to track other than running, cycling and walking.",Huawei Health,feature_request
"Entirely offline? Can't connect to Google Fit, can't store data online ...",Huawei Health,feature_request
"In order to reset my password Why the hell i need to give IMEI number , all other personal details Though i gave verification code from mail it isnt sufficient we need to provide all essential crenditals Shame to loot our details (IMEI) Sue this company!",Huawei Health,feature_request
Cycling skipping and climbing is not monitored by the honor band e..disappointed,Huawei Health,feature_request
what is the use of qr code scanner in new update?,Huawei Health,feature_request
After thr latest update I can't access the app. It doesn't sync with Google fit app either.. I have bought an expensive huawei smart watch which is just a digital watch for me.. Dear huawei please fix the bug. Disappointing for a big company like huawei to do such things.,Huawei Health,feature_request
UI not as impressive as MI FIT app. cant sync with MI Composition Scale. Major disadvantage.,Huawei Health,feature_request
Would be great if you could add different devices that aren't Huawei,Huawei Health,feature_request
"I have the body fat scale but I only get the weigth and body fat, where are the other 9 measures",Huawei Health,feature_request
This app can't judge or count stairs climbing. Can any one help with that.?,Huawei Health,feature_request
"My data is not syncing with MyFitnessPal app, it is there is a setting other than linking to the app?",Huawei Health,feature_request
GPS connectivity with this health app is not proper while other apps are getting proper connectivity. You should improve this else it is no of use.,Huawei Health,feature_request
I am using huawei gt 2 This app has sooo disappointing watch faces.without any custom for faces.And it looks so poor and not in 3d model at all.samsung has more features and more customs for their watches and i have a bit of shame on you huawei,Huawei Health,feature_request
App is decent but asks for too many permissions which shouldn't be asked for. Shady app,Huawei Health,feature_request
I'm having issues with the accuracy of my outdoor activities,Huawei Health,feature_request
Disappointed with this app. No way to install additional watch faces unless you download the moded chinese version. Why is this app not regularly updated?,Huawei Health,feature_request
Continuous heart rate is now working. The UK representation of it leaves to be desired however.,Huawei Health,feature_request
App for sleep is not very readable. Change to bar chart.,Huawei Health,feature_request
"There should be an another feature of workout where it can be start any time without gps because it consume more battery, And it should have counts steps and distance",Huawei Health,feature_request
After update shows my watch is connected in notification very annoying,Huawei Health,feature_request
Please add more faces for honor band 5 in india version and incoming calls silent feature and make app more useful & easy .,Huawei Health,feature_request
Why is the app requiring us to download another app that's not even on the play store!!!! Its was working fine!!! Please fix this I'm not downloading something else from somewhere else!!,Huawei Health,feature_request
its not showing bmi index. the one have mi fit . app. fulse sleep monitor . other things work nice.,Huawei Health,feature_request
Automatic spo2 Measurement does not shows on tha app for huwaei band 6,Huawei Health,feature_request
App and honor band 4 is good. Update the honor band 4 atleast once a month.Add new faces to honor band 4.Coustamizable watch faces has to be there.Please add it .,Huawei Health,feature_request
This is spy app. Request to access too much thing Disconnect many time and do not auto reconnect.,Huawei Health,feature_request
Although the app is good but new watch faces are released after alot of time,Huawei Health,feature_request
I heared customers out of China could use new watch faces but I couldnt find shuch ability. Also weather notification dont work. I am disappointed really.,Huawei Health,feature_request
"I am using Honor band 5! And they are not updating any new watch face from past 2 month's, this is very bad. Means they did not care about us !!!",Huawei Health,feature_request
Doesn't give out actual data regarding calories burned. It shows kilocalories where as it would be calories.,Huawei Health,feature_request
Overall its amazing But please can you add tracking of distance in decimals and also in other units like meters and second You can also add fartlek WORKOUT,Huawei Health,feature_request
Improve ur app man and add some more features to smartwatch ui it getting boring add camera shutter and voice assistant and add feature to stop continues heart rate monitor change navigation animation and add drink water reminder etc,Huawei Health,feature_request
You guys just got to improve the auto sync that's all.,Huawei Health,feature_request
no dark mode no achievement recorded no weekly / monthly target shown. no stress data syncing with running band takes a hell lot of time. pls fix this asap in new update.,Huawei Health,feature_request
Can't add own faces still. Crapest watch and app I've ever had,Huawei Health,feature_request
Will not work unless you allow Huwai access to everything on your phone! I only wanted to measure pulse steps etc on the wristband. Uninstalled app and throw away wristband seems the only way forward.,Huawei Health,feature_request
"2 apps for watch, no info on heartrate at all. Years behind samsung health.  Needs lots of improvement.",Huawei Health,feature_request
It is best if you have a watch to link with it,Huawei Health,feature_request
Location and access to calls required to pair change the time on my band?! No chance.,Huawei Health,feature_request
Add Tecno mobile features in this app. I've band 6 and I'm having identification error,Huawei Health,feature_request
Could you please update for allowing to activate running on app from the fitness band?,Huawei Health,feature_request
Good health app. But can I reques some function? I need some function to add my photo to background when i sharing the stats of exercise. Thankyou,Huawei Health,feature_request
I cannot change the distance into kilometers as well as weight into kg,Huawei Health,feature_request
Please update for using whatsapp call in honor magic watch w,Huawei Health,feature_request
It's great but now I have to get internet just to open the app it's so annoying,Huawei Health,feature_request
Good app but with a new upgrade it made my screen smaller,Huawei Health,feature_request
After reinstalling app my all data was gone No support for data storage in cloud or google account,Huawei Health,feature_request
"Im using huawei gt with samsung note 20 ultra. Actually where do you swt the continuous heart rate? As there is no options at all, please advice",Huawei Health,feature_request
"Can't use it without logging in, it sucks. It wasn't like that before.",Huawei Health,feature_request
"Love the app. I hope skipping rope will be added in your next software update for the Huawei Health app and the band, as well. Thank you!",Huawei Health,feature_request
It would be nice to have the option to edit the sleep start and end times(like on fitbit app) sleep times are not always accurate.,Huawei Health,feature_request
It used to work offline. Now I have to log in just to see my old data.,Huawei Health,feature_request
Terrible sign up. Migration between phones is even worse... Why does this app need to access my call logs?,Huawei Health,feature_request
"""-"" The app doesn't start or pause workout automatically. Doesn't allow u to use any other watch apps if the workout is in progress. No notification coming to the watch during workout. ""+"" GPS track is accurate. I like the option "" Rest required"".",Huawei Health,feature_request
Realme xt not supported watch faces and dark mode in honor band 5 plz do something I only have realme xt phone,Huawei Health,feature_request
Only connects to watch when location is on! Also have to install Huawei app! Stupid,Huawei Health,feature_request
Can u add stopwatch and timer to band 4 runningg!!!,Huawei Health,feature_request
Good app but there are not much new designs for watch faces,Huawei Health,feature_request
"Love it! Exact GPS, step length and calorie counter, indoor and outdoor exercise feature. Unfortunately only pairs with HUAWEI devices... What a shame.",Huawei Health,feature_request
This app was Worest because of its not clarity the app,Huawei Health,feature_request
Why impose login requiments! Was working fine as it was. Guess it's time to sell Huawei watch,Huawei Health,feature_request
"It should work in offline mode also, but it require internet to open application.",Huawei Health,feature_request
Worst app ..I am not able to download even a single theme ....no clear user guide ... Update your app guys do some work..hate it ,Huawei Health,feature_request
I am using huawei p10 lite. Is there any way to measure heart rate on this mobile phone via huawei health? Please let me know. Thanks,Huawei Health,feature_request
This app is 2 years out of date. The actual latest version has to be downloaded directly from Huaweis website,Huawei Health,feature_request
Plz I request you that you should allow third party apps for watch facesfor honor band 5 so that it can have unlimited watch faces as mi band 4,Huawei Health,feature_request
Was all good but now all the free watch faces for the Huawei watch fit have disappeared and all that's left is the few paid watch faces. Not sure what's going on.,Huawei Health,feature_request
"still not fixed :( Google fit syncs sleep now. does not sync heart and sports info. pls allow us to add our own activities info captured on honor band does not include steps climbed. pls have find my band feature, and also band to auto track exercise",Huawei Health,feature_request
Don't like the update the graphics look more messy and the last version was  a bit more user friendly. shame as app is great .and now only shows current  year in total step count (my data) and seem to have lost total count when  using app,Huawei Health,feature_request
"I can't get option to change watch faces inside app, except few that exist inside watch. Is there a way to get it?",Huawei Health,feature_request
Worst app for trying to connect ⌚ watch to phone I have a Samsung phone this what I had to do Download huawei app gallery then search for hms core download it open it register your details then download health app then my watch ⌚ connected.,Huawei Health,feature_request
I just wish we didn't have to install this app for our watch to work.,Huawei Health,feature_request
Plz improve the app UI.. It's Full of bugs and needs to be more colorful and informative.,Huawei Health,feature_request
Offers interaction with MyFitnessPal app yet will not sync with it. Nor is it listed by MyFitnessPal as a pairing option which is very confusing and frustrating as it means I have to manually enter exercise stats into MFP in order for it to include the info.,Huawei Health,feature_request
Getting error on start . Hauwai health services 4.0.0 required which is not available on play store.. I am using Samsung galaxy s10,Huawei Health,feature_request
Please make the app working in other devices too. It asks for latest version of Huawei mobile services. We can't buy a separate mobile to make the app work. So please make it working,Huawei Health,feature_request
Uninstalled it. It keeps asking me access to my phone numbers,Huawei Health,feature_request
No option to make custom intervals. The watch and the app are usless ti me this way!,Huawei Health,feature_request
There is no option or updates given for honor band 4 regarding screen lock and also battery % of band in band itself,Huawei Health,feature_request
there is no treadmill option ... please include it. its very irritating u run on treadmill and it doesn't recognise it,Huawei Health,feature_request
Dependency on another app. Still not working both. Anyone can help?,Huawei Health,feature_request
"What is missing is the possibility to create your own training plan,",Huawei Health,feature_request
I am unable to install other faces for my Honor Magic Watch 2 using the app. I couldn't find any option to do so. Not sure why my watch isn't supporting different dials or why I couldn't find that option in the application. Any help?,Huawei Health,feature_request
The honor band 4 is the best band but if you give more watch faces then this band is more fine,Huawei Health,feature_request
"Love it, but u have to put more workouts options and to add workout is only 5.",Huawei Health,feature_request
"No gallery watch face in Honor watch magic , pls add this feature",Huawei Health,feature_request
Doesn't calculate my speed & doesn't talk like a Samsung Galaxy App.,Huawei Health,feature_request
Does not work on a phone not based on Huawei OS . Requires Huawei services.,Huawei Health,feature_request
Some features should be added: 1- A widget is required 2- The Arabic language must be supported by the application. I hope you will be in the next update,Huawei Health,feature_request
Please give option to use onlywatch or band to track steps as the pedometer from Health app is often wrong and more than actual steps taken on wearable.,Huawei Health,feature_request
You need Huawei services for this too work. Worthless on my Samsung,Huawei Health,feature_request
App is good but only thing is left no WhatsApp or other call apps calls not show in watch gt2 all other watches pls do some update in app or in gt2 watch to receive calls same like others.thanks,Huawei Health,feature_request
It is overall good..... Please get a 'Find the band' feature too.,Huawei Health,feature_request
Rubbish. Doesn't allow to export data. And why do you need access to my call logs?,Huawei Health,feature_request
"When will be added export of running tracks to Strava and to .gpx, .tcx formats? The only missing function in Huawei Watch GT.",Huawei Health,feature_request
"Huawei need to add 3rd party weight scales. In addition, blood pressure monitoring and 3rd party BP device integration can make it full health monitoring package to improve user experience.",Huawei Health,feature_request
"24 hour time format only on honor band 4R-C62 running edition. Huawei, please fix it. This is not an option should be removed. Even a cheap skate watch can have 12 & 24 hour time format.",Huawei Health,feature_request
It would be better with custom faces e.g. Add and remove different things on them etc. Overall very good,Huawei Health,feature_request
Works fine with my honor Band 5. But it has abusive permission requirements. Why the heck you need my contacts and my phone identity??? Why we have to log in? Why we can't just use it offline?,Huawei Health,feature_request
"Hi i use huawei scale 2 and hope add fitur analyse about number like visceral fat like 8 if normal, bad or good...thx",Huawei Health,feature_request
"Mostly a good app, but still missing the crucial integration with other apps, namely Strava.",Huawei Health,feature_request
Very good and maybe the only choice for honor band 4. But it was amazing if I could set the smart alarm in other ways. For example I want to sleep six hours but I don't know when I sleep to set the alarm but the band knows.,Huawei Health,feature_request
"There should be an auto pause function for outdoor cycle mode. I have to manually pause every time I stop and more often than not, I forget to press resume and the app is not recording my progress",Huawei Health,feature_request
"Yesterday I purchased Honor Watch Magic, I liked the watch but am very much disappointed to see that it has only few watch faces. I strongly recommend to Huawei to add new faces to the watch.",Huawei Health,feature_request
Cannot select your own photos when sharing workout activities like other fitness apps. Please add this function and it will be 5 stars.,Huawei Health,feature_request
The heart rate monitor needs to be updated to allow when you want it measuring. Say every 20 mins. Individual incramemts Instead of constant.,Huawei Health,feature_request
Great app. But I have the Huawei Watch GT 2 Pro and I'm using the Motorola e7. There is nowhere in the device settings to enable automatic spo2 tracking and it's annoying me because it's something I need to know. Where is it??,Huawei Health,feature_request
"It's ok, I think. Still don't see why Android Wear devices don't have sleep tracking",Huawei Health,feature_request
"Data sharing needs to be fixed, my weight and activity data doesn't appear properly in Google fit. It should have more support for other activities like indoor cycling which is my case (the Huawei band has this listed as an activity, but not the app)",Huawei Health,feature_request
"Can someone PLEASE tell me why this app does not have support for the Huawei Body Fat Scale?! Are they seriously that lazy not to support it's own devices. And only putting in support for Picooc. Wow... Huawei needs to step it up because their ""eco-system"" is seriously flawed.",Huawei Health,feature_request
"Old, rubbish and unusable. This app doesn't work with new devices and to download a version that does, you need to install via Huawei's App Gallery, which is really poor. Huawei hold customers to ransome - download their appstore or your device won't work!",Huawei Health,feature_request
You can't purchase new watch faces in India... Why don't you make easy purchase system for Indian customers…,Huawei Health,feature_request
"Excellent app but 1 thing for Huawei"" Honor Band 3 device"" can install the greek lanquage in next device firmware update...?",Huawei Health,feature_request
I am not able to share my work out progress with other from my redmi note 3. Please fix this issue.,Huawei Health,feature_request
The app is fine. I just wish you update the app again and put blood pressure monitoring function on it.,Huawei Health,feature_request
Its an amazing app which keeps track of my movements. One suggestion i often complete more than 10k steps(which is 100%). If i complete more than 100% it should show that percentage also..,Huawei Health,feature_request
Cannot disable heart monitor. Before i had difficulty switching the continuous heart rate monitor on. Now it does not allow me to disable it... When will the saga end...,Huawei Health,feature_request
"Doesn't allow integration to other services like Strava. I will have to return my Watch GT if I can't at the very least manually export my activities. Otherwise good app. Syncs some activities to Google Fit, but misses most of the data.",Huawei Health,feature_request
"The app is pretty good, but once I switched phones it didn't ask me for my details and info, so I pretty much lost my data.. There wasn't an option to sign in..",Huawei Health,feature_request
Step count of Redmi note 8 pro is being added automatically leading to inaccuracies in my Statistics...only the honor band 5 should count in the app ...and outdoor cycling should be added...need to use another app for the same..adidas running,Huawei Health,feature_request
"Clearly structured and intuitive app. The transfer/sync of my rowing erg sessions to the adidas app doesn't work though. As soon as this will work, the app is worth 5 stars to me.",Huawei Health,feature_request
I wish features are the same for both iOS and Android.,Huawei Health,feature_request
"I bought this thinking i could use this for open water swimming. Far from efficient, as i couldnt close the app after i finished. Would have been great to have been able to tell the actual water temp too. Also the sleep function is ineffective.",Huawei Health,feature_request
Aftsr latest update gt2 doesnt connect to internet. Cannot show weather data and cant check for update... Also cant change watch faces. Also probkems in help page... Simply notngood,Huawei Health,feature_request
UI is good software is laggy please add more different faces and fix laggy,Huawei Health,feature_request
"Functions well but need to install huawei apps separately. I guess it is due to the non business ethic that Google do. Just need email, no phone number required. Huawei need to catch up auto installation from google play store.",Huawei Health,feature_request
"Why you asking lots of parmission very bad, update also not timely done..",Huawei Health,feature_request
We want new faces in honor band 5-D60 in india,Huawei Health,feature_request
You must be add the feature for find the band in the Huawei health app to find the band via application ... And theam in the band's back ground... Thanks I hope you will consider my things in the next updates...,Huawei Health,feature_request
Some additional features not included as like number of faces ...and operating by mobile to band..,Huawei Health,feature_request
"App looks good but the settings don't take effect immediately, setting profile specific information",Huawei Health,feature_request
"So many watch faces to choose, but none of them are digital WITH seconds counter. Even the simplest design would be sufficient. Otherwise works well, not intrusive and overall nice app.",Huawei Health,feature_request
"I do like this with my pro band 3, even tracked walks. But you can't edit walks after. I forgot to turn it off once back at car sk now data wrong and can't remove the end. Feature would be a great addition",Huawei Health,feature_request
Please enable auto pause of tracking the exercise while stopping in between an exercise and start tracking automatically once the exercise is resumed.,Huawei Health,feature_request
"Thanks for updating huawei health app,now it is showing watch faces to be downloaded but please add more good watch faces like in amaze fit and samsung gear watches. Why only 3 watch faces?pl add more Plz provide elevation data also,no climbing data visible in mobile app,plz upgrade",Huawei Health,feature_request
"It would be good, but two things make it not worth more than 2 stars: lack of export of the recorded data and really basic, almost unusable map view.",Huawei Health,feature_request
"The app is of no use after recent update, it is forcing me to install addtional app",Huawei Health,feature_request
Keep on asking for new version which is not available in Google apps store.,Huawei Health,feature_request
Please place an option to upload external or third party watch faces.,Huawei Health,feature_request
"Overall it works very well, I liked more when the heart line were in colors intervals. Also I would like to have a function in the app and in the watch to find the phone or the watch, it wold be very useful.",Huawei Health,feature_request
"I can't even full control my honor band 5, shame on honor and huawei, I loved this brand before but after this experience I will not recommend it to my friends, at least make your app open source so we can tweak our needs!",Huawei Health,feature_request
"I'm using Honor band 5. It would have been great if an option was made available in band to turn bluetooth on and off. This way battery standby can be extended. Huawei team, please try to add this option. App-wise it's good",Huawei Health,feature_request
I am not able to use the Watch face store as it is not available.. when will hawei provide this feature in India.. kindly update this feature in India.. a smart watch gets useless because of limited watch faces..,Huawei Health,feature_request
It just stopped working one fine day and asking for another Mobile services app to be downloaded and create a cloud account. Why would I do that? The worst ever product planning. The band is just useless now.,Huawei Health,feature_request
"Cannot edit notifications - either always on top or the app is not working Cannot change language on my Honor Band 5 - so I cannot use it (no HU support; no EN default language) Cannot edit regions, so 0 functions can be used No reply from Customer Care..",Huawei Health,feature_request
"Very limited Faces available for Huawei Band 4, Expecting more Faces and Features for all devices.",Huawei Health,feature_request
"À good app on terms of tracking à calculation. I think you should add some other activities like foot-Ball, tennis etc",Huawei Health,feature_request
when the new watch face feature released ? i'm waiting too long to use ordinary watch face,Huawei Health,feature_request
Not sure why the app has stopped updates via the playstore and pushing apks via their website for updates instead. Please bring back updates via the playstore. Thanks.,Huawei Health,feature_request
"Please add watch face for honor band 4. Feel disappointed, they launch new honor band 5. But until now, no new watch face for honor band 4. I wish we are not trash for honor band 4 user.",Huawei Health,feature_request
Can't rest my password asking everytime old password trying rest my password is not possible why u guys are so sick. To make app for coustomer convince not for ur own First change these type of idiot things from app,Huawei Health,feature_request
App is good. But when I want to pay for watch face for band 6. It doesn't response. How to buy watch Faces ?,Huawei Health,feature_request
"Everything works as expected, the only thing I mis is the gpx export, otherwise it will be perfect",Huawei Health,feature_request
Developers please remove the mobile as a step count source . This app is ruining the accuracy of the wonderful honor band 5 . We only want to use Band as the step source .... Please make this change,Huawei Health,feature_request
Would be nice if it could synchronize with the Discovery App to help with Discovery points. Please help,Huawei Health,feature_request
Was a decent app for the band. But could I humbly request the might Huawei to rollback the recent additions requiring Huawei ID and more permissions? Not Rating higher as I am unable to use the App now,Huawei Health,feature_request
