review_content,final_label,user_story
"Was hacked a few ago and being trying to get my account back 
With no help from Facebook. Send infos that ask for still nothing ..they ask me for code generator I cant open my Facebook to get 
Anyone else has this issues ..??",2,"
As a user who was recently hacked and is having trouble getting my account back, I want the ability to access my Facebook account and reset my password. When I try to do so, I am asked for a code generator that I can't open or access. Other users have similar issues, but no one has received any assistance from Facebook. Have you encountered this issue before?"
"Ive gotten banned twice a month and I havent even used this app much to share my opinion like I used to. I got banned for sharing a motivational quote with a male chest showing working out followed by a ban for trying to sell a post pregnancy girdle. Its pathetic. Theres nothing you can do about it since you pay them with you private DATA, but have to accept their abuse without being able to appeal.",2,"
As a user who has been banned twice a month from sharing content on the platform/website, I am extremely frustrated with the lack of appeal process and the amount of personal data that is collected by the company. Despite not using the app much for sharing opinions, I have been banned multiple times for sharing motivational quotes and trying to sell pregnancy girdles. It is unacceptable that I am not able to appeal these bans and have my private data be used against me."
"This app and company engages in censorship and supports the Israeli governments war crimes and genocide. I am thoroughly disgusted by Facebook. This company has a total lack of morality. No surprise tho given that they sell our info, and their company founder cheated his cofounder out of millions ",1,"As a user of the app, I am deeply disturbed to discover that it promotes censorship and supports Israeli government war crimes and genocide. It is unacceptable for a platform like this to cater to such actions, and I expect Facebook's business practices to change as well. The company has demonstrated little regard for morality throughout their history, so I do not have any hope that they will behave differently in the future.

User Story: As a user, I want Facebook to adopt ethical and humane practices, especially when it comes to promoting censorship and supporting Israeli government war crimes and genocide."
I do remember better days for Facebook. A time when it acted as versatile tool that could both monitor the kids and look for a used garden tools. Now its political  advertising and old people looking to mingle. The groups of Facebook are gone. For some reason the green thumb group just vanished one day. The gymnastics parents group just vanished one day. Facebook is a washed up old data base much like digging through and old box of paperwork at your xwives house. Goodbye.,2,"As a former user of Facebook, I am disappointed with the changes to the platform. It used to be a versatile tool that allowed me to monitor my kids' activities and find useful information about garden tools. However, it has become primarily focused on political advertising and old people looking to mingle. The groups I created have also disappeared, such as the ""Green Thumb"" group and the ""Gymnastics Parents"" group. It seems that Facebook has lost its luster and is more like a washed up old data base. I miss the functionality of the platform and hope it can be revived."
"Facebook be constantly spying on my google searches, censoring my post, censoring the post I see. They update the app constantly and then my preferences change and I get 30 notifications that arent relevant.",1,"As a user of Meta Platforms' products (Facebook, Instagram, etc.), I want to be able to use these platforms without being constantly spied on or having my posts censored by the company. I also want to be able to customize the features and notifications that I receive in a way that is meaningful to me, without having to constantly update the app to reflect my preferences."
"My account just hacked by a unknown user and I tried to proof Im the real user by my passport but you guys said that doesnt help... if a passport cant proof my identity, then what can I do? You want my DNA or something? By the way, theres no customer help number that I could call. Now Facebook became a free information reference for any hackers right now? What a shame....",1,"
As a user, I am frustrated and concerned about the security of my account on your platform. Recently, my account was hacked by an unknown user, and I have tried to prove my identity through my passport, but it seems that it does not help in this case. I understand that DNA testing or other forms of identification may be necessary, but as a user, I feel that it is unreasonable for you to require such measures without providing any alternative solutions.

I am also disappointed that I cannot reach out to your customer support team for assistance with this issue. It seems like the customer service number provided is not functioning properly or may be unavailable due to high volumes of calls. The lack of a clear and efficient way to resolve this issue has caused me significant inconvenience and distress, and I hope that you can provide a more effective solution moving forward."
"They will go out of their way to silence anything  to benefit their personal political views, no freedom of speech here better platforms would be Tik tok . . I have had pictures and videos removed for no reason only because I stand in solidarity for human rights in Palestine and the owners of Facebook are 100 is really Zionist that oppose the movement and they will silence anyone who doesnt fit the narrative",2,"As a user, I want to be able to share my opinions freely on social media without fear of them being taken down for political reasons.

I want to be able to post content that supports human rights in Palestine without facing any kind of backlash or retribution from the platform owners.

I want a social media platform where freedom of speech is valued and not silenced based on personal opinions."
"I can not log in to my account on the app because it claims I have no internet service, which is crap! I can do everything else on my phone! I also can not even access Facebooks page on Safari or Chrome! The pages literally will not open. I did everything suggested, still nothing!",2,"
As a user of the app, I want to be able to log in to my account without any issues so that I can use the app's features and functionality. I want to be able to access Facebook's page on Safari or Chrome without any problems. If the app is unable to do this, it should provide me with a clear explanation of the issue and suggest solutions for fixing it."
"They take no accountability for the real life consequences of their inactions to moderate the content that is posted to the site. App endlessly plays mindless videos to mesmerize you into wasting time on the app. Its worse than watching TV.

FB threw a fit when Apple made changes to iOS that benefit their users privacy. I used to be skeptical of the people who said that Facebook is greedy and super unethical, but its fairly evident now that it may be true.",2,"
As a user, I want to be able to use the app without having to deal with mindless videos playing endlessly in order to waste my time. The app should not take responsibility for real life consequences of users actions."
"Why is the editing button gone? It's our personal post, taking away to add or delete what we've said should be against your policy. You are making, what was thought a freedom of speech and the want to share with the public andor friends very hard to accept. Give us back the choice to edit our posts!!",2,"As a user, I am frustrated because the editing button on my personal post is no longer available. This was my personal space, and taking away the ability to edit my posts has made it difficult for me to share my thoughts and opinions with others. By removing the editing feature, you are not only violating my freedom of speech but also making it hard for me to express myself. I want to be able to fix any mistakes or inaccuracies in my posts and have the option to add or delete content that I feel is necessary. It would make things easier if the editing button was back."
I cant post a status or click on anyones profile without it saying error fetching data not only that fb will ban you if you breath the wrong way no freedom of speech what so ever if I could Id give them 5 star rating,2,"
As a user, I want to be able to post my own status updates and click on other users' profiles without any issues or restrictions. This includes the ability to freely express myself and connect with others through Facebook."
My instagram has been hacked rather easily. the same account is linked to my facebook but for some reason i cannot unlink the instagram  which i no longer have access to from my facebook account which i do have access to. There are scams all over Facebook  instagram running wild even though with just a bit of tech support all these issues could be solved. How you a billionaire and cant fix minor issues like this?,2,"
As a concerned Instagram user, I would like the ability to unlink my Instagram account from my Facebook account, despite it being linked inadvertently. This would allow me to regain control over my personal information and prevent potential security risks associated with having two accounts linked together. Additionally, I would appreciate any steps that can be taken to address the issue of scams on both platforms, as they are harming users' trust and potentially leading to financial loss."
"Ive gotten two consecutive 30 day bans over nothing and there is no recourse, no one to go to.  Ive had several friends get their business pages stolen and Facebook does nothing.  But they let scammers sell fraudulent products like million dollar watches for 100 which they never deliver just steal the money.  But god forbid you post anything about politics or COVID19 and theyll be all over you.  Facebook is run by crooks.",2,"As a concerned Facebook user, I want to have the ability to report any instances of fraudulent activity on the platform, such as scams selling watches for $100 but never delivering them or allowing scammers to sell fake products with no intention of delivering. I also want to be able to report any instances of political bias on the platform and have it taken down quickly so that I can focus on sharing positive content without fear of backlash.

I am also frustrated by the fact that when I try to report a business page that has been stolen from one of my friends, Facebook does nothing to help me reclaim my friend's business page. It is like they are not taking my complaints seriously and that there is no recourse for users who are affected by these types of issues.

Overall, I believe that Facebook needs to take a closer look at the way it handles these types of issues and ensure that users are able to report any instances of fraud or political bias quickly and effectively."
Im not downloading the app. and facebook decided to punish us by refusing to serve users with the same basic features that are apart of the app and desktop sites by removing them when using a mobile phone browser. 0 stars. Do not recommend. Horrible development,2,"
As a user, I am frustrated that Facebook has removed core functionality from their mobile site on my phone, preventing me from enjoying the same features as the app and desktop sites. I would like to see a solution that allows me to use these features while still using a mobile browser."
"I hate this app. All of the casual advertisements popping up after having a private conversation in person about it is a violation of my privacy. This app also silences conservatives, but has allowed sensually explicit spam videos on private community based pages, even after reporting with video and photo evidence. Pure trash.",1,"As a user, I want to be able to have a conversation about the app without constant advertisements being shown in the middle of it. This includes having the ability to block specific types of ads or having a more granular control over when advertisements are displayed.

As a user, I am concerned about my privacy and do not want to be constantly interrupted with unwanted advertisements while having a private conversation. The app should respect my boundaries and give me control over the advertisements that are shown.

As a user, I find it frustrating when conservatives are silenced on the platform and this has led to the acceptance of sensually explicit spam videos on private community based pages even after reporting with video and photo evidence. This behavior goes against the principles of the platform and should be addressed."
"Facebook has a Broken 2 Factor Authentication System. My facebook has two different linked accounts. Unfortunately it doesnt have my mobile number linked so it made it even worse to recover my account. I recently got my i phone 8 replaced because the screen of my older phone broke completely which meant my phone still worked but the screen didnt which gave me no acess to the phone so i had to replace it to another i phone 8. Everything transfered smoothly from one phone to another. Except when i tried to log in it logged me in but facebook didnt recognize the browser of my brand new replacement phone and told me to use the authentication app which i didnt have access to. I have no other known browsers, u tried resetting my password just to be told i need a code from the facebook code generator but youd need access to your facebook account wich i dont have, facebook cant send me an SMS code because my mobile number isnt linked to it, i filled a report and since facebook doesnt have representatives or costumer service i have to wait an eternity. Im disappointed! I cant even log in with my email and i have two if them linked.",2,"As a user, I want the ability to access my Facebook account on my new iPhone 8 without having to use the authentication app, as I cannot access it due to the broken two-factor authentication system.
I want to be able to log in with my email and have both accounts linked so that I can recover my account using one of them.
I want a solution to this problem quickly, as I am disappointed that Facebook cannot send me an SMS code despite my mobile number being linked to the account."
"My account was stolen from me yesterday, where they changed my phone number email and passwords. I never gave them permission to change anything. 

So if you cant get in, there is no way to access the help center. There is no phone number for customer support. 

All because a friends account was hacked? I had very few friends on this platform. Never befriended anyone I did not know. This program is unsafe and terrible. 

Even the police struggle to access them for support. No wonder people die. Shame on Facebook. This day and age, problems like this are unheard of. Worst programs ever.",2,"
As a user who had their account stolen from them, I am unable to access the help center or any customer support. The lack of a phone number for customer support is frustrating and makes it difficult for me to get the assistance I need. Additionally, the fact that my personal information was changed without my permission is a clear violation of trust and security.

I never befriended anyone on this platform that I did not know, so the idea that someone could hack into their account and change my personal information seems incredibly unlikely. Despite this, I have had to deal with the fallout of this situation, which has been unheard of in the modern age. The fact that I cannot get any support from the platform is unacceptable and makes me question the safety and security of using this program.

Overall, the user story is about a user who had their account stolen from them and was unable to access the help center or customer support due to a lack of phone number. The user also expresses frustration with the situation and questions the safety and security of using the platform."
Fakebook is a social platform set up by the see I A designed to track and monitor every thing you have ever posted and store all your information . They are co conspirers in the election fraud and they steal our rights to freedom of speach . They promote violence and lies and they suppress the truth . Fakebook is as fake as Bydon is prez.,2,"
As a user of the Facebook platform, I am concerned about the company's actions and the impact it has on my privacy and freedom of speech. The fact that Facebook tracks and monitors everything I post and stores all my information without my consent makes me uneasy. Furthermore, I believe that Facebook promotes violence and lies, suppressing the truth. These actions by Facebook are harmful to society as a whole and undermine our right to free speech."
"My account was hacked by someone who was on my friends list. A gift card was purchased using my account. Messages of fraudulent nature were sent to several friends. On top of this, several accounts in my name were created. And I could not edit or change my data. My name has been used to message me! Facebook. You are on your way out if you cant respond and act on reports that jeopardize my privacy!",2,"
As a user, I am frustrated by the recent hacking incident where someone used my account to purchase a gift card, send fraudulent messages to my friends, and create multiple accounts in my name. This not only compromised my personal information but also made it difficult for me to edit or change my data. The worst part is that the hacker has been able to use my name to message me, further violating my privacy. I am disappointed with Facebook's lack of response and action on this issue, as I feel that my privacy has been compromised and that my account has been used for nefarious purposes."
"Facebook Policy only works for them in order to get more stronger, I think they should be neutral when it comes to human privacy and share the correct news data not misleading people on what they think right and not.",2,"
As a user of Facebook, I want the platform to have policies that are fair and just towards human privacy and sharing of accurate information, so that everyone can trust it and feel safe using it."
"My account was hacked and the help support page sent me in loop. Im unable to recover my account and one of my backup emails got spammed by the hacker. 

There is no live supportchat for this issue. Fortunately I had disconnected most of my apps that used Facebook. Unfortunately the hackers have my account some private information and access to my friends that started to receive spam as well.",2,"
As a user, I am frustrated with the lack of live support chat for my issue related to my hacked account. The help support page led me in an infinite loop without resolving the issue. Additionally, the hacker has accessed my private information and is spamming my friends' accounts. This issue has caused me significant inconvenience and damage to my online reputation."
"Somehow this apps advertising just happens to know exactly what Im talking about at all times, this includes live conversations. Ive talked about taking trips somewhere without ever inputting anything into my phone and VOILA! An advertisement about going to Hawaii after TALKING about it.",1,"As a user of an app or website, I want the advertising feature to accurately predict and show me relevant ads based on my interests and preferences, so that I can find what I am looking for quickly and easily."
All the updates that you say to make the app better its a lie you take more control put more ads in and take more of my privacy away! It scares me when a friend post something and when I go to read it a popup comes up from what they posted using my name that the southern party should not know and asking me to join,2,"As a user, I am concerned about the use of my personal information by this platform. The frequent display of pop-ups with ads and the collection of data for unspecified purposes make me feel uneasy. It appears that they are taking more control over my experience and privacy without my consent.

User Story: As a user, I want to have full control over the information that is collected by this platform and want clear communication about how it will be used. I also expect to have the option to disable pop-ups with ads and have the ability to opt out of data collection for unspecified purposes."
"If I could rate 000, I would, FakeBook! FB has become a part of the swamp! You have suppressed our freedom of speech by fact checking every data posted that does not agree with your personal political select! You have censored everyone that does not agree with your political agenda! Joe Biden is not the president elect according to the US constitution which you have failed to acknowledge. Yall dont get to appoint a president elect! The electoral college system does! BTW, President Trump is still the sitting president!",2,"
As a user of FakeBook, I am deeply disappointed in the way the platform has become a tool for suppressing my freedom of speech. Every time I post something that disagrees with your personal political beliefs, you fact-check and censor it without even giving me the chance to respond. You have taken away my ability to express my opinions and thoughts freely, and it is not acceptable.

Moreover, you have claimed that Joe Biden is not the president-elect despite the US Constitution stating otherwise. This goes against everything I hold dear about democracy and representation. The electoral college system is a fundamental part of our political system, and you have failed to acknowledge this basic principle.

President Trump is still the sitting president, and it is your duty as an administrator of FakeBook to ensure that everyone has access to the information they need to make informed decisions. I expect better from a platform with your reputation, and I will not hesitate to voice my disapproval if these issues are not addressed immediately."
"My Facebook account has been hacked and I have tried EVERYTHING in my power to contact support to get it back up and working for ME! Ive emailed multiple people. Tried to call some numbers I found, did the Facebook.comhacked and it just keeps putting me in circles. 
I have very important information on my Facebook for my business account and I cant even get into anything anymore.

I have tried to send in a form of ID and once I did they were able to update my account to the correct email but they stupidly forgot to take the hacked email off and didnt make mine the primary email so the hacker kept getting the password reset emails and kept just changing the passwords because I would even get any emails to do so..

Facebook support is trash! 

If you ever have any issue they will NOT HELP YOU! 
And now that All the Business information I have is out there thanks to Facebook not being secure enough or help at all , I lost everything. And I am STILL trying to get it back.. so if Facebook support sees this.. I really would appreciate it if you would help me for once! 

Thanks!",2,"
As a user, I am frustrated with the slow response and inadequate support from Facebook's customer service regarding my hacked account. The hacker has continued to reset my password despite multiple attempts at contacting support, causing me to lose all of my important business information. Despite this, I have continued to try and work with them, but their lack of action has left me feeling hopeless. If you are reading this, Facebook, please provide a solution to help me regain control over my account and restore the important information that was lost due to your poor support."
DEACTIVATED MY ACCOUNT ALMOST A DECADE AGO TO FIND SOME ONE HAS HACKED AND RESTARTED IT USING MY POHOTOS AND NAME TO FORWARD THEIR AGENDA AND FACEBOOK REFUSES TO HELP!!!! DO NOT DOWNLOAD IT COULD RUIN YOUR LIFE!!!!! FACEBOOK IS A SCAM!!!  RUN!!!!,2,"
As a user who almost deactivated their account decades ago to find that someone has hacked and restarted it using my photos and name to forward their agenda, I am extremely concerned about the security of my personal information on Facebook. I demand that Facebook takes immediate action to address this issue and help me regain control over my account. It is unacceptable for a platform that prides itself on being secure to allow such breaches without taking adequate measures to protect users' privacy. I urge Facebook to provide a solution to rectify this situation and ensure that my personal information remains safe from unauthorized access."
"The title summarises the feel of been subject to an arbitrary system, dystopic while inefficient, including continuous breaks of personal privacy. All by Facebook. Really takes a lot of work to become this bad, and it should not be allowed to operate in the public realm as a company. Apple should reconsider allowing this app in their system.",2,"As a user who has been subjected to an arbitrary and inefficient social media platform, I am concerned about my personal privacy being compromised. The continuous breaks of my privacy by Facebook are a major issue that should not be tolerated. It is unfair that this app is allowed to operate in the public realm as a company. Apple should reconsider allowing it in their system."
"If you want your privacy invaded in every possible way, download this app. They asked for my drivers license, and blatantly stated in the app stores description that theyll have access to EVERYTHING in your media devices database. 

Beware!!!!",2,"As a user who values their privacy, I am horrified by the fact that a website or platform asks for personal information such as my driver's license number and states it will have access to everything in my media device database without my consent. This is an unacceptable invasion of privacy and I would never recommend this app to anyone."
"Facebook is no longer safe in any way! Dont put up pictures because they are now property of Facebook and you no longer have rights even a picture of your own child. 
Any information is sold about you to whoever wants to pay or it. 
COMPLETE SECURITY BREACH!!!",2,"As a concerned user, I want to ensure my privacy and security on Facebook, so that I can feel confident in sharing personal information with this platform without fear of its being exploited by third parties.

Functionality:

* Users should have the ability to review their privacy settings and control who has access to their personal information.
* Platform administrators should be held accountable for any security breaches or data misuse incidents that occur on the platform.
* Users should have the option to remove content from their profiles, including photos and other media, if they are not satisfied with how it is being used."
Sick of their lies and hiding information that the users deserve to know. They have been stealing and using our information for years IMO illegally and I have finally had enough and deleted their app. They have zero right to hush one side of any information unless it is truly dangerous to another person like a threat. Unbelievable. Its time they are shut down! Life is a lot less stressful without this fake site playing the man above.,2,"As a user, I am fed up with the lies and hiding of information on their app. They have been stealing and using my personal information illegally for years and I have finally decided to delete the app. The app has no right to hush one side of any information unless it is truly dangerous to another person like a threat. It's time they are shut down! Life is a lot less stressful without this fake site playing the man above."
"Used Facebook for over 12 years and was using it as a mom to keep up with friends and share memories. Then, someone hacked my account at 2am so I wasnt able to respond to the emails about the changes to my account. They changed the email to the account and the password. Facebook has no help chat or a person you can talk to about your account  you are all on your own. So now some horrible hacker has access to pictures and videos of my kids. 
I know the owner of Meta has children, he should be deeply ashamed of his app, its security measures, and its nonexistent help for its users.",2,"
As a user of Facebook for over 12 years, I am frustrated with the lack of support and security measures in place to protect my account from hackers. In particular, I was notified that someone had hacked my account at 2am, changing my email address and password without my consent. Despite this, there is no help chat or person available to assist me in regaining control of my account. As a result, a hacker now has access to pictures and videos of my children. I am outraged by this breach of trust and the lack of support from Meta, and I hope that the company will take immediate action to rectify the situation and ensure my privacy and security are protected."
"Whats the point of FB now? 

To track everything you do. Read their AUP and Privacy settings. If you even have this app on an iPhone it tracks and records you using your phone camera even when the app isnt open. 

I kept using the app until the censorship kicked in. This is an evil company. They hide truth but they will be exposed, Light always wins.",2,"
As a user of Facebook, I am frustrated by the company's lack of transparency and privacy concerns. The app tracks my usage even when it is not open, using my phone camera without my consent. This goes against Facebook's AUP and Privacy settings. Despite this, I continued to use the platform until the censorship kicked in. I believe that the company is hiding the truth and will be exposed for their actions. I hope that users are aware of these concerns and take action to protect their privacy."
"Overly fast gifs, limited access to privacy settings unless you go on the browser, constant badgering to update personal information, offensive and unvetted sponsored ads, and no ability to troubleshoot technical problems with an actual human.",2,"
As a user of this platform, I am frustrated by the following issues:

* Overly fast GIFs that are not optimized for my mobile device's screen size
* Limited access to privacy settings unless I go on the browser and manually adjust them
* Constant badgering to update personal information without any obvious benefits or rewards
* Offensive and unvetted sponsored ads that are not relevant to my interests
* No ability to troubleshoot technical problems with an actual human

I would like to see these issues addressed in order to provide a better user experience."
My account was hacked and I have and my fiends have tried to contact Facebook to fix and resolved the issue. The sad part is they are using my name and h information saying that I am selling dogs and they are taking innocent peoples money. This is just heart breaking and sad. No one has contacted me as I keep sending emails to the security team. I have had this account for so long I didnt ever think I could or would go through something like this. Just a shame,2,"
As a user, I want Facebook to take immediate action to stop my account from being used to sell dogs and scam innocent people. I am the victim of an identity theft and I am concerned about my personal information being used for malicious purposes. I have tried contacting the security team multiple times but no one has responded. It is very frustrating that the perpetrators are using my name and information to make a false claim, and it has caused me a great deal of emotional distress. I hope that Facebook will take this issue seriously and take appropriate action to protect its users from such scams in the future."
Your censorship on people and posts that are giving information about vaccines andor is rather disappointing. People can choose for themselves to read or move along. You should not be censoring peoples personal stories on the information being shared.,2,"
As a user, I am disappointed by the censorship of people's posts and personal stories related to vaccines on the platform. It is important for users to have the freedom to share their own experiences and opinions about vaccines without fear of censorship or interference from the platform. The platform should allow users to freely express themselves and not infringe upon their rights to do so."
For the past three days I cant access any of my seller information or sales or shipping orders or anything on the Facebook app the only way I can use marketplace is on a browser  I use marketplace more than I do Facebook !?!!,2,"As a user, I want to be able to access all of my seller information and sales on the Facebook platform without any issues. Specifically, I want to be able to view my sales orders and shipping details in the app without any technical difficulties.

Functionality: The user story highlights the need for improved functionality of the Facebook marketplace app to enable users to access their seller information and sales with ease."
"Facebook is nothing but a communists tool used to control information. Banning people, making things like female roommate preferred illegal to use, choosing what and what not to ban or promote. Zuckerberg is an evil person. Facebook tracks your every move! You have no privacy, and they sell the data they collect on you to control you some more.",2,"As a user of Facebook, I am very concerned about my privacy and the way the platform is being used. I believe that Facebook's actions are an attack on free speech and individual autonomy, as well as a threat to my personal information and data privacy. I would like to see more transparency from Meta in how they collect, use, and protect user data, and I believe that this should be a priority for the platform.

In particular, I am frustrated by the way Facebook has been using its power to censor certain voices and ideas, and the way it has been prioritizing profits over privacy and individual freedom. As a user, I have come to rely on Facebook as a means of connecting with others and sharing information, but now I am concerned about the platform's role in shaping public opinion and silencing dissenting voices.

I would like to see Meta take a more proactive approach to addressing these concerns, by being more transparent about their data collection practices and providing users with more control over their personal data. Additionally, I believe that Meta should be held accountable for the ways in which they are using their platform to manipulate and control information, and that there should be greater oversight of their actions by regulatory bodies and third-party watchdogs."
"Private companies are not exempt from the Constitution! The first amendment states Congress shall make no law abridging it so how does you suppose you can sensor information you don39t like?
I have deleted this spy app and am never to reuse it!
I will dance the day your offices close",2,"As a user, I want to be able to freely express my thoughts and opinions without fear of censorship or retribution. I believe that private companies should not be exempt from the Constitution's protections for free speech and assembly, and therefore I demand that you take action to ensure that my personal information is not used to monitor or control me.

In addition, I would like to request that you provide users with clear and concise information about your platform's data collection practices, as well as the specific types of data that are being collected and why. This transparency is essential for users to make informed decisions about their privacy and to feel confident in the security of their personal information."
Why does Facebook requestrequire a government ID?  And in the fine print suggest they share info for up to 30 days with trusted partners.  I deleted my data and this app 5 years ago and returned only for the marketplace.  So much for that!,2,"As a user, I am frustrated when Facebook requests my government ID to verify my identity. This process is unnecessary and infringes on my privacy. By sharing my personal information with trusted partners for up to 30 days, Facebook compromises my security and the security of my personal data. I deleted my data from this app 5 years ago and returned only for the marketplace, so much for that!

Functionalities:

* Facebook requests government ID to verify identity
* Sharing personal information with trusted partners for up to 30 days compromises privacy and security
* User was previously a part of the app's marketplace but had their data deleted and returned only to access it again."
"The platform now is not allowing me to update my profile picture from the ones I already have.   

Know what you are getting into, no personal info to be input, FB will sell it. Robotic censorship for the little guy, yet allows gross misinformation for the ones who pay.",2,"
As a user of the platform, I am unable to update my profile picture as I have already uploaded them. The platform does not allow me to change my pictures even though I want to. This is concerning since the information I provide on the platform can be sold and used without my consent. Furthermore, the fact that some misinformation is allowed to spread while others are censored is unjust."
"Whatever theyve done has totally messed up ability to easily update Pages other than my Personal page.  This means I cant help with my volunteer jobs, as before.  Very sad to see something Launched without first TESTING it.  One day, things work easily next day were told account is disabled.",2,"As a Facebook user who relies on the platform for various aspects of life, I am disappointed by the recent changes to the Pages feature. My ability to easily update and manage my Personal page has been significantly impacted by the new updates. This makes it challenging for me to help with my volunteer activities, which were previously possible. I understand that updates are necessary for a platform to evolve and improve, but this situation has left me feeling frustrated and disconnected from the platform.

To resolve this issue, I would like Facebook to provide a clear explanation of what changes were made and how they may affect existing features or functionalities. Additionally, I would appreciate it if Facebook could restore my ability to easily update and manage my Personal page. This would help me continue to use the platform as intended and ensure that I can continue to participate in activities that are important to me."
"The FBMeta platform doesnt create goodwill towards the community.  Instead, privacy breakdowns and lack of transparency to its valued assets, people, are not followed.  This issue is across their entire product line.  They havent proven themselves as trustworthy and dont make themselves accountable internally.",2,"As a user of the FBMeta platform, I expect to see evidence that the company values and respects my privacy. Instead, I have experienced privacy breakdowns and a lack of transparency in their handling of my personal information. This issue is not limited to one product line, but it permeates across all of their offerings. Despite this, FBMeta has not proven themselves to be trustworthy or accountable internally. I do not have confidence in their ability to protect my data and would like to see a commitment to transparency and responsible behavior."
"I was hacked, FB app ask me to change my password, which I did. Then it said I wasnt old enough to have a Facebook, Ive had my acct longer than the minimum age. Two days later I get an email requesting my age verification documents, which I sent. Been more than 4 months, still no access! Cant contact them in anyway, horrible customer service!",2,"As a user who was hacked and experienced issues with Facebook's support team, I am frustrated with the following experience:

1. My account was compromised through a security breach.
2. Facebook asked me to change my password after being notified of the incident.
3. Despite updating my password, I was denied access to my account due to the minimum age requirement for creating a Facebook account.
4. After requesting proof of my age and providing it, I still had no access to my account.
5. The customer service team did not respond to my inquiries or provide any assistance.
6. I am still unable to access my account after over four months have passed since the incident."
My account was hacked and there is literally ZERO way of contacting Facebook about all of my information being taken etc. its been several days now and nothing. I even tried to make a new account and I cant even do that. I get an error message every single time.,2,"
As a user, I am unable to recover my hacked Facebook account due to the lack of communication from Facebook regarding my compromised information."
"Facebook is becoming granny app type of thing, if I can give zero, I would. Their privacy setting is horrible and they try to keep it alive by trying to connect it to other apps. Facebook as a company will be on the decline, sooner that Later no morals or principals. Hope Apple will be ready to fill the void.",1,"
User Story:
As a user of Facebook, I want the platform to have robust privacy settings and policies in place to protect my personal information from being misused. Additionally, I desire for Facebook to prioritize its users' safety and security, as well as the overall well-being of our society, by avoiding any actions that could be harmful or illegal.

Functionality:
The platform should have a robust privacy setting system, which would allow users to control their personal data sharing with third-party apps, friends, and other entities. Additionally, the platform should have clear policies regarding user data protection and privacy, as well as consequences for any violations of these policies.

Overall, the user story highlights the importance of Facebook's commitment to user safety and security while also prioritizing users' privacy and personal information."
"Facebook is terrible. Fact checkers fact check everything, even if its a video and they do say whatever the fact checkers say they are not doing. Censorship is terrible. And the privacy settings are dangerous.",2,"
As a user of the social media platform Facebook, I am extremely frustrated with the amount of censorship and privacy concerns that come with using the platform. Even if I fact-check everything myself, it seems like the fact checkers on the site often have different opinions than me. This leads to a lot of time spent arguing with them over small issues. Additionally, I am extremely concerned about the amount of censorship that happens on the site. It seems like anything I post that is even remotely controversial is deleted or hidden from my feed. This takes away my ability to freely express myself and share my thoughts without fear of censorship. Furthermore, I am worried about the privacy settings that Facebook has in place. I want to control who can see my information and how it is used, but it seems like these settings are not as secure as they could be. Overall, I feel that Facebook is a platform that is more harmful than helpful and would prefer to not use it."
All the updates that you say to make the app better its a lie you take more control put more ads in and take more of my privacy away! It scares me when a friend post something and when I go to read it a popup comes up from what they posted using my name that the southern party should not know and asking me to join! Did it weeks ago its review and its still happening liar liar pants on fire and theyre getting away with it,2,"As a user, I am concerned about the privacy of my account information. When I log in, I want to be able to control what information is shared with third-party apps. It seems that your app is collecting more information than necessary, including personal information and locations.
I also do not like the popup window that appears when I try to read a post. The information being asked for goes beyond what I gave permission for, and it concerns me that my name is being used without my consent."
"they keep deleting my review because it calls them out on their bigotry. how dare i tell the truth, right? facebook has an option to report hate speech but ALL reported hate speech doesnt go against their community standards. they also do nothing about spam and do NOT protect your privacy. 

facebook, ill leave this TRUTHFUL review as often as i need to. stop trying to save face. theres a reason you went from 4.5 stars to 2.2 stars in just a month.",2,"As a user of Facebook, I am frustrated with the platform's handling of hate speech and spam on the site. Despite reporting hate speech and not protecting my privacy, I continue to experience harassment and abuse on the platform. This has caused my rating to decrease from 4.5 stars to 2.2 stars in just a month."
