review_content,final_label,user_story
Please take off the people you may know that are always so present on everyones pages. Literally I dont need your help advertising friends friends on my page. Its an absolute invasion of privacy. I dont care to see these people I dont want to know them. Please make it stop.,2,"User Story: The individual expresses frustration with the constant display of ""People You May Know"" suggestions on their page. They consider this feature as an intrusive invasion of privacy, have no interest in seeing or connecting with those recommended individuals, and request its removal to enhance their overall user experience."
How does a company this big not have a single person to contact about my account being hacked!!! The hacker has changed all of my log in information and help center is no help at all! I have had my account for over 15 years and my family and life is in that account! I need my account back!,2," User Story: An exasperated long-time user, with an account for 15 years, describes their urgent need to regain access after it was hacked. The hacker has altered critical login details, leaving the user frustrated with unhelpful help center resources. As their family and life memories are stored on the platform, swiftly connecting them with a dedicated support representative to restore access and safeguard their data is of utmost importance."
"Was hacked a few ago and being trying to get my account back 
With no help from Facebook. Send infos that ask for still nothing ..they ask me for code generator I cant open my Facebook to get 
Anyone else has this issues ..??",2,"User Story: An individual had their Facebook account hacked and has been struggling to regain access. They have reached out for assistance from Facebook without any significant response. The platform requested a code generator, but the user is unable to open their Facebook account due to the hack. There's concern about whether other users are facing similar issues with account recovery processes."
"Ive gotten banned twice a month and I havent even used this app much to share my opinion like I used to. I got banned for sharing a motivational quote with a male chest showing working out followed by a ban for trying to sell a post pregnancy girdle. Its pathetic. Theres nothing you can do about it since you pay them with you private DATA, but have to accept their abuse without being able to appeal.",2," User Story: The individual expresses frustration with an app that has banned their account twice within a month. They feel unfairly treated as they hadn't used the app frequently and encountered bans for sharing a motivational image featuring a man working out, and attempting to sell a post-pregnancy girdle. Disappointed by this experience, they point out that users provide private data to access the platform but lack the ability to appeal or hold accountability against these unjust actions."
"This app and company engages in censorship and supports the Israeli governments war crimes and genocide. I am thoroughly disgusted by Facebook. This company has a total lack of morality. No surprise tho given that they sell our info, and their company founder cheated his cofounder out of millions ",1," User Story: The individual is strongly dissatisfied with the app (Facebook) due to perceived censorship and support for controversial political actions. They are disappointed in Facebook's values, as evidenced by data privacy breaches and historical unethical behavior by its founder. This user seeks a more morally aligned platform that prioritizes freedom of expression and respects users' confidential information."
I do remember better days for Facebook. A time when it acted as versatile tool that could both monitor the kids and look for a used garden tools. Now its political  advertising and old people looking to mingle. The groups of Facebook are gone. For some reason the green thumb group just vanished one day. The gymnastics parents group just vanished one day. Facebook is a washed up old data base much like digging through and old box of paperwork at your xwives house. Goodbye.,2," User Story: A former Facebook user nostalgically recalls its versatile functionality for monitoring children, finding used items, and connecting various communities (e.g., green thumb group, gymnastics parents). They are disappointed with the current state of Facebook, focusing more on political ads and personal encounters. Important community groups have disappeared, causing them to view Facebook as an outdated database and feel disconnected from its original value."
"Facebook be constantly spying on my google searches, censoring my post, censoring the post I see. They update the app constantly and then my preferences change and I get 30 notifications that arent relevant.",1," User Story: The individual expresses frustration with Facebook's perceived tracking of Google search history and excessive censorship of posts. They also mention frequent app updates causing changed preferences, resulting in irrelevant notification overload. Enhanced transparency, improved customizable privacy settings, and more user-relevant notifications are essential to enhance the Facebook experience for this user."
"My account just hacked by a unknown user and I tried to proof Im the real user by my passport but you guys said that doesnt help... if a passport cant proof my identity, then what can I do? You want my DNA or something? By the way, theres no customer help number that I could call. Now Facebook became a free information reference for any hackers right now? What a shame....",1," User Story: An individual experienced an account hack and encountered difficulty verifying their identity using their passport on Facebook. Frustrated by the lack of assistance options, they question appropriate identification methods and criticize the absence of a customer support helpline, leading to concerns about the platform's security measures and user protection."
"They will go out of their way to silence anything  to benefit their personal political views, no freedom of speech here better platforms would be Tik tok . . I have had pictures and videos removed for no reason only because I stand in solidarity for human rights in Palestine and the owners of Facebook are 100 is really Zionist that oppose the movement and they will silence anyone who doesnt fit the narrative",2," User Story: The platform lacks robust freedom of speech protection, particularly regarding sensitive political topics like human rights in Palestine. It has removed user's content without justification because it supported this cause. The user finds better alternatives on platforms such as TikTok that provide a more inclusive and open environment for diverse perspectives to be shared. They believe Facebook's bias towards Zionist viewpoints leads to censorship of opinions contradicting their preferred narrative."
"I can not log in to my account on the app because it claims I have no internet service, which is crap! I can do everything else on my phone! I also can not even access Facebooks page on Safari or Chrome! The pages literally will not open. I did everything suggested, still nothing!",2," User Story: An individual struggles to log in to their app account due to an erroneous offline detection message while having a stable internet connection on their phone. Additionally, they face issues accessing Facebook's website via popular browsers (Safari and Chrome) as the pages fail to load. They have already tried suggested troubleshooting steps without any resolution."
"They take no accountability for the real life consequences of their inactions to moderate the content that is posted to the site. App endlessly plays mindless videos to mesmerize you into wasting time on the app. Its worse than watching TV.

FB threw a fit when Apple made changes to iOS that benefit their users privacy. I used to be skeptical of the people who said that Facebook is greedy and super unethical, but its fairly evident now that it may be true.",2," User Story: The individual is frustrated with the lack of moderation and accountability on the platform for the content being shared. They express concerns about the site's addictive nature through continuous suggestions of mindless videos, comparing it to a time-wasting TV experience. This user has shifted their perspective after witnessing Facebook's negative response to iOS privacy updates, perceiving the company as prioritizing greed over ethical practices and user privacy."
"Why is the editing button gone? It's our personal post, taking away to add or delete what we've said should be against your policy. You are making, what was thought a freedom of speech and the want to share with the public andor friends very hard to accept. Give us back the choice to edit our posts!!",2,User Story: The individual expresses frustration about the removal of the editing button for their personal posts. They believe that restricting users from making modifications contradicts the platform's supposed principles of freedom of speech and sharing. The user demands the reinstatement of the ability to edit posted content as a fundamental right.
I cant post a status or click on anyones profile without it saying error fetching data not only that fb will ban you if you breath the wrong way no freedom of speech what so ever if I could Id give them 5 star rating,2," User Story: The website/app user expresses frustration with frequent technical issues, such as errors when posting statuses or accessing profiles (specifically ""error fetching data""). They also mention strict moderation policies and censorship, suggesting a lack of freedom of speech. Despite the appreciation for its potential, they cannot award a high rating due to these concerns and would give it 5 stars if not for the current issues."
My instagram has been hacked rather easily. the same account is linked to my facebook but for some reason i cannot unlink the instagram  which i no longer have access to from my facebook account which i do have access to. There are scams all over Facebook  instagram running wild even though with just a bit of tech support all these issues could be solved. How you a billionaire and cant fix minor issues like this?,2," User Story: The individual is facing an issue where their Instagram account was hacked, making it difficult to disconnect from their linked Facebook profile since they no longer have access to the compromised Instagram. They are concerned about the spread of scams on both platforms and suggest that timely technical support could resolve these minor problems despite Facebook's resources and success."
"Ive gotten two consecutive 30 day bans over nothing and there is no recourse, no one to go to.  Ive had several friends get their business pages stolen and Facebook does nothing.  But they let scammers sell fraudulent products like million dollar watches for 100 which they never deliver just steal the money.  But god forbid you post anything about politics or COVID19 and theyll be all over you.  Facebook is run by crooks.",2," User Story: The user expresses frustration with unjust 30-day bans without any means of appeal, friends' business pages being stolen without proper action from Facebook, scammers selling fraudulent products going unchecked, and excessive censorship on political or COVID-19 discussions. They perceive Facebook as a platform managed by dishonest individuals due to its inconsistent enforcement of rules and lack of support for legitimate users."
Im not downloading the app. and facebook decided to punish us by refusing to serve users with the same basic features that are apart of the app and desktop sites by removing them when using a mobile phone browser. 0 stars. Do not recommend. Horrible development,2," User Story: A frustrated individual refrains from installing the app due to a negative experience with Facebook's mobile web version. They criticize Facebook for eliminating essential features available on the desktop site and within the app when accessed through a mobile browser, leading to an unsatisfactory mobile browsing experience. The user assigns 0 stars and strongly discourages others from relying on this substandard development."
"I hate this app. All of the casual advertisements popping up after having a private conversation in person about it is a violation of my privacy. This app also silences conservatives, but has allowed sensually explicit spam videos on private community based pages, even after reporting with video and photo evidence. Pure trash.",1," User Story: The individual expresses strong dissatisfaction with the app due to privacy concerns stemming from targeted advertisements after offline discussions. They also mention a perceived bias against conservative viewpoints while allowing explicit content on community pages, despite reporting such instances with evidence. In summary, the user desires improvements in privacy protection, fair moderation across various perspectives, and effective handling of reported inappropriate content."
"Facebook has a Broken 2 Factor Authentication System. My facebook has two different linked accounts. Unfortunately it doesnt have my mobile number linked so it made it even worse to recover my account. I recently got my i phone 8 replaced because the screen of my older phone broke completely which meant my phone still worked but the screen didnt which gave me no acess to the phone so i had to replace it to another i phone 8. Everything transfered smoothly from one phone to another. Except when i tried to log in it logged me in but facebook didnt recognize the browser of my brand new replacement phone and told me to use the authentication app which i didnt have access to. I have no other known browsers, u tried resetting my password just to be told i need a code from the facebook code generator but youd need access to your facebook account wich i dont have, facebook cant send me an SMS code because my mobile number isnt linked to it, i filled a report and since facebook doesnt have representatives or costumer service i have to wait an eternity. Im disappointed! I cant even log in with my email and i have two if them linked.",2," User Story: The user expresses frustration with Facebook's two-factor authentication system due to not having a mobile number linked to their account. They recently replaced their phone, causing authentication issues since the new device was not recognized by Facebook. The user struggles to reset their password, as they have no access to the Facebook code generator or SMS codes. With two email accounts linked, they are unable to log in and find it disappointing that there is no direct customer support available on Facebook to resolve this issue promptly."
"My account was stolen from me yesterday, where they changed my phone number email and passwords. I never gave them permission to change anything. 

So if you cant get in, there is no way to access the help center. There is no phone number for customer support. 

All because a friends account was hacked? I had very few friends on this platform. Never befriended anyone I did not know. This program is unsafe and terrible. 

Even the police struggle to access them for support. No wonder people die. Shame on Facebook. This day and age, problems like this are unheard of. Worst programs ever.",2," User Story: An individual experienced a severe issue with their Facebook account where it was stolen, resulting in changes to phone number, email, and passwords without permission. They couldn't regain access or contact customer support due to the lack of a helpline number. With only trusted friends on the platform, they find Facebook unsafe, unsupportive, and regret using it given its notorious reputation in addressing account-related problems even when law enforcement struggles for assistance."
Fakebook is a social platform set up by the see I A designed to track and monitor every thing you have ever posted and store all your information . They are co conspirers in the election fraud and they steal our rights to freedom of speach . They promote violence and lies and they suppress the truth . Fakebook is as fake as Bydon is prez.,2," User Story: The individual expresses dissatisfaction with Fakebook (a social platform), claiming it's set up to excessively track, monitor, and store users' personal information. They allege complicity in election fraud, censorship of free speech, promotion of violence and falsehoods while suppressing the truth. The user perceives both Fakebook and a certain political figure as deceitful."
"My account was hacked by someone who was on my friends list. A gift card was purchased using my account. Messages of fraudulent nature were sent to several friends. On top of this, several accounts in my name were created. And I could not edit or change my data. My name has been used to message me! Facebook. You are on your way out if you cant respond and act on reports that jeopardize my privacy!",2,"User Story: The individual experienced a severe security breach on their Facebook account, as it was hacked by someone from their friends list. This resulted in unauthorized purchases, fraudulent messages sent to contacts, multiple fake accounts created using their name, and an inability to edit personal data. Highlighting the urgency and concern, the user demands that Facebook must improve its responsiveness to reports, ensure account security, and safeguard privacy or risk losing users."
"Facebook Policy only works for them in order to get more stronger, I think they should be neutral when it comes to human privacy and share the correct news data not misleading people on what they think right and not.",2," User Story: An improved Facebook experience is desired, emphasizing on maintaining neutrality and prioritizing user privacy. The platform should ensure accurate news dissemination, avoiding biased or misleading content to foster a fair online community for all users."
"My account was hacked and the help support page sent me in loop. Im unable to recover my account and one of my backup emails got spammed by the hacker. 

There is no live supportchat for this issue. Fortunately I had disconnected most of my apps that used Facebook. Unfortunately the hackers have my account some private information and access to my friends that started to receive spam as well.",2," User Story: The platform's inadequate help support led to a frustrating experience for the user when their account was compromised. They were unable to recover their account, faced email spamming by the hacker, and lacked live chat assistance. This resulted in exposed private information, unwanted friend connections receiving spam, and potential harm to other users as well. Improved security measures, responsive customer support, and recovery processes are needed for a better user experience."
"Somehow this apps advertising just happens to know exactly what Im talking about at all times, this includes live conversations. Ive talked about taking trips somewhere without ever inputting anything into my phone and VOILA! An advertisement about going to Hawaii after TALKING about it.",1," User Story: The app's advertising capability impressively identifies and intercepts ongoing discussions about travel destinations, even without any digital inputs related to those topics. Notably, users have experienced targeted ads for a specific destination like Hawaii immediately appearing after discussing such trips verbally."
All the updates that you say to make the app better its a lie you take more control put more ads in and take more of my privacy away! It scares me when a friend post something and when I go to read it a popup comes up from what they posted using my name that the southern party should not know and asking me to join,2," User Story: The user expresses frustration with perceived deceptive app updates. They feel that these changes lead to an increased number of advertisements, intrusions on privacy, and unwanted notifications using their name from political content posted by friends. They desire more transparency in updates and better control over personal information and notifications."
"If I could rate 000, I would, FakeBook! FB has become a part of the swamp! You have suppressed our freedom of speech by fact checking every data posted that does not agree with your personal political select! You have censored everyone that does not agree with your political agenda! Joe Biden is not the president elect according to the US constitution which you have failed to acknowledge. Yall dont get to appoint a president elect! The electoral college system does! BTW, President Trump is still the sitting president!",2," User Story: The client expresses strong dissatisfaction with Facebook's recent actions, perceiving censorship and bias based on political views. They believe Facebook fact-checks and suppresses information contradicting their perspective, undermining freedom of speech. The user emphasizes their view that the presidential status is still uncertain according to the US constitution, as the electoral college has not made a final decision. As the sitting president, they stand by their belief in President Trump's current position."
"My Facebook account has been hacked and I have tried EVERYTHING in my power to contact support to get it back up and working for ME! Ive emailed multiple people. Tried to call some numbers I found, did the Facebook.comhacked and it just keeps putting me in circles. 
I have very important information on my Facebook for my business account and I cant even get into anything anymore.

I have tried to send in a form of ID and once I did they were able to update my account to the correct email but they stupidly forgot to take the hacked email off and didnt make mine the primary email so the hacker kept getting the password reset emails and kept just changing the passwords because I would even get any emails to do so..

Facebook support is trash! 

If you ever have any issue they will NOT HELP YOU! 
And now that All the Business information I have is out there thanks to Facebook not being secure enough or help at all , I lost everything. And I am STILL trying to get it back.. so if Facebook support sees this.. I really would appreciate it if you would help me for once! 

Thanks!",2," User Story: An individual is facing a hacked Facebook account, causing major concerns regarding business-critical information. They have exhausted efforts in contacting customer support through emails and known phone numbers without success. The user was able to update their ID but the hacker email wasn't removed and remained primary, resulting in continuous password resets. Due to unresponsive and insufficient Facebook support, the user feels helpless and has potentially lost all business information associated with the account. A swift and effective intervention by Facebook support is now urgently required."
DEACTIVATED MY ACCOUNT ALMOST A DECADE AGO TO FIND SOME ONE HAS HACKED AND RESTARTED IT USING MY POHOTOS AND NAME TO FORWARD THEIR AGENDA AND FACEBOOK REFUSES TO HELP!!!! DO NOT DOWNLOAD IT COULD RUIN YOUR LIFE!!!!! FACEBOOK IS A SCAM!!!  RUN!!!!,2,"User story: An individual expresses severe dissatisfaction with Facebook, as their long-dormant account was hacked and resumed without permission. The intruder used personal photos and the user's name for malicious purposes, but Facebook has been unresponsive to their pleas for assistance. They strongly caution others against using Facebook, considering it a potential threat to their lives and labeling it as a scam."
"The title summarises the feel of been subject to an arbitrary system, dystopic while inefficient, including continuous breaks of personal privacy. All by Facebook. Really takes a lot of work to become this bad, and it should not be allowed to operate in the public realm as a company. Apple should reconsider allowing this app in their system.",2," User Story: The individual expresses strong frustration with Facebook's operation, describing it as arbitrary, dystopic, and inefficient. Privacy concerns are repeatedly raised. They suggest that Facebook's poor performance warrants a reassessment of its presence within the public domain and propose that Apple should reconsider permitting this app on their platform."
"If you want your privacy invaded in every possible way, download this app. They asked for my drivers license, and blatantly stated in the app stores description that theyll have access to EVERYTHING in your media devices database. 

Beware!!!!",2, User Story: An individual expresses strong concern about privacy invasion in a specific app. They mention being required to provide personal information like a driver's license and warn about the app's claim to access all data from media devices as stated in its store description. The user strongly advises others to be cautious when considering this app due to severe potential privacy risks.
"Facebook is no longer safe in any way! Dont put up pictures because they are now property of Facebook and you no longer have rights even a picture of your own child. 
Any information is sold about you to whoever wants to pay or it. 
COMPLETE SECURITY BREACH!!!",2," User Story: An individual expresses concerns regarding the safety, privacy, and ownership of content on Facebook. They believe that images, including personal ones of their children, have been claimed by Facebook as proprietary, restricting users' rights. Furthermore, they claim Facebook sells user information to third parties without adequate protection, leading to a critical security breach situation."
Sick of their lies and hiding information that the users deserve to know. They have been stealing and using our information for years IMO illegally and I have finally had enough and deleted their app. They have zero right to hush one side of any information unless it is truly dangerous to another person like a threat. Unbelievable. Its time they are shut down! Life is a lot less stressful without this fake site playing the man above.,2," User Story: Frustrated with perceived dishonesty and privacy invasion, the user deleted an app out of strong belief in unauthorized data usage. They desire transparency in information sharing without suppressing valid perspectives and advocate for potential regulatory actions against the platform to improve their overall experience and reduce stress levels."
"Used Facebook for over 12 years and was using it as a mom to keep up with friends and share memories. Then, someone hacked my account at 2am so I wasnt able to respond to the emails about the changes to my account. They changed the email to the account and the password. Facebook has no help chat or a person you can talk to about your account  you are all on your own. So now some horrible hacker has access to pictures and videos of my kids. 
I know the owner of Meta has children, he should be deeply ashamed of his app, its security measures, and its nonexistent help for its users.",2," User Story: A long-time Facebook user (12 years) with young children experienced a hack at 2 AM, unable to respond promptly to email notifications due to the time. The hacker changed account's email and password with no real-time chat support or direct contact for help from Facebook. This resulted in the breach of private pictures and videos of the user's kids. The dissatisfied user criticizes Meta's owner, a parent himself, for inadequate app security, lacking user assistance, and poor accountability."
"Whats the point of FB now? 

To track everything you do. Read their AUP and Privacy settings. If you even have this app on an iPhone it tracks and records you using your phone camera even when the app isnt open. 

I kept using the app until the censorship kicked in. This is an evil company. They hide truth but they will be exposed, Light always wins.",2," User Story: An individual expresses frustration with Facebook's extensive data collection and privacy intrusions, highlighting concerns about the app tracking behavior even when not active on an iPhone. The user stopped engaging with the platform due to perceived censorship and is anticipating exposure of the company's questionable practices, ultimately believing that truth and transparency will prevail."
"Overly fast gifs, limited access to privacy settings unless you go on the browser, constant badgering to update personal information, offensive and unvetted sponsored ads, and no ability to troubleshoot technical problems with an actual human.",2," User Story: The platform presents users with issues like overly fast GIFs, lack of efficient privacy controls on the app, persistent requests for updating personal information, inappropriate unsolicited advertisements, and no option for direct communication with support for resolving technical glitches."
My account was hacked and I have and my fiends have tried to contact Facebook to fix and resolved the issue. The sad part is they are using my name and h information saying that I am selling dogs and they are taking innocent peoples money. This is just heart breaking and sad. No one has contacted me as I keep sending emails to the security team. I have had this account for so long I didnt ever think I could or would go through something like this. Just a shame,2," User Story: An individual experienced an account hack on Facebook, leading to misuse of their name and personal information in a fraudulent scheme selling dogs. Money from innocent people is being taken, causing distress. The user has repeatedly contacted the security team without any response. Being an old user with a long-standing account, they never anticipated facing such a problem."
Your censorship on people and posts that are giving information about vaccines andor is rather disappointing. People can choose for themselves to read or move along. You should not be censoring peoples personal stories on the information being shared.,2," User Story: The platform should prioritize user autonomy and prevent excessive censorship, especially regarding vaccine-related discussions. Individuals value the right to access and choose whether to engage with various perspectives, including personal experiences shared by others. Censoring such content may hinder open communication and inhibit users' freedom of information consumption."
For the past three days I cant access any of my seller information or sales or shipping orders or anything on the Facebook app the only way I can use marketplace is on a browser  I use marketplace more than I do Facebook !?!!,2," User Story: The individual has been facing consistent issues with accessing their seller account features, such as sales data, shipping orders, and other essential information within the Facebook app for Marketplace over the past three days. They can only functionally use Marketplace through a web browser. This issue is particularly frustrating since they interact with Marketplace more often than they engage with the main Facebook platform."
"Facebook is nothing but a communists tool used to control information. Banning people, making things like female roommate preferred illegal to use, choosing what and what not to ban or promote. Zuckerberg is an evil person. Facebook tracks your every move! You have no privacy, and they sell the data they collect on you to control you some more.",2," User Story: The individual expresses strong dissatisfaction with Facebook's platform, claiming it serves as a means for controlling information. They highlight concerns about censorship (banning users and restricting certain preferences), perceiving the founder (Zuckerberg) negatively. Privacy invasion is another major issue, with accusations that Facebook tracks user behavior for data collection, potentially selling this information to exert further influence."
"Private companies are not exempt from the Constitution! The first amendment states Congress shall make no law abridging it so how does you suppose you can sensor information you don39t like?
I have deleted this spy app and am never to reuse it!
I will dance the day your offices close",2," User Story: An individual is strongly advocating for the preservation of constitutional rights on a platform, expressing frustration with censorship or removal of information. They have personally experienced issues with a third-party app (spy app) and have uninstalled it, vowing not to use it again. The user shows a desire for improvement in upholding freedom of speech values and might appreciate enhanced transparency and minimal intervention from the platform regarding the shared content."
Why does Facebook requestrequire a government ID?  And in the fine print suggest they share info for up to 30 days with trusted partners.  I deleted my data and this app 5 years ago and returned only for the marketplace.  So much for that!,2," User Story: An individual expresses concern about Facebook's requirement of a government ID and sharing information with third-party partners for an extended period. Previously deleting their account and data five years ago, they reluctantly rejoined solely to use the Marketplace feature but are now reconsidering due to privacy concerns."
"The platform now is not allowing me to update my profile picture from the ones I already have.   

Know what you are getting into, no personal info to be input, FB will sell it. Robotic censorship for the little guy, yet allows gross misinformation for the ones who pay.",2," User Story: The individual is facing an issue with updating their profile picture from existing options on the platform. They express concerns about privacy - no personal information to be provided due to potential selling by the service (e.g., Facebook). They also highlight perceived discrepancies in content moderation, where small users face strict censorship while paid or influential users are allowed to spread misinformation."
"Whatever theyve done has totally messed up ability to easily update Pages other than my Personal page.  This means I cant help with my volunteer jobs, as before.  Very sad to see something Launched without first TESTING it.  One day, things work easily next day were told account is disabled.",2," User Story: The platform's recent changes have created significant inconvenience for the user, restricting them from efficiently updating pages aside from their personal one. As a result, they can no longer contribute to volunteer job management tasks as they once did. The dissatisfaction arises from the apparent absence of thorough testing before launching updates, leading to unpredictable disruptions such as account disablements."
"The FBMeta platform doesnt create goodwill towards the community.  Instead, privacy breakdowns and lack of transparency to its valued assets, people, are not followed.  This issue is across their entire product line.  They havent proven themselves as trustworthy and dont make themselves accountable internally.",2," User Story: An individual expresses dissatisfaction with FBMeta's platform and associated products, citing concerns over privacy breaches, lack of transparency, and absence of internal accountability. This results in diminished goodwill towards the community as they fail to establish trustworthiness."
"I was hacked, FB app ask me to change my password, which I did. Then it said I wasnt old enough to have a Facebook, Ive had my acct longer than the minimum age. Two days later I get an email requesting my age verification documents, which I sent. Been more than 4 months, still no access! Cant contact them in anyway, horrible customer service!",2," User Story: The platform experienced security concerns as the user was hacked. They followed the app's instruction to change their password but faced an age restriction error despite having used Facebook for longer than the minimum age requirement. After attempting to resolve this by submitting required identification documents over four months ago, the user is still without access and unsuccessful in contacting customer support, leading to a severely dissatisfied experience."
My account was hacked and there is literally ZERO way of contacting Facebook about all of my information being taken etc. its been several days now and nothing. I even tried to make a new account and I cant even do that. I get an error message every single time.,2,"User Story: An individual experienced an account hack on Facebook, expressing frustration with the lack of direct communication options for addressing their compromised information. They attempted to create a new account but continuously encounter error messages, highlighting the urgent need for improved account security measures and effective customer support channels."
"Facebook is becoming granny app type of thing, if I can give zero, I would. Their privacy setting is horrible and they try to keep it alive by trying to connect it to other apps. Facebook as a company will be on the decline, sooner that Later no morals or principals. Hope Apple will be ready to fill the void.",1," User Story: The dissatisfied user expresses strong disapproval of Facebook's current direction and concerns over its privacy issues. They believe Facebook inappropriately connects its platform to other apps, lacks ethical principles, and anticipates a decline in its popularity. The user shows trust in Apple to potentially provide an alternative with better values and privacy protection."
"Facebook is terrible. Fact checkers fact check everything, even if its a video and they do say whatever the fact checkers say they are not doing. Censorship is terrible. And the privacy settings are dangerous.",2,"User Story: The individual expresses dissatisfaction with Facebook due to excessive fact-checking on various content forms like videos, which they perceive as censorship. They also highlight concerns about the platform's potentially hazardous privacy settings."
All the updates that you say to make the app better its a lie you take more control put more ads in and take more of my privacy away! It scares me when a friend post something and when I go to read it a popup comes up from what they posted using my name that the southern party should not know and asking me to join! Did it weeks ago its review and its still happening liar liar pants on fire and theyre getting away with it,2," User Story: The individual is frustrated with app updates, perceiving them as an intrusion in their privacy. They experience unwanted pop-ups featuring their name when viewing friends' posts, linked to a political group. Despite reporting the issue weeks ago, it persists, leading to strong dissatisfaction and accusations of deceptive behavior by the app developers."
"they keep deleting my review because it calls them out on their bigotry. how dare i tell the truth, right? facebook has an option to report hate speech but ALL reported hate speech doesnt go against their community standards. they also do nothing about spam and do NOT protect your privacy. 

facebook, ill leave this TRUTHFUL review as often as i need to. stop trying to save face. theres a reason you went from 4.5 stars to 2.2 stars in just a month.",2," User Story: A dissatisfied Facebook user highlights concerns about the platform deleting their reviews addressing perceived bigotry and inconsistency in enforcing community standards, especially related to hate speech reporting. They're frustrated with the lack of action against spam, poor privacy protection, and intend to repeatedly post truthful reviews as a form of accountability. This results in a significant drop in Facebook's rating over a short period."
"Ever wondered how advertisers know what youre thinking about? Well, thats because they actively listen to you. Yep. You read that right. The microphone access you give both of these companies work seamlessly together to piece a profile catered specifically to your preferences. They analyze what you say and then pump that into your feed. Its sick. Targeted advertising shouldnt be a clause in some vague terms amp conditions nobody ever reads. On top of that they censor everything and anything that challenges their constituents over at Washington. Im serious, this platform has been compromised for a while. I dont use Facebook at all except for when I need to call someone. Everything else will just dumb you down, like its already been proven to do so.",2," User Story: An individual expresses frustration with social media platforms, particularly Facebook, due to their microphone access leading to analysis and targeted advertising based on user's conversations. The user considers this practice hidden in vague terms of use, and alleges censorship that aligns with political constituents. To limit exposure to these influences, the user only uses Facebook for direct communication purposes."
"Facebook app is completely invasive to your personalprivate life. You are better off logging on through your web browser. The app is like giving up all privacy and Mark Zuckerburg is a liar, thief and crook.",2," User Story: A concerned individual perceives the Facebook app as overly intrusive into their private life, advocating for accessing Facebook via a web browser instead to preserve privacy. The user expresses strong dissatisfaction with Mark Zuckerberg's integrity due to perceived violations of users' privacy."
Facebook is starting to get flooded with scammers. At least 10 of my friends were scammed. Then the scammers with the persons page to scam someone else for money. Meaning if you had a personal convo with your friend the scammer has access to everything you said.,2," User Story: The platform has become increasingly prone to scam activity, causing concern among users. Multiple friends have fallen victim to these scammers who not only impersonate genuine accounts but also gain access to private conversations. This intrusive behavior threatens the security and privacy of user data on Facebook, leading to a decline in trust and an increased need for stronger safety measures."
Found spyware Im pretty familiar with hacking .. its Chinese and its in everybodys Facebook .. was curious if I was the only one so I hacked multiple accounts .. Facebook is allowing China to access every Americans information even if Facebook app is uninstalled the spyware remains on your device .. just a warning before I expose Zuckerberg,2," User Story: A security-conscious individual discovered a potential Chinese spyware affecting various Facebook user accounts. By hacking multiple accounts as a point of verification, they confirm that the issue persists even after uninstalling the app. They express concern about China's access to Americans' information through Facebook and intend to expose this issue to raise awareness."
I dont like the censoring they impose. I dont like the updates that deviously steal personal data to pad their profits. I also dont like how theyve turned their facial recognitiontagging into something to be used against us.,2, User Story: The individual expresses dissatisfaction with the website's censorship policies and believes that updates unethically collect personal information for financial gain. They are further concerned about the misuse of facial recognition tagging features against users.
"Interesting how even after doing everything in the Facebook settings to eliminate sponsored posts, I start seeing ads on the app within hours of using a navigation app, opening a YouTube link from Facebook, or even just searching for a place on Google and just putting in a general area instead of allowing it to use my location. The ask app not to track pop up is purely cosmetic and the fact that it does it anyway is clearly a violation of Apples terms.",2," User Story: An individual faces continuous exposure to sponsored content on Facebook despite adjusting settings to avoid them. They notice this issue after using navigation apps, clicking YouTube links from Facebook, or just searching for locations on Google without allowing location sharing. They express concern over the apparent deceptive practice by Facebook regarding data tracking and believe it contradicts Apple's terms of use."
"I recently took a trip to Europe and made about 4 posts and 1 live video. Days later all of the sudden my posts were deleted even on some that people are tagged in. The photos are shown in my photos but my posts were deleted from my profile page. However, you can see the posts in the profile of the people who were tagged except my profile. I get notifications of comments and likes of the posts I just cant see it if I click on the post notification. I have to goto the people who were tagged in order for me to see my own post! The live video remained on my profile page. This is a personal account by the way.",1,"User Story: An individual had recently returned from a European trip, sharing experiences through four posts and a live video on their personal account. However, they faced an issue where those specific posts disappeared from their own profile page but could still be seen in profiles of tagged users. Notifications for these missing posts' comments and likes were received but the user couldn't access them directly on their profile. They had to visit tagged individuals to view their content, while the live video remained visible on their account."
