review_content,final_label,user_story
"Facebook has lots of issues even for our safety at this point we are all thinking is mark suckerburgh really help our privacy or just sucking our privacy away by putting our global security at risk with problematic safety concerns 100 but Facebook needs to hear us out and not from mark Zuckerberg immature ideas and fixes to Facebooks interface, algorithms, updates, ect. so Im giving this app and website including Facebook Messenger a one star ",2,"As a user concerned about privacy, I want my personal information on Facebook to be better protected through improved safety features and transparency in updates, rather than just changes to the interface or algorithms that may compromise our global security."
"This app is horrible. It gives you constant notifications, even when alerts are turned off. The privacy issues and constant spying are despicable. They always want you to enter your phone number and never stop asking. To top it all off you cant turn the green active dot off even if you select to leave it off.",2,"As a user, I need control over my notifications without interruptions; require the app to honor alert preferences and respect privacy by minimizing persistent requests for personal information such as phone numbers. Also, an option should be available to disable the green active dot even when set to leave it off."
Maybe stop infringing on peoples rights and if youre going to correct someone use factual information. This is the most politically biased crock of s i have ever seen in my life. Breaking every law in the books and then telling everyone else theyre wrong just because they dont think the same. Waste of time and they are selling your info anyway.,2,"As a user, I would like to see more balanced content that respects others' rights and presents factual information, without any political bias or unlawful practices, for a fairer and more informative browsing experience."
Please take off the people you may know that are always so present on everyones pages. Literally I dont need your help advertising friends friends on my page. Its an absolute invasion of privacy. I dont care to see these people I dont want to know them. Please make it stop.,2,"As a user, I desire for the website to exclude displaying posts from individuals that frequently appear in others' pages, as this is considered intrusive and unnecessary exposure of personal relationships. The platform should prioritize my privacy preferences by removing such automatic features without hindering my overall browsing experience."
How does a company this big not have a single person to contact about my account being hacked!!! The hacker has changed all of my log in information and help center is no help at all! I have had my account for over 15 years and my family and life is in that account! I need my account back!,2,"As a long-time user, I want to be able to easily contact customer support when facing issues like unauthorized access or hacking, so the company can provide prompt assistance and help restore secure access to my important personal data."
"Was hacked a few ago and being trying to get my account back 
With no help from Facebook. Send infos that ask for still nothing ..they ask me for code generator I cant open my Facebook to get 
Anyone else has this issues ..??",2,"As a user, I want the website to provide assistance with recovering hacked accounts by simplifying the process and providing clear instructions, without solely relying on external sources like Facebook."
"Ive gotten banned twice a month and I havent even used this app much to share my opinion like I used to. I got banned for sharing a motivational quote with a male chest showing working out followed by a ban for trying to sell a post pregnancy girdle. Its pathetic. Theres nothing you can do about it since you pay them with you private DATA, but have to accept their abuse without being able to appeal.",2,"As a user, I want an unbiased platform for sharing content and selling products, where my privacy is respected and bans are justifiable, allowing me to express myself freely without fear of arbitrary actions."
"This app and company engages in censorship and supports the Israeli governments war crimes and genocide. I am thoroughly disgusted by Facebook. This company has a total lack of morality. No surprise tho given that they sell our info, and their company founder cheated his cofounder out of millions ",1,"As a user, I expect the app to respect freedom of expression without engaging in censorship or supporting controversial political actions, while maintaining trustworthy data practices."
I do remember better days for Facebook. A time when it acted as versatile tool that could both monitor the kids and look for a used garden tools. Now its political  advertising and old people looking to mingle. The groups of Facebook are gone. For some reason the green thumb group just vanished one day. The gymnastics parents group just vanished one day. Facebook is a washed up old data base much like digging through and old box of paperwork at your xwives house. Goodbye.,2,"As a user, I want to be able to access my interest groups such as the green thumb and gymnastics parents on Facebook for better interaction within these communities. Currently, these groups have disappeared without notification or reason."
"Facebook be constantly spying on my google searches, censoring my post, censoring the post I see. They update the app constantly and then my preferences change and I get 30 notifications that arent relevant.",1,"As a user of Facebook, I want to maintain control over my privacy by preventing constant monitoring of my Google searches, while also desiring freedom from censorship in posts I create or encounter. Additionally, I need an option to manage notification preferences more efficiently and avoid irrelevant notifications due to app updates."
"My account just hacked by a unknown user and I tried to proof Im the real user by my passport but you guys said that doesnt help... if a passport cant proof my identity, then what can I do? You want my DNA or something? By the way, theres no customer help number that I could call. Now Facebook became a free information reference for any hackers right now? What a shame....",1,"As a user whose account was hacked and unable to prove identity through passport, ascertain an alternative verification method; additionally, provide a dedicated customer support hotline."
"They will go out of their way to silence anything  to benefit their personal political views, no freedom of speech here better platforms would be Tik tok . . I have had pictures and videos removed for no reason only because I stand in solidarity for human rights in Palestine and the owners of Facebook are 100 is really Zionist that oppose the movement and they will silence anyone who doesnt fit the narrative",2,"As a user, I need to be able to express my support for human rights issues without facing unjust removal of content; Facebook should allow freedom of speech regardless of political views."
"I can not log in to my account on the app because it claims I have no internet service, which is crap! I can do everything else on my phone! I also can not even access Facebooks page on Safari or Chrome! The pages literally will not open. I did everything suggested, still nothing!",2,"As a user, I need to be able to log into my account and access the app's features without experiencing issues with internet service claims. Additionally, the ability to access Facebook pages through different browsers must function correctly as expected."
"They take no accountability for the real life consequences of their inactions to moderate the content that is posted to the site. App endlessly plays mindless videos to mesmerize you into wasting time on the app. Its worse than watching TV.

FB threw a fit when Apple made changes to iOS that benefit their users privacy. I used to be skeptical of the people who said that Facebook is greedy and super unethical, but its fairly evident now that it may be true.",2,"As a user, I need Facebook to take accountability for moderating content on their site so there are fewer negative real-life consequences. Additionally, as an app user, I want the application to avoid mindless video playback and offer more engaging features instead of encouraging excessive time wastage like television."
"Why is the editing button gone? It's our personal post, taking away to add or delete what we've said should be against your policy. You are making, what was thought a freedom of speech and the want to share with the public andor friends very hard to accept. Give us back the choice to edit our posts!!",2,"As a user, I need the ability to edit my personal posts on the platform; removing this feature hinders free speech and sharing capabilities among friends or the public. Please reinstate post editing functionality for user satisfaction."
I cant post a status or click on anyones profile without it saying error fetching data not only that fb will ban you if you breath the wrong way no freedom of speech what so ever if I could Id give them 5 star rating,2,"As a user, I want to be able to post statuses and interact with profiles without encountering errors to ensure seamless communication and uphold my freedom of speech."
My instagram has been hacked rather easily. the same account is linked to my facebook but for some reason i cannot unlink the instagram  which i no longer have access to from my facebook account which i do have access to. There are scams all over Facebook  instagram running wild even though with just a bit of tech support all these issues could be solved. How you a billionaire and cant fix minor issues like this?,2,"As a user, I want the ability to unlink my Instagram from my Facebook account easily in case it has been compromised or hacked, ensuring better security and prevention of scams on both platforms."
"Ive gotten two consecutive 30 day bans over nothing and there is no recourse, no one to go to.  Ive had several friends get their business pages stolen and Facebook does nothing.  But they let scammers sell fraudulent products like million dollar watches for 100 which they never deliver just steal the money.  But god forbid you post anything about politics or COVID19 and theyll be all over you.  Facebook is run by crooks.",2,"As a frequent user of Facebook, I want improved recourse options when my account faces unjustified bans so that I can continue using the platform effectively without fear of losing access unfairly. Additionally, there should be proper action against scammers selling fraudulent products to protect other users and maintain trust in the marketplace."
Im not downloading the app. and facebook decided to punish us by refusing to serve users with the same basic features that are apart of the app and desktop sites by removing them when using a mobile phone browser. 0 stars. Do not recommend. Horrible development,2,"As a user, I need Facebook to provide consistent features across all platforms including the mobile browser to ensure seamless experience without limitations imposed on basic functionalities present in apps and desktop sites."
"I hate this app. All of the casual advertisements popping up after having a private conversation in person about it is a violation of my privacy. This app also silences conservatives, but has allowed sensually explicit spam videos on private community based pages, even after reporting with video and photo evidence. Pure trash.",1,"As a user, I want the platform to respect my privacy by removing advertisements after personal conversations about it. Additionally, I expect fair moderation across all topics and removal of explicit spam videos in private community pages following reports with video and photo evidence. This will enhance my overall experience on the app."
"Facebook has a Broken 2 Factor Authentication System. My facebook has two different linked accounts. Unfortunately it doesnt have my mobile number linked so it made it even worse to recover my account. I recently got my i phone 8 replaced because the screen of my older phone broke completely which meant my phone still worked but the screen didnt which gave me no acess to the phone so i had to replace it to another i phone 8. Everything transfered smoothly from one phone to another. Except when i tried to log in it logged me in but facebook didnt recognize the browser of my brand new replacement phone and told me to use the authentication app which i didnt have access to. I have no other known browsers, u tried resetting my password just to be told i need a code from the facebook code generator but youd need access to your facebook account wich i dont have, facebook cant send me an SMS code because my mobile number isnt linked to it, i filled a report and since facebook doesnt have representatives or costumer service i have to wait an eternity. Im disappointed! I cant even log in with my email and i have two if them linked.",2,"As a Facebook user with two different accounts but only one mobile number linked, it is essential for me to improve the recovery process when switching devices without access to the authentication app or receiving SMS codes due to an unlinked mobile number. I expect a smoother login experience on my new device using email credentials."
"My account was stolen from me yesterday, where they changed my phone number email and passwords. I never gave them permission to change anything. 

So if you cant get in, there is no way to access the help center. There is no phone number for customer support. 

All because a friends account was hacked? I had very few friends on this platform. Never befriended anyone I did not know. This program is unsafe and terrible. 

Even the police struggle to access them for support. No wonder people die. Shame on Facebook. This day and age, problems like this are unheard of. Worst programs ever.",2,"As a user, I want enhanced security measures in place to prevent unauthorized account access and ensure that my personal information remains protected at all times. If customer support is not accessible via phone or help center, alternative assistance methods should be provided for users facing difficulties with their accounts."
Fakebook is a social platform set up by the see I A designed to track and monitor every thing you have ever posted and store all your information . They are co conspirers in the election fraud and they steal our rights to freedom of speach . They promote violence and lies and they suppress the truth . Fakebook is as fake as Bydon is prez.,2,"As a user, I want an improved version of Facebook that promotes transparency and protects my information from being misused during events like elections. The platform should foster freedom of speech without encouraging violence or disseminating falsehoods."
"My account was hacked by someone who was on my friends list. A gift card was purchased using my account. Messages of fraudulent nature were sent to several friends. On top of this, several accounts in my name were created. And I could not edit or change my data. My name has been used to message me! Facebook. You are on your way out if you cant respond and act on reports that jeopardize my privacy!",2,"As a user, I need an enhanced security feature within Facebook that prevents unauthorized account access even by friends, safeguards against fraudulent transactions using gift cards, and allows me to edit or change data easily. Additionally, the platform should enable users to report privacy breaches promptly for immediate action."
"Facebook Policy only works for them in order to get more stronger, I think they should be neutral when it comes to human privacy and share the correct news data not misleading people on what they think right and not.",2,"As a user, I desire a fairer Facebook policy that respects my privacy while ensuring accurate information sharing, in order to promote trustworthiness without bias or deception."
"My account was hacked and the help support page sent me in loop. Im unable to recover my account and one of my backup emails got spammed by the hacker. 

There is no live supportchat for this issue. Fortunately I had disconnected most of my apps that used Facebook. Unfortunately the hackers have my account some private information and access to my friends that started to receive spam as well.",2,"As a user, I need an efficient way to recover my compromised account from a potential hacker attack with minimal risk to my personal information and contacts. The system should offer live support chat for immediate assistance in such cases."
"Somehow this apps advertising just happens to know exactly what Im talking about at all times, this includes live conversations. Ive talked about taking trips somewhere without ever inputting anything into my phone and VOILA! An advertisement about going to Hawaii after TALKING about it.",1,"As a user, I want the app's advertising system to accurately reflect my interests by recognizing topics from live conversations so that relevant ads like trip destinations are displayed without explicit input on my device."
All the updates that you say to make the app better its a lie you take more control put more ads in and take more of my privacy away! It scares me when a friend post something and when I go to read it a popup comes up from what they posted using my name that the southern party should not know and asking me to join,2,"As a user, I want increased control over app updates without compromising my privacy or receiving excessive ads. Additionally, I expect secure sharing practices where my information remains private when interacting with posts from friends."
"If I could rate 000, I would, FakeBook! FB has become a part of the swamp! You have suppressed our freedom of speech by fact checking every data posted that does not agree with your personal political select! You have censored everyone that does not agree with your political agenda! Joe Biden is not the president elect according to the US constitution which you have failed to acknowledge. Yall dont get to appoint a president elect! The electoral college system does! BTW, President Trump is still the sitting president!",2,"As a user of FakeBook, I need my freedom of speech protected and unbiased fact-checking practices so that users can post their opinions without fear of censorship or suppression. Additionally, an improved acknowledgment system should be in place to respect the US Constitution's electoral college system."
"My Facebook account has been hacked and I have tried EVERYTHING in my power to contact support to get it back up and working for ME! Ive emailed multiple people. Tried to call some numbers I found, did the Facebook.comhacked and it just keeps putting me in circles. 
I have very important information on my Facebook for my business account and I cant even get into anything anymore.

I have tried to send in a form of ID and once I did they were able to update my account to the correct email but they stupidly forgot to take the hacked email off and didnt make mine the primary email so the hacker kept getting the password reset emails and kept just changing the passwords because I would even get any emails to do so..

Facebook support is trash! 

If you ever have any issue they will NOT HELP YOU! 
And now that All the Business information I have is out there thanks to Facebook not being secure enough or help at all , I lost everything. And I am STILL trying to get it back.. so if Facebook support sees this.. I really would appreciate it if you would help me for once! 

Thanks!",2,"As a user, I want assistance in regaining control of my hacked Facebook account by promptly and effectively communicating with customer support to update email settings and remove the unauthorized access. This will ensure that I can secure my important business information and prevent further compromise."
DEACTIVATED MY ACCOUNT ALMOST A DECADE AGO TO FIND SOME ONE HAS HACKED AND RESTARTED IT USING MY POHOTOS AND NAME TO FORWARD THEIR AGENDA AND FACEBOOK REFUSES TO HELP!!!! DO NOT DOWNLOAD IT COULD RUIN YOUR LIFE!!!!! FACEBOOK IS A SCAM!!!  RUN!!!!,2,"As a user, I need Facebook to provide assistance in deactivating unauthorized accounts linked to my personal information and photos for security reasons."
"The title summarises the feel of been subject to an arbitrary system, dystopic while inefficient, including continuous breaks of personal privacy. All by Facebook. Really takes a lot of work to become this bad, and it should not be allowed to operate in the public realm as a company. Apple should reconsider allowing this app in their system.",2,"As a user, I need an improved platform that respects my privacy and avoids arbitrary dysfunctionality; therefore, Apple should ensure Facebook adheres to these standards before approval."
"If you want your privacy invaded in every possible way, download this app. They asked for my drivers license, and blatantly stated in the app stores description that theyll have access to EVERYTHING in your media devices database. 

Beware!!!!",2,"As a user concerned about privacy, I desire an app where personal identification like driver's license is not required for download and promises limited access to my media device database as stated clearly in the app store description."
"Facebook is no longer safe in any way! Dont put up pictures because they are now property of Facebook and you no longer have rights even a picture of your own child. 
Any information is sold about you to whoever wants to pay or it. 
COMPLETE SECURITY BREACH!!!",2,"As a user, I want enhanced privacy controls on Facebook so that my uploaded photos and personal data remain under my ownership and are not accessible for sale without my consent."
Sick of their lies and hiding information that the users deserve to know. They have been stealing and using our information for years IMO illegally and I have finally had enough and deleted their app. They have zero right to hush one side of any information unless it is truly dangerous to another person like a threat. Unbelievable. Its time they are shut down! Life is a lot less stressful without this fake site playing the man above.,2,"As a user, I want transparency and control over my personal data on platforms that have been misusing it, so that I can trust their services and feel secure in using them. The platform should provide complete information to its users while safeguarding sensitive details to prevent harm. If necessary, the possibility of shutting down such deceptive sites should be considered for public safety."
"Used Facebook for over 12 years and was using it as a mom to keep up with friends and share memories. Then, someone hacked my account at 2am so I wasnt able to respond to the emails about the changes to my account. They changed the email to the account and the password. Facebook has no help chat or a person you can talk to about your account  you are all on your own. So now some horrible hacker has access to pictures and videos of my kids. 
I know the owner of Meta has children, he should be deeply ashamed of his app, its security measures, and its nonexistent help for its users.",2,"As a long-time Facebook user and mother, I want improved account security features to prevent unauthorized access, as well as accessible customer support to resolve any issues regarding my account swiftly. This will ensure the safety of personal content shared on the platform."
"Whats the point of FB now? 

To track everything you do. Read their AUP and Privacy settings. If you even have this app on an iPhone it tracks and records you using your phone camera even when the app isnt open. 

I kept using the app until the censorship kicked in. This is an evil company. They hide truth but they will be exposed, Light always wins.",2,"As a Facebook user concerned about privacy, I need to understand and control how my activities are tracked and recorded by reviewing their AUP (Acceptable Use Policy) and Privacy settings for greater transparency and security assurance."
"Overly fast gifs, limited access to privacy settings unless you go on the browser, constant badgering to update personal information, offensive and unvetted sponsored ads, and no ability to troubleshoot technical problems with an actual human.",2,"As a user, I want to have control over gif speed, enhanced privacy settings accessibility, non-intrusive reminders for personal info updates, appropriate vetting of sponsored ads, and easy contact for tech support issues on the website."
My account was hacked and I have and my fiends have tried to contact Facebook to fix and resolved the issue. The sad part is they are using my name and h information saying that I am selling dogs and they are taking innocent peoples money. This is just heart breaking and sad. No one has contacted me as I keep sending emails to the security team. I have had this account for so long I didnt ever think I could or would go through something like this. Just a shame,2,"As a Facebook user, I want an efficient support system in place to address issues of hacking and identity misuse promptly and effectively, preventing unaut#902;horical activities such as fraudulent sales using my account details."
Your censorship on people and posts that are giving information about vaccines andor is rather disappointing. People can choose for themselves to read or move along. You should not be censoring peoples personal stories on the information being shared.,2,"As a user, I want access to all content regarding vaccine information without censorship so that I can freely make informed decisions based on complete perspectives and experiences."
For the past three days I cant access any of my seller information or sales or shipping orders or anything on the Facebook app the only way I can use marketplace is on a browser  I use marketplace more than I do Facebook !?!!,2,"As a user, I need to regain access to all seller and sales features on the Facebook Marketplace app within three days for seamless usage. Currently, I'm limited to using it through a browser which disrupts my usual workflow since I use marketplace more frequently than Facebook itself."
"Facebook is nothing but a communists tool used to control information. Banning people, making things like female roommate preferred illegal to use, choosing what and what not to ban or promote. Zuckerberg is an evil person. Facebook tracks your every move! You have no privacy, and they sell the data they collect on you to control you some more.",2,"As a user of social media platforms like Facebook, I want increased transparency regarding information control measures such as banning policies and promotion strategies to ensure fairness while maintaining my right to privacy with clear terms on personal data collection and usage."
"Private companies are not exempt from the Constitution! The first amendment states Congress shall make no law abridging it so how does you suppose you can sensor information you don39t like?
I have deleted this spy app and am never to reuse it!
I will dance the day your offices close",2,"As a user, I want platforms/websites to respect my rights to free speech as stated in the first amendment by not censoring information. If private companies are limiting access to information based on their preferences, I would like them to be held accountable and for users like me to have the ability to express our dissatisfaction publicly."
Why does Facebook requestrequire a government ID?  And in the fine print suggest they share info for up to 30 days with trusted partners.  I deleted my data and this app 5 years ago and returned only for the marketplace.  So much for that!,2,"As a user, I want Facebook to be transparent about why it requires a government ID during signup and how long it shares information with 'trusted partners'. This is because I value my privacy and need clarity on data handling policies when using the marketplace feature."
"The platform now is not allowing me to update my profile picture from the ones I already have.   

Know what you are getting into, no personal info to be input, FB will sell it. Robotic censorship for the little guy, yet allows gross misinformation for the ones who pay.",2,"As a user, I want to update my profile picture from existing photos so that I can customize my profile presentation on the platform without additional uploads or privacy concerns."
"Whatever theyve done has totally messed up ability to easily update Pages other than my Personal page.  This means I cant help with my volunteer jobs, as before.  Very sad to see something Launched without first TESTING it.  One day, things work easily next day were told account is disabled.",2,"As a user, I need an easy and reliable way to update pages other than my personal page on the website, to continue assisting with my volunteer jobs efficiently. The feature needs thorough testing before launch to avoid sudden disabling of accounts."
"The FBMeta platform doesnt create goodwill towards the community.  Instead, privacy breakdowns and lack of transparency to its valued assets, people, are not followed.  This issue is across their entire product line.  They havent proven themselves as trustworthy and dont make themselves accountable internally.",2,"As a user, I need FacebookMeta Platform to improve privacy measures and demonstrate transparency with community members to establish trust within its products."
"I was hacked, FB app ask me to change my password, which I did. Then it said I wasnt old enough to have a Facebook, Ive had my acct longer than the minimum age. Two days later I get an email requesting my age verification documents, which I sent. Been more than 4 months, still no access! Cant contact them in anyway, horrible customer service!",2,"As a user, I expect Facebook to have secure features that protect against unauthorized account access and timely resolution of issues such as age verification problems through efficient customer support channels."
My account was hacked and there is literally ZERO way of contacting Facebook about all of my information being taken etc. its been several days now and nothing. I even tried to make a new account and I cant even do that. I get an error message every single time.,2,"As a user, I need a secure method to recover my hacked Facebook account or create a new one without encountering persistent errors, with the assurance of contact for further assistance."
"Facebook is becoming granny app type of thing, if I can give zero, I would. Their privacy setting is horrible and they try to keep it alive by trying to connect it to other apps. Facebook as a company will be on the decline, sooner that Later no morals or principals. Hope Apple will be ready to fill the void.",1,"As a user concerned about privacy, I need improved settings and fewer cross-app connections so that my data remains secure while using Facebook."
"Facebook is terrible. Fact checkers fact check everything, even if its a video and they do say whatever the fact checkers say they are not doing. Censorship is terrible. And the privacy settings are dangerous.",2,"As a user concerned about censorship and privacy, I want more transparent content moderation that respects different forms of media without undue restrictions, and safer privacy controls to protect my information on Facebook."
All the updates that you say to make the app better its a lie you take more control put more ads in and take more of my privacy away! It scares me when a friend post something and when I go to read it a popup comes up from what they posted using my name that the southern party should not know and asking me to join! Did it weeks ago its review and its still happening liar liar pants on fire and theyre getting away with it,2,"As a user, I need the app to respect privacy by preventing pop-ups from friends' posts using my name for political campaigns. Additionally, I desire less intrusive advertising and greater transparency regarding claimed updates that enhance the platform. The current practices of increased ads and reduced privacy are concerning and not as promised in reviews."
"they keep deleting my review because it calls them out on their bigotry. how dare i tell the truth, right? facebook has an option to report hate speech but ALL reported hate speech doesnt go against their community standards. they also do nothing about spam and do NOT protect your privacy. 

facebook, ill leave this TRUTHFUL review as often as i need to. stop trying to save face. theres a reason you went from 4.5 stars to 2.2 stars in just a month.",2,"As a user on Facebook, I want my honest reviews about their platform's handling of hate speech and privacy issues to remain visible, so that truth prevails and they can improve community standards. Their current deletion actions undermine transparency and trustworthiness."
"Ever wondered how advertisers know what youre thinking about? Well, thats because they actively listen to you. Yep. You read that right. The microphone access you give both of these companies work seamlessly together to piece a profile catered specifically to your preferences. They analyze what you say and then pump that into your feed. Its sick. Targeted advertising shouldnt be a clause in some vague terms amp conditions nobody ever reads. On top of that they censor everything and anything that challenges their constituents over at Washington. Im serious, this platform has been compromised for a while. I dont use Facebook at all except for when I need to call someone. Everything else will just dumb you down, like its already been proven to do so.",2,"As a user seeking privacy, I want my conversations not to be used by advertisers or platforms to create targeted profiles without explicit consent and censorship of information challenging platform policies should be transparent and reasonable."
"Facebook app is completely invasive to your personalprivate life. You are better off logging on through your web browser. The app is like giving up all privacy and Mark Zuckerburg is a liar, thief and crook.",2,"As a user desiring privacy, I want an option in the Facebook app that limits data sharing or allows me to log in via a web browser interface to maintain my personal information's privacy. This would help mite concerns over giving up complete privacy on mobile platforms."
Facebook is starting to get flooded with scammers. At least 10 of my friends were scammed. Then the scammers with the persons page to scam someone else for money. Meaning if you had a personal convo with your friend the scammer has access to everything you said.,2,"As a Facebook user, I want improved security measures to prevent scammers from creating fake profiles and accessing my private conversations, thus protecting my friends' connections from being exploited for financial fraud."
Found spyware Im pretty familiar with hacking .. its Chinese and its in everybodys Facebook .. was curious if I was the only one so I hacked multiple accounts .. Facebook is allowing China to access every Americans information even if Facebook app is uninstalled the spyware remains on your device .. just a warning before I expose Zuckerberg,2,"As a user, I want an assurance of privacy and security, ensuring that my data isn't accessible or compromised by external entities such as Chinese hackers through Facebook. The platform must not retain any spyware even after the app is uninstalled from devices."
I dont like the censoring they impose. I dont like the updates that deviously steal personal data to pad their profits. I also dont like how theyve turned their facial recognitiontagging into something to be used against us.,2,"As a user, I would prefer if the platform respected my privacy by avoiding censorship and not secretly acquiring personal data for profit, while ensuring facial recognition tagging is safe from misuse."
"Interesting how even after doing everything in the Facebook settings to eliminate sponsored posts, I start seeing ads on the app within hours of using a navigation app, opening a YouTube link from Facebook, or even just searching for a place on Google and just putting in a general area instead of allowing it to use my location. The ask app not to track pop up is purely cosmetic and the fact that it does it anyway is clearly a violation of Apples terms.",2,"As a user, I expect ads to be prevented when using Facebook settings, but still encounter sponsored posts within hours due to cross-app interactions or general searches on other platforms like Google. The app should respect my privacy preferences and not show intrusive pop-up tracking requests as it violates Apple's terms."
"I recently took a trip to Europe and made about 4 posts and 1 live video. Days later all of the sudden my posts were deleted even on some that people are tagged in. The photos are shown in my photos but my posts were deleted from my profile page. However, you can see the posts in the profile of the people who were tagged except my profile. I get notifications of comments and likes of the posts I just cant see it if I click on the post notification. I have to goto the people who were tagged in order for me to see my own post! The live video remained on my profile page. This is a personal account by the way.",1,"As an active user, I want to consistently view and interact with all of my posts and comments notifications, including those involving other users' profiles, ensuring seamless visibility across the platform for better engagement experience."
"Ive had no access through the app for months now, Ive re set my password, I cant go on messenger or anything  guys please . Help .. I just want to send funny stuff to my old grandpa who refuses to use her phone number, Im tired of endlessly fighting against this loop of errors",1,"As a user, I need reliable access and functionality through the app's features like messenger for sending messages to relatives. Despite multiple password resets, persistent errors have prevented usage for months, hindering communication with my non-tech savvy grandpa. Assistance is urgently needed to restore uninterrupted service."
"Im always reporting scammers, accounts with nudity pics, fake accounts and false information. You fools never take down the accounts or limit the accounts for going against community standards. If I post a screenshot of the accounts with nudity informing my friends of the scammer page my shi is the one to go against community standards. One day you all will be YouTube pop pop with the Glock Glock.

I removed the app and I am not getting back on data abuse book.",2,"As a user, I want reliable removal of reported scammers, fake accounts, nudity, and false information to maintain community standards and trustworthiness in the platform. The website should address reports promptly without any delay or oversight."
"Facebook is actively suppressing points of view they do not agree with or that dont meet there agenda which is a direct violation of the 1st amendment.  They also make billions selling your personal data, while they actively indoctrinate you.  This app is the cause of a lot of the worlds issues.  Why do people who helped create it not use it and forbid their children from doing the same.",1,"As a user, I want Facebook to respect diverse viewpoints without suppression or bias to ensure free speech compliance with the First Amendment, while also maintaining privacy standards to prevent personal data exploitation for commercial gain."
"Fakebook is SO CORRUPT, they REFUSE TO DO THE SLIGHTEST THING TO HELP THEIR CUSTOMERS.

That GRIFTER, ZUCKERBERG, didnt even INVENT Facebook!
DARPA DID it as LIFELOG.
Its a U.S. Government PsyOp to gather and collate YOUR PERSONAL AND PRIVATE DATA.

I KNOW ITS YUGE, BUT USE IT AT YOUR PERIL!",2,"As a user desiring privacy on Fakebook, implement stronger data protection features to ensure personal and private information is not exploited by the platform for government surveillance purposes."
"This used to be a platform to connect and share but it is clear now that the algorithm is also disruptive with constant unnecessary ads and invasion of privacy. The censorship is dystopian in every sense now so what is the point of sharing even factual information from a credible source?  I wouldnt even rate this a one star, its just that bad.",2,"As a user seeking to connect and share through an engaging platform, I desire reduced disruption by intrusive ads and privacy concerns. Additionally, the censorship should be minimized for authentic interactions with factual information from credible sources. The experience needs improvement beyond current one-star levels."
"Useless app! Got tired of censorship, fake news and self appointed fact checkers that make sure lies and deep state agenda rein. So I decided to down load all of MY data and go through their throughly numerous steps to completely delete my account. Done!... not so fast, my wife on FB tells me Im still on there, active months later. Facebook is using my identity. Run away from this app, it is pure evil.",1,"As a user dissatisfied with censorship and fake news, I want to be able to delete all of my data and account on Facebook completely so that the platform ceases using my identity as advertised. However, after following numerous steps for deletion, my account remains active months later which is causing concern and distress among my family members."
"Ive been on FB ever since it was released I love the new features theyve added over the years, not a fan of them selling peoples data amp information.... but now some features on the iPhone app dont work anymore...marketplace doesnt work, it just shows a blank screen. Then when you message someone from marketplace, your chats dont show up in messenger....its really annoying. You have to find the market place post then click See conversation. Thats the only way you can see the chats",2,"As an experienced Facebook user, I wish for improved functionality of the Marketplace and Messenger features on the iPhone app to ensure seamless communication and transactions between users without needing to navigate through different posts."
"Blatantly tries to steal your user data to seek for a profit. Im not saying other websites dont do the same, but Facebook goes farther and acts more entitled than any other groupcompany I can think of.",2,"As a Facebook user concerned about privacy, I want to ensure that my personal data isn't exploited for financial gain by implementing robust security measures and transparent data usage policies."
"im a new upcoming artist and i posted one of my songs on facebook and i tagged like 30 people in it.  Facebook decided that im not me and someones using my account, so they locked it. i couldnt log myself back in cause i no longer have access to that number. when i. clicked on try another way, the only way is by number. no email. nothing. i tried all night. still cant get in it.",1,"As an emerging artist with a locked Facebook account mistakenly identified as impersonated, I need a secure and accessible method to regain access that does not solely rely on phone numbers or emails when these are unavailable. This would allow me to manage my music sharing effectively without unnecessary obstacles."
"From selling our info, to tricking us, lying to us, and manipulating what we see and say, Facebook has done nothing to protect their customers.  The platform is a joke.  Remember the commercials they made apologizing to us after they made billions off our data??? Facebook will get what it deserves one day.",2,"As a user concerned about privacy on Facebook, we need enhanced protection for personal information and transparency in how our data is used, as the current practices of selling info and manipulating content have eroded trust. We expect more accountability from Facebook's side."
"Obviously it goes without saying the sketchyness of this company in my opinion, most notably the censoring and biasing of information. My stories would get flagged all the time because it didnt agree with them haha. Wouldnt recommend or use this app or any of its products at all.",2,"As a user, I want to express diverse opinions without fear of censorship so that my experiences and viewpoints are accurately represented on the platform."
"Besides the annoying repetitive ads, major major major privacy invasion! Why would you want Fb to see your offline activity? Sounds psychotic to me! They can see everything outside the usage of app such as all private conversations, calls, bank apps, etc. It is a NO for me, mind boggling to say the least.",2,"As a user, I desire increased privacy controls on social media platforms, limiting access to my offline activities like private messages and financial transactions outside app usage. This is important as it prevents intrusive data gathering practices that can feel invasive or 'psychotic'."
