data,app,type,generated_user_story
"Just bought the fenix 3 sapphire. Unable to sync the app with my Sony Xperia XA1 device. My phone can see the fenix, but keeps kicking me out saying ""unable to pair"".",Garmin Connect,problem_report," ""As a user, I want to successfully pair my Fenix 3 Sapphire watch with my Sony Xperia XA1 device, in order to synchronize data between the two and enhance the functionality of the watch."""
"I just want it to connect to my Samsung S22 Ultra!!! F7X solar connects fine to my iPhone, but it won't connect to my Ultra. It's not the Ultra since I can pair just about anything to it. Fix this now Garmin!!!",Garmin Connect,problem_report," ""As a user with a Samsung S22 Ultra, I want the Garmin device to be compatible and successfully connect to my phone, so that I can use the full functionality of the device with my phone without encountering connection issues."""
I have used this app for years and loved it. However will not be using it again after the latest update it is now asking access to my contacts in order to open the app. Thank you but no thanks!!! disappointing....,Samsung Health,feature_request," ""As a long-time user, I find it difficult to continue using the app after the latest update, as it now requires access to my contacts to Function without an alternative option. I prefer to maintain control over my personal information, and this change is disappointing."""
"The App is fine for Heart Rate measuring but why does the Stress Measuring always stuck at ""measuring"" or ""finalising"" for more than 30min?  For 2 years it's never measured ! !! Explain please before I remove one star!  It's really frustrating I can't take the SpO2",Samsung Health,problem_report," ""As a user, I need an improved stress measurement feature that provides timely results instead of getting stuck on 'measuring' or 'finalising' for more than 30 minutes, as it has been happening for the past two years. This is crucial for my user experience and preventing me from using the SpO2 feature, which is causing significant frustration. I would appreciate a clear explanation for this issue to avoid removing a star from my app rating."""
"the app could be so much better, wont let me download the language pack what ever that is, doesnt record rem, thd heart monitors not working, design is very basic and wont link to my fitness pal,",Huawei Health,problem_report," ""As a user, I want to be able to download language packs for the app, have the heart monitor function properly, and have a more sophisticated design, including the ability to integrate with FitnessPal, so that the app is more user-friendly and enhances my experience."""
"I have honor band 4,I need spo2 option for my band, but this option is not available, although some of band 4 have this option, what can I do",Huawei Health,feature_request," ""As a user with an Honor Band 4, I want the SpO2 (""Blood Oxygen Saturation"") feature to be available on my device, as it is not currently supported, even though some other Honor Band 4 devices have this feature. I would like a solution to enable this functionality on my device."""
"It's good , but I have problem I need some help  . When my phone in my pocket the program does not  count me steps . Why is that ?",Samsung Health,problem_report," ""As a user, I need the step-counting feature to function correctly, even when my phone is in my pocket, so that I can accurately track my daily physical activity."""
Unfortunately it isn't recording my distances travelled properly. Yesterday biked over 10 km. The route showed on the map but distance recorded is 0.04km. This has also happened on recent walks.  Any ideas on why?,Samsung Health,problem_report," ""As a user, I want an accurate distance tracking feature in the app so that I can reliably record my travel distance, particularly for cycling and walking, in order to monitor my physical activities."""
The recent update has left me unable to change my daily step goal. It's stuck at 8000. Before the update there was a 'more' button which has now disappeared.,Samsung Health,feature_request," ""As a user, I want the ability to adjust my daily step goal within the app and have the 'more' button option returned, so that I can personalize my health tracking experience and navigate the app efficiently."""
"with new emui, had to disable all notifications of Health: began receiving useless and frequent daily notifications on ""hey view your sleep report"", ""you can track your exercise"" 🤦‍🤦‍🤦‍ (as if gmail started spammig ""you can send emails with gmail""). I will miss the 20K/day steps cheer notification :'(",Huawei Health,feature_request," ""As a user, I want the ability to customize or disable the automatic notifications for health features such as sleep reports and exercise tracking, and I also miss the 20K/day steps cheer notification, so that I can personalize my experience and minimize interruptions."""
Inaccurate but can be useful. Please allow stationary exercises to be accurately calculated. I jogged 30 minutes in place with an average heart rate of 120 but data shows I burned 0 calories and completed 0 distance. Also more programs please.,Samsung Health,feature_request," ""As a user who performs stationary exercises, I want an accurately calculated exercise data for time, calories burned, and distance traveled, so that I can monitor my progress and have more diverse exercise programs available to me."""
Would like this better if i can include pictures from my gallery or camera when i upload my workout in any social media. Just like strava or samsung health.,Huawei Health,feature_request," ""As a user, I want the ability to incorporate images from my gallery or camera within the app when uploading workout data to social media, to make the experience more similar to popular fitness apps like Strava or Samsung Health."""
In this version i can't check my sleep data! On the watch displayed info but when i try to get data in my application i cant get it! To write me invalid sleep data when try to synchronise,Huawei Health,problem_report," ""As a user, I want the app to accurately sync my sleep data from the watch so that I can access and review my sleep data within the application and avoid receiving invalid data."""
Loved this app untill new update. I will not give permission to access my contacts. Uninstalled and wont be using again. I also dont like the fact you wont allow me to sync my Garmin device to this app. Extremely disappointed,Samsung Health,feature_request," ""As a user, I want the app to request contact permissions only when necessary and allow the syncing of Garmin devices, so that I can continue using the app and have a positive experience, as I prefer to use my Garmin device in conjunction with the app."""
"Why am I still getting notifications from this app when I have them all turned off from within the app? Thankfully I have Oreo, so I can have Android block them anyway.",Samsung Health,problem_report," ""As a user, I want notifications from the app to be managed exclusively within the app, so I can control my notifications more efficiently and reduce the need for external solutions such as Android Oreo's blocking feature."""
"Love the watch GT2 but really unfortunate that the app keeps crashing, then have to uninstall and reinstall every few days. Can you please fix the app to be stable on Google 6 pro.",Huawei Health,problem_report," ""As a user of the watch GT2, I want the app to be stable and consistent, with a reduced need for frequent uninstallation and reinstallation on my Google Pixel 6 Pro, so that I can utilize the app more reliably and conveniently."""
I got myself a gear s2 watch to enhance my cardiovascular but I'm frustrated as it seems like you can't use it as a heart rate monitor with the training effect mode on the running mode. Please help. Other then that brilliant,Samsung Health,feature_request," ""As a user, I want to be able to use my Gear S2 watch as a heart rate monitor while using the training effect mode in the running mode, so that I can effectively monitor my cardiovascular health during exercise."""
"I love the idea, I love the simplicity of the app... but why is menstrual cycles listed under women's health? I'm a man that gets a period, I would've figured that Samsung would be at least a little progressive and keep the ""women's health"" part out of this. Totally unnecessary.",Samsung Health,feature_request," ""As a user who identifies as male and experiences menstrual cycles, I want the app to separate or omit the 'women's health' categorization for menstrual cycles to ensure inclusivity and accuracy in healthcare information."""
Worked fine until I got a pixel 6. I'm assuming it's no longer supported by Google? My Huawei Watch 2 won't connect to my new phone.,Huawei Health,problem_report," ""As a user with a Pixel 6 device, I want to ensure compatibility with the app to allow seamless connection with my Huawei Watch 2, as it is reported to have issues."""
"Please, so that we can include photos with our running distances so that they are one like the next brand (Garmin) no need for calories jast show the how long we run and we can put the photo in tham",Huawei Health,feature_request," ""As a user, I want to be able to include photos with my running distances, similar to the functionality offered by Garmin, with a focus on displaying the duration of the run rather than calculating calories, so that I can personalize my running data."""
"Can't get it to work on Samsung M31, says it requires Huawei Mobile Services 4.0.0, but doesn't work even with the other app being installed. Now it keeps crashing.",Huawei Health,problem_report," ""As a user with a Samsung M31 device, I want the app to be compatible and function smoothly without requiring Huawei Mobile Services 4.0.0, so that I can use the app without encountering crashes."""
The app is not working. It's asking all the time to update through Huawei App Gallery which is not available on play store. I cannot synchronize my Huawei Health Band 5 to the app. What's the use of the app if we cannot even use it!,Huawei Health,problem_report," ""As a user, I want the app to be available on both Huawei App Gallery and Google Play Store, and I want it to function properly without constant updates requests, so that I can synchronize my Huawei Health Band 5 with the app and use its full features."""
"I have changed my mobile phone, to redmi note10, now my cycling could not be tracked by this app. I'm using Huawei band 2. No response from Huawei Health team today is 19 Feb. 2022",Huawei Health,problem_report," ""As a user, I want the app to be compatible with Huawei band 2 on Redmi Note10 devices, so that I can continue tracking my cycling and receive prompt responses from the Huawei Health team when reporting issues."""
"Permanent notification with vivofit 4 is a no go! The connection can only be initiated with the watch, so the app does not have to be active in background!",Garmin Connect,problem_report," ""As a user, I want the Vivofit 4 watch to be able to initiate a permanent notification without requiring the app to be active in the background, so that I am constantly updated on my fitness progress even when the app is inactive."""
"Cannot edit notifications - either always on top or the app is not working Cannot change language on my Honor Band 5 - so I cannot use it (no HU support; no EN default language) Cannot edit regions, so 0 functions can be used No reply from Customer Care..",Huawei Health,feature_request," ""As a user, I want the ability to edit notifications, including the option to set priority or customize their visibility, and the ability to change the language settings on my Honor Band 5, so that I can customize my experience and use the device effectively. Additionally, I want a simpler process to edit regions on the app, and accessible customer support, so that I can resolve any issues quickly and efficiently."""
"Was ok on my old phone, just upgraded and now app not finding my honor band 6, won't update just says to check internet connection. My internet connection is fine.",Huawei Health,problem_report," ""As a user, I want the app to be capable of connecting and updating with my Honor Band 6, even after upgrading my phone. I should not receive an error message suggesting to check the internet connection if my connection is already confirmed as being fine."""
"Since update no forerunner sync with phone, tried all the recommended actions, no can't even upload via wifi as watch not linked with app. GARMIN PLEASE FIX ASAP",Garmin Connect,problem_report," ""As a user with a Garmin device, I want a seamless syncing capability between my watch and the mobile app, including Wi-Fi upload, so that I can easily manage my workouts and sync data without experiencing connectivity issues."""
I am using huawei p30 pro and pair with garmin 945 music. This app drains battery and sometimes not easy to connect. Hope this app can sync better and efficient.,Garmin Connect,feature_request," ""As a user with a Huawei P30 Pro paired with a Garmin 945 music device, I want an efficient and seamless syncing functionality to preserve battery life and ensure a consistent connection, in order to optimize the usage of the app on my device."""
Great app but it now asks for Huawei mobile services update and it says not available in my country :( So annoying when the government controls what we do.,Huawei Health,feature_request," ""As a user, I want the app to function independently of Huawei mobile services updates, and be available for use in all countries, so that I can continue using the app without restrictions based on my location or device."""
"The app stopped working saying that u need ""huawei heatlh requires a more recent version of huawei mobile services 4.0 or later to work properly. You can get the latest version in Huawei app gallery"". When we don't have huawei mobile how to get the current version app.",Huawei Health,problem_report," ""As a user who owns a device without Huawei Mobile Services, I want to be able to access and use the latest version of the app directly, or be guided on how to update Huawei Mobile Services within the app, so that I can continue using the app without the error message about requiring a more recent version of Huawei Mobile Services."""
"Thanks for updating huawei health app,now it is showing watch faces to be downloaded but please add more good watch faces like in amaze fit and samsung gear watches. Why only 3 watch faces?pl add more Plz provide elevation data also,no climbing data visible in mobile app,plz upgrade",Huawei Health,feature_request," ""As a user, I want a wider selection of watch faces in the Huawei Health app, similar to those offered in the Amaze Fit and Samsung Gear apps, and I want elevation data to be provided in the mobile app, as I'm unable to find climbing data currently. I also want an increased number of available watch faces to enhance the personalization options."""
I'd like to see steps added to my workout -----and show step total for Elliptical workout (though they do get added to the daily total.),Garmin Connect,feature_request," ""As a fitness app user, I want to see separate steps count for Elliptical workouts added to the workout interface, and I want to see a total of steps I've completed for Elliptical workouts, so that I can track my progress specifically for this exercise and see the impact on my daily total."""
HELP I have a problem everytime I try to download the dynamic tracking to my samsung Note 8 it stops responding andy mobile just hangs Somebody help me and tell me how to solve this problem please,Huawei Health,problem_report," ""As a Samsung Note 8 user, I want to be able to successfully download and install the dynamic tracking app, so that I can use the app without encountering errors and app hang-ups during the installation process."""
Works great! The app won't let you graph all the different exercises the watch offers. But over all it's a great app and I like the way you can download each exercise.,Huawei Health,feature_request," ""As a fitness enthusiast, I would like the ability to graph various exercises provided by the watch, so that I can visualize and analyze my workout data to improve my performance. I also appreciate the ability to download exercises, and using the app overall."""
Useful to synchronise with Garmin 935 and also to view activities details without PC....But now synchronisation is partial using Galaxy Samsung phones with Android 12: need phone restart every day and smart notifications do not work anymore. Checked that it works properly using Google Pixel + Android 11!!,Garmin Connect,problem_report," ""As a user with a Garmin 935 device and an Android 12 operating system on Samsung phones, I want the app to have a full and stable synchronization function and for smart notifications to work properly, so that I can efficiently sync my activities and check details without the need for daily phone restart, and experience consistent functionality similar to that on Google Pixel with Android 11."""
I had this same app on my old phone and it would check my oxygen as well as my pulse. Now that I have a new phone it doesn't show either! Ugh this is very aggravating,Samsung Health,problem_report," ""As a user, I want the app to be compatible with my new phone and continue displaying pulse and oxygen readings, so that I can monitor my health effectively."""
I have been usually using mostly the sleep and step activity and its been real interesting to see the patterns although mine quit a connecting with the app and syncing so having some issues now,Garmin Connect,problem_report," ""As a user, I want to maintain a seamless connection and accurate syncing with the sleep and step activity tracking functions of the app, so that I can consistently monitor my patterns and enjoy an uninterrupted usage experience."""
Not worth installing. First they got rid of the weight management feature which was one of the best parts of the app and now they want to see my phone contacts and don't give an option to opt out. Uninstall.,Samsung Health,feature_request," ""As a user who previously relied on the weight management feature, I want the feature to be reinstated and the option to opt-out of sharing my phone contacts, in order to use the app without losing valuable functionality and allowing for privacy control."""
Worked perfectly with an x40 before the latest update. After the update it just doesn't sync golf scorecards which end up getting lost. Happened twice now. Just went back to the previous version and worked perfectly. Needs another update.,Garmin Connect,problem_report," ""As a user who previously used the app successfully with an x40 device, I want the app to seamlessly sync golf scorecards without any interruption after updates, so that I can continue to use the app without worry of losing my scorecards."""
I cant find my honor band4 running edition in ur list and cant pair with the older version of the app plzz fix the bug asap,Huawei Health,problem_report," ""As a user, I need the app to include the Honor Band 4 Running Edition in its list of devices to pair, and to ensure compatibility with the older version of the app, in order to use the bands seamlessly and avoid any pairing issues."""
y i cant download dis app in my mobile...der is 600 mb space in my mobile... when m tryinf 2 download ist comming error...its u don't have enough space in your mobile..,Huawei Health,problem_report," ""As a user, I want the app to provide a notification about the required storage space or adjust the download size to fit within my available storage, so that I can successfully download and install the app on my device."""
Seemed great but for some reason it keeps telling me I'm over my calorie goal even though it shows I'm still way under in Weight Management. It was working fine until a couple days ago.,Samsung Health,problem_report," ""As a user, I want the weight management feature to accurately calculate calorie intake and display correct goals, so that I can trust the application for accurate nutritional guidance."""
When I'm in the car it counts steps and eventually says my target is reached!it's not right at least we should always be carefull to turn it off when on the car.,Samsung Health,problem_report," ""As a user, I want an option to pause the step counting feature when I'm in a car, to prevent false recognition of steps and ensure accurate tracking when I'm not in the vehicle."""
"Heart rate and sleep data does not upload to Google Fit for Honor Band 5, even though both apps show each other and data sharing is turned on. Within the Huwawei Health app, sleep data always has to be manually synchronised. Heart rate is recorded fine though.",Huawei Health,problem_report," ""As a user of the Honor Band 5, I want automatic synchronization of both heart rate and sleep data with Google Fit, so that my data is consistently up-to-date across both apps, reducing the need for manual synchronization of sleep data."""
"Smart notifications don't function unless the App is running. I.e. Garmin insist on having their spying, battery draining App open on your personal phone ALL THE TIME. Don't buy a Garmin watch unless you want them to record everything about you, not just the exercise you do.",Garmin Connect,problem_report," ""As a user, I want smart notifications that function independently of the app being open, to save battery life and respect my privacy, instead of requiring the Garmin app to be constantly running on my personal phone, potentially recording all activities and personal information."""
"latest update has broken the app, it wont sync steps from my Huawei Band 3 Pro, it is rubbish at the moment. it doesn't show data correctly on the home screen either. its a mess!! sort it out.",Huawei Health,problem_report," ""As a user with a Huawei Band 3 Pro, I need the app to be updated and fixed so that it can correctly sync my steps and display my data correctly on the home screen, improving the overall functionality and user experience."""
Give us a chat area where we can chat with other S-Health users. (Somewhat like Clash of Clan Glibal chat) So we can communicate with new people's  € get good ideas etc.,Samsung Health,feature_request," ""As a user of S-Health, I want a chat feature similar to the global chat in Clash of Clans to communicate with other users, in order to share ideas and connect with new people."""
"I just got a new Garmin Vivofit 2 and really disappointed that I haven't been able to sync to my Samsung Galaxy S3. Even though it is listed as a compatible device, I keep getting an error message saying my Android is not compatible.",Garmin Connect,problem_report," ""As a user, I own a Garmin Vivofit 2 and a Samsung Galaxy S3, I want the Garmin app to be able to sync with my Galaxy S3 without any compatibility issues, as the devices are listed as compatible, to ensure a seamless user experience."""
I used this app for cycling. But the GPS is way off. The map shows me i crossed sea & jungle to reach my destination. Please fix the GPS accuracy & mapping issue .. i test this many times but the inaccuracies is just too much. Pls fix.,Huawei Health,problem_report," ""As a cycling user, I want an accurate GPS functionality and precise map details to ensure that the directions provided by the app are accurate, so that I can correctly navigate my routes without encountering inaccuracies or irrelevant terrain data such as seas and jungles."""
Since the latest update. I've had terrible trouble syncing my device to my vivo fit. Trying 4-5 times unsuccessfully.  It's been 143 hours.since last successful sync. .. fix it...,Garmin Connect,problem_report," ""As a user with a Vivo Fit, I want a more reliable and consistent synchronization between my device and the app, so that I can accurately track my fitness data and activities."""
All but a suggestion when cycling I may want to use 2 courses to create my own. Maybe you find a way to see more than one course on the screen.,Garmin Connect,feature_request," ""As a cycling enthusiast, I want to view multiple courses on the screen at once within the app, so I can easily compare and select the best course for my cycling route."""
I've been very pleased with this app.  It took a few days of playing around with it to learn how all of it worked but that's what I'd expect with an app with this many features.,Garmin Connect,problem_report," ""As a new user, I want an intuitive and easily navigable interface with clear directions or tutorials for its multiple features, so that I can familiarize myself with the app more quickly, reducing the learning curve and improving my overall experience."""
I can't get my garmin to link to my fitness pal. Every time I try to hook it up so my step are linked it doesn't work,Garmin Connect,problem_report," ""As a user, I want to be able to successfully link my Garmin device with FitnessPal, so that I can automatically sync my step data for accurate tracking of my fitness activities."""
"Not always do I take my phone, I wish the app still allowed us to put ours steps in from our other devices not supported.",Samsung Health,feature_request," ""As a user who often forgets my phone, I want the option to input steps from other unsupported devices, so that I can keep track of my daily steps even when I'm not carrying my phone."""
Gps connect for walks/runs quit working with the new update. Found a couple forums where dozens of people have the same issue. Are you fixing this?,Garmin Connect,problem_report," ""As a user who uses the app for walks/runs, I want the GPS connection feature in the app to function consistently and reliably after updates, as multiple users have reported issues, so that I can continue to track my workouts effectively."""
I am getting an error while try to open the app.Huawei health need a more recent version of Huawei Mobile Service. Do i need to install any other application to use this app,Huawei Health,feature_request," ""As a user, I want to be able to open the app without encountering errors related to Huawei Mobile Service compatibility, with no need for additional app installations, so that I can smoothly use Huawei Health."""
last watch update is garbage it can't track me walking and stopping full of other bugs did you actually test the version 5.20 before the release? I don't think so,Garmin Connect,problem_report," ""As a user, I want a bug-free and reliable watch update feature with accurate tracking of walking and stopping, to ensure smooth and accurate usage of the watch, with confidence that it has been thoroughly tested before release, reducing the occurrence of issues."""
"I've bought Huawei smart scale AH 100. It needs Huawei Health. I have smartphone with Android One. Huawei Health requires Huawei Mobile Service version 4.0.0 or later, but in Google Store there is only version 3.0.3.300! Now I am a ""happy"" owner of stupid scales. Isn't that a cheating buyer?",Huawei Health,problem_report," ""As a user, I own a Huawei Smart Scale AH 100 and an Android One smartphone. I desire the ability to use the Huawei Health app on my device, requiring Huawei Mobile Service version 4.0.0 or later. However, the Huawei Health app in the Google Store only offers version 3.0.3.300. I want to ensure that the software version compatibility issues are resolved so that I can use the scale and the associated Huawei Health app seamlessly and without confusion."""
"The App is great, except my app hasn't been recording any of the sleep data for the past week (the last night it recorded was the 9th). Please fix!!",Huawei Health,problem_report," ""As a user, I want the sleep tracking feature of the app to be reliable and consistently record sleep data, so that I can accurately monitor my sleep patterns and make necessary adjustments to improve my sleep quality."""
"If you want people to use the app frequently,  you need Widgets. Food and drink widgets! Heart rate widget! These will help remind people to use it. I need it in my face to do any good.",Samsung Health,feature_request," ""As a user, I want a variety of widgets such as food and drink widgets, and a heart rate widget, to be added to the app, so that I can easily access these features and be reminded to use the app more frequently."""
Old app is good don't update the app lot of bugs with new app . Downgrade  the app to march 2017 it doesn't track phones pedometer,Huawei Health,problem_report," ""As a user who values the familiarity of the old version, I want the current app to be reverted to its previous state as it was in March 2017, and I want the phone's pedometer functionality to be re-incorporated, to ensure a stable, bug-free experience."""
The heart rate function of the app shouldn't even be on here.  It NEVER works. It's not very accurate with keeping track of steps either.,Samsung Health,problem_report," ""As a user who is interested in health monitoring, I want a reliable and accurate heart rate function in the app, so I can effectively track my heart rate and wellness."" (In this case, the negative sentiment in the review implies a need for improvement, suggesting that the current heart rate function is neither reliable nor accurate.) Additionally, the user's frustration with the app's ability to accurately track steps could be addressed with a separate user story focused on improving the step counter function. For example: ""As a user, I want a more accurate step counter function in the app, so I can keep an accurate record of my daily physical activity."" These user stories highlight the issues identified in the review and provide a clearer understanding of the required improvements."
Update after 8.1 update of Android all get back to normal. Cheers. Last update of Samsung gear sport drain the battery as hell on pixel XL. I've checked the battery drainage and 60% is Samsung health. Before an update all was great.,Samsung Health,problem_report," ""As a user with a Pixel XL device, I want the 8.1 update of Android to not negatively impact the battery life of my device, specifically reducing excessive battery drainage caused by Samsung Health, so that I can continue to use my device effectively without frequent charging."""
Not able to connect and update my watch through this app now. I did not use the app ( watch ) for a month now. And suddenly nothing is working. Error msg requires more recent version of huawei mobile services. I downloaded even that till same error .,Huawei Health,problem_report," ""As a user, I want to be able to connect and update my Huawei watch seamlessly, without encountering errors or the need for a recent version of Huawei Mobile Services, so that I can continue using the app effectively and consistently."""
A very handy app but occasionally it's slow to connect to my device.  I recently changed from a Nokia mobile phone which is not fully supported to an android device which is. I recommend this app.,Garmin Connect,feature_request," ""As a user, I want the app to have improved connectivity with my device, especially for devices not fully supported previously (like Nokia phones), so that I can use the app smoothly and efficiently, as recommended after switching to an android device."""
"Everything is good. Just one add on required in watch section, if possible please show the last charged date like all other smart watch. That will enhance the popularity.",Huawei Health,feature_request," ""As a user, I want to see the last charged date displayed in the watch section of the app, to increase the usability and potentially boost the app's popularity."""
Actually the update does not even have much form.....Samsung took a helpful and useful app and turned it into a pile of poop. Please roll back to the previous version and whoever said this new version was any good...sack them.,Samsung Health,feature_request," ""As a user, I want the app to revert to its previous version, as I find the current update less functional and beneficial. I also wish to express my dissatisfaction with the new version, and suggest that the team responsible for its development be reassessed."""
"Horrible app, having a lot of bugs with installing it and using it. Restarted my phone once, now I can not use it awful app.",Huawei Health,problem_report," ""As a user, I want a bug-free and stable app, with easy installation and usage, so that I can have a seamless experience and not face issues such as app crashes or inconvenience."""
"ever since the update, I haven't been able to open the app. I keep getting a notification saying that it can't open on a ""rooted"" phone. not sure what that means, but everything was fine before the update.",Samsung Health,problem_report," ""As a user with a rooted phone, I want the app to be compatible and be able to open on my device post-update, so that I can continue using it without any issues."""
This app is fantastic. Syncs with galaxy watch. Would also be great if there was an option to track medication on the app as well that syncs with the watch.,Samsung Health,feature_request," ""As a user, I want the app to have an additional feature that allows for medication tracking, and this data to sync with my Galaxy Watch, so I can manage my medications more effectively and conveniently while using the app."""
"Since the last update, it is spotty on when it wants to work... I used to love it. I can't even track my food anymore.",Garmin Connect,problem_report," ""As a user, I want a consistent app performance to ensure that I can reliably track my food, as the current spotty behavior post update is causing difficulties and hampering my experience."""
"App does look nice, and using it with my Huawei scale and GT watch. However, like lot of ppl around, I have issues with Bluetooth connection and notification support on my Pocophone F1... I'm sure it's up to app/watch, so hope for a quick fix...",Huawei Health,problem_report," ""As a user with a Pocophone F1, I want improved Bluetooth connectivity and notification support for the app, so that I can seamlessly use the app in conjunction with my Huawei scale and GT watch without experiencing persistent connection issues."""
The unit does not allow changing to S.I. units (kJ instead of kcal) and has only U.S. food preprogrammed. The option to enter your own food is gone since the latest update. It is pretty useless now. And Samsung never replies to questions or suggestions.,Samsung Health,feature_request," ""As a user, I want the capability to switch between S.I. units (kJ) and the option to input custom food data, as well as responsive customer support for questions and suggestions, so that I can accurately track my nutrition and maintain a healthy diet."""
Definitely like the older version. With this one there is no longer an option to measure pulse and O2 level(Stress) using the phone. Please bring that back.,Samsung Health,feature_request," ""As a user, I want the option to measure pulse and O2 level (Stress) using the phone in the updated version, as I preferred this feature in the older version."""
Great app and would give more stars if the active minutes actually worked. I did a full body strength workout for 1 1/2 hour and still no recorded active minutes! It is irritating!,Garmin Connect,problem_report," ""As a user, I want the active minutes tracking feature to accurately record my physical activity during workouts, so that I can trust and be motivated by the recorded data for my health and fitness goals."""
"The step count is inaccurate. Please fix. Make it more sensitive to movement, because if I don't strap it to my leg or  arm the step count is too low...",Huawei Health,problem_report," ""As a user, I want the step counter to be more sensitive and accurately track my movements, especially when not strapped to my leg or arm, so that I can rely on the device for accurate step counting and fitness tracking."""
I now battle to sync my watch with my phone I have to disconnect and set up every time. why is there no pilates option on the app? kindly do an update for this,Garmin Connect,problem_report," ""As a user, I want a seamless synchronization between my watch and phone, and the ability to access Pilates workouts on the app, so that I can efficiently manage my fitness routine and enjoy a more diverse workout selection."""
"I have enjoyed my watch and the app for a year, until the recent app update. The latest version doesn't connect my watch (Forerunner 35) to my phone (Nokia 5.1). I have tried all troubleshooting suggestions and nothing helps.",Garmin Connect,problem_report," ""As a user, I want the app to connect my Forerunner 35 watch to my Nokia 5.1 phone successfully, so that I can use the connected functionalities of the watch with the app.""

This user story highlights the issue the user is facing with the app update, the device involved (Forerunner 35 watch and Nokia 5.1 phone), and the desired outcome of a successful connection to enable the use of connected features."
"I made several attempts to pair my Vivio 1 device with this App, without success. This App does not appear to deliver on its promises - very disappointed indeed",Garmin Connect,problem_report," ""As a user, I want to be able to succesfully pair my Vivio 1 device with the app, so that I can fully utilize its benefits and trust in the app's promised functionality."""
The Colorband A1 app was 1000 times better. The sleep tracking doesn't make sense and my band doesn't count steps when I push my baby in a pram. The A1 did. Sometimes newer technology isn't necessarily better.,Huawei Health,problem_report," ""As a user, I want the Colorband A1 app's sleep tracking feature to function correctly and the step tracker to count steps accurately when I am pushing a pram, as it was in the A1 version. I also want the newer version to maintain or even improve upon the attributes that made the A1 version 1000 times better, as new technology shouldn't regress from previous versions."""
"Every time I try to open the app it freezes and the sentence ""An error has occurred"" shows up. I uninstalled and re installed a few times but nothing has changed. What can I do?",Garmin Connect,problem_report," ""As a user, I want the app to open smoothly and consistently, without freezing and displaying 'An error has occurred', so that I can use the app without experiencing repetitive freezing issues.""

This user story highlights the problem (repetitive freezing) and the desired outcome (smooth and consistent app opening). The words ""I want"" are used to express the user's need or desire, and the ""so that"" clause explains how this new feature or improvement will benefit the user. This format helps in organizing requirements in a concise and organized manner."
Installed the health app on to my new phone and is not show the option of my smart watch device and won't even update the list of device.,Huawei Health,problem_report," ""As a user, I want the health app to be able to recognize and connect to my smart watch device, as well as update the list of connected devices, so that I can use the app with my smart watch and keep my data synchronized between devices."""
When incoming call arrives on my band it displays half number instead of full number (honor band 6). Please update as soon as possible and if i turn off location band automatically got disconnected.,Huawei Health,problem_report," ""As a user with a Honor Band 6, I want the incoming call display to show the full phone number instead of just a part of it, and I also want the band to maintain its connection even when the location is turned off, to improve the accuracy of call display and device connectivity."""
Update the Notification for maps in the form of direction and distance rather than text is quite good and helpful while riding in bike (honor band 5),Huawei Health,feature_request," ""As a user wearing a Honor Band 5, I want to receive notifications for maps in the form of directions and distance instead of text, so that I can effectively navigate while riding a bike."""
"Does not allow for heart rate or pulse ox rate to be measured on galaxy 20s. With my old phone, galaxy note 9, pulse ox was constantly wrong.",Samsung Health,problem_report," ""As a user of Galaxy 20s, I want the ability to measure heart rate and pulse ox rate within the device, so I can accurately monitor my vital signs as I did with my Galaxy Note 9."""
Can't login Connect IQ store with Google account. It's hilarious considering the Connect app suggests you to use itself for ease of connection to IQ store.,Garmin Connect,feature_request," ""As a user, I want to be able to log in to the Connect IQ store using my Google account, as the Connect app recommends it for ease of connection, so that I can access the store seamlessly and find the features more useful."""
Faces options / add new face etc have disappeared for my Huawei GT2. I cleared the cache etc with no luck. Please fix it asap,Huawei Health,problem_report," ""As a Huawei GT2 user, I want the 'Faces' options and features like adding a new face to function properly, so that I can personalize my device as intended and ensure smooth user experience."""
Step count of Redmi note 8 pro is being added automatically leading to inaccuracies in my Statistics...only the honor band 5 should count in the app ...and outdoor cycling should be added...need to use another app for the same..adidas running,Huawei Health,problem_report," ""As a user, I want the Redmi Note 8 Pro's step count to be optional in the app and only the Honor Band 5 to be automatically synced for increased accuracy in my statistics. Additionally, I want the outdoor cycling activity to be included in the app to avoid the need for using another app like Adidas Running."""
"Unusable unless you give Garmin all of your personal information. Also, this is at least the second, if not the third time I've posted a negative review here, yet my last review disappeared.",Garmin Connect,feature_request," ""As a user, I want to be able to use Garmin without providing excessive personal information and I want a platform that retains my past reviews for transparency, so that I can trust the app with my data and my voice is heard by the developers."""
Great App but last 2 weeks there is a problem apply to update through Samsung Galaxy Store. After download is finished the app keep crushing when it tries to be applied on Galaxy Watch,Samsung Health,problem_report," ""As a user with a Samsung Galaxy Watch, I want the app to update successfully and without crashing upon application on my watch, so that I can continue to use the app on my device with no issues."""
Unable to reset password. Sup wants me to input details of a phone I had in 2010. Maybe I'm different but I don't have any info on that device except the name,Huawei Health,problem_report," ""As a user, I want a more recent and user-friendly password reset process, so that I can easily reset my password without needing details of a device I no longer possess."""
The main problem I have with this app now is that it reads my steps while I'm driving. It never did that before and cant figure out how to make it stop. Other than that it's a good app.,Samsung Health,problem_report," ""As a user, I want an option to disable the step-reading feature while driving, as it has recently started to read out my steps and I cannot figure out how to disable it."""
