data,app,type,generated_user_story
the function where i can track my colorie balance has been removed when that was the feature that really made this app useful. how am i to properly track my balance now?,Samsung Health,feature_request," ""As a user, I need a functional 'Track Colorie Balance' feature to keep track of my balance, as it was a crucial aspect of the app that I found useful."""
I loved it until a recent update.  Now I can't sync on my phone and it won't connect to MyFitnessPal. I have to pair it up every time and even then it doesn't always sync. I tried to contact customer service. ..to no avail. Super frustrated!,Garmin Connect,problem_report," ""As a user, I want a reliable sync function between the application and MyFitnessPal on my phone, so that I can seamlessly track my fitness data without having to re-pair or reconnect the app every time."" Additionally, ""As a user, I want an accessible and responsive customer service to address any issues or concerns I may have with the app, so that I can maintain satisfaction with the product."""
Its asks for login on my Samsung phone and syncs all my data but does not asks for login on my OnePlus phone ( no option to login) and hence wont sync my data. This is just nuts. Please fix this issue asap.,Huawei Health,problem_report," ""As a user, I want the app to present a login option consistently across all devices, such as Samsung and OnePlus, so that my data can be synced seamlessly on all my devices."""
step count is not correct but it was never a issue for me if it is 2 - 4% but in running its sarting with 10 to 15 % less secount while running scren geting off as normal app which is irritating.,Huawei Health,problem_report," ""As a fitness app user, I want the step counter to be more accurate during running, especially not deviating by more than 4% from the actual count, so that I can trust the app's data and have a seamless user experience."""
"bad, had to reinstall after repeatedly crashing, now won't pair with my watch, even after updating watch (from laptop) and app. I don't have time for this, this watch cost a fortune",Garmin Connect,problem_report," ""As a user, I expect the app to consistently function and pair seamlessly with my wearable device, regardless of updates or personal devices used for installation, to save my time and avoid frustrations, especially considering the investment I made in the watch."""
"Hi,  Love andb use the app everyday and I see the weekly results but wanted to know if in january there was any year-end summary that will show how many steps, miles,  calories, etc was done for all of 2019",Samsung Health,feature_request," ""As a regular user of the fitness app, I want a year-end summary feature in January that includes totals for steps, miles, calories, etc. for the entire year of 2019, so that I can review my progress and achievements."""
Good app. But it would be nice if I can choose my own totals in Actvities > Cycling > Totals... etc. Total climb instead of calories or distance. Thank you.,Garmin Connect,feature_request," ""As a user, I want the ability to customize the total data displayed in the Cycling section of Activities, specifically the total climb, so that I can track my progress based on my personal fitness goals."""
Fails to show proper steps. It combines the step count of both phone as well as the band. The step count gets doubled. Why they can't fix such a small bug. It's quite frustrating.,Huawei Health,problem_report," ""As a user, I want the step count feature to display accurate and separate data for both the phone and the band, to ensure proper tracking and minimize the frustration caused by double-counted steps."""
App is good but only thing is left no WhatsApp or other call apps calls not show in watch gt2 all other watches pls do some update in app or in gt2 watch to receive calls same like others.thanks,Huawei Health,feature_request," ""As a user of the GT2 watch, I want the ability to receive WhatsApp and other call app calls on the watch, similar to other watches, so that I can stay connected and never miss an important call."""
last update sucks telling it doenst work on a rooted phone lol i havent even tried rooting and yet it says my phone is rooted,Samsung Health,problem_report," ""As a user who has not rooted their phone, I want the app to accurately determine the root status of the device and not display erroneous messages indicating that the device is rooted, to avoid confusion and maintain trust in the app's functionality."""
THIS APP DOES NOT MAKE IT SMOOTH PAIRING. I HAVE ALREADY BEGGED MANY TIMES SO PAIRING WITH MY WATCH IS POSSIBLE. I HATE TO WRITE REVIEWS LIKE THIS..,Huawei Health,problem_report," ""As a user, I want a seamless pairing process with my watch, with the option for multiple attempts, so that I can easily connect and use the app efficiently, reducing the frustration of repeated attempts."""
Great app. I would like to see more variety in the badges. Can be abit repetitive and also very few new ones added outside or the monthly challenges,Garmin Connect,feature_request," ""As a user, I want a wider variety of badges with regular updates to make the app more engaging, as the current badges can feel repetitive and limited, especially outside of monthly challenges."""
"Loved it before the recent update. Previously very easy to use. Now doesn't sync properly, all day HR function lost on my 235, step counter off. Tried all manner to get working again. Disappointed. Please fix this.",Garmin Connect,problem_report," ""As a user, I want the app to function properly and sync data accurately, specifically for the heart rate and step counter, so that I can rely on the data for my health and wellness tracking."""
My band is useless as this app is not working at all. Asking mubile Services 4.0 and it's not available at playstore. I don't know which kind of services you are providing. I am norlt gonna recommend to any to buy Huawei products.,Huawei Health,problem_report," ""As a user, I need the app to function properly and be available on Google Play Store to avoid confusion regarding your services. I also want to be able to trust the quality of Huawei products and, therefore, I want to be able to rely on the apps associated with them."""
Nice interface (Version 8.0.2.317 wearBeta) but it does not record your heart rate. Already tried refresh the page and test for a week still show No Data Found. Please fix this problem.,Huawei Health,problem_report," ""As a user using version 8.0.2.317 of the wearBeta application, I want the heart rate monitoring feature to function correctly so that I can accurately track my heart rate."""
10 runs. I'm IT dim. Still learning. Wish quick start had clearer instructions. Docked a star for that. Have lost one recording. Pressed wrong key on watch. But coping and very impressed.,Garmin Connect,feature_request," ""As a beginner user, I want clear instructions for the quick start feature in the app, so I can avoid confusion and lose fewer recordings due to misuse."""
"All the sudden the app step counter is only displaying mobile phone steps and when you switch to show all, it won't load up. After years of this app, that shouldn't become an issue. Fix it.",Samsung Health,problem_report," ""As a long-term user, I want the step counter to accurately track steps from both my mobile phone and other devices, and for the 'all' view to load consistently, so that I can trust the accuracy and reliability of the app's step tracking."""
"It still seems like theres a bug🤷 there is no information on the first page and no way to go to it. No optiom to track my sleep, exersize mimutes, etc.",Garmin Connect,problem_report," ""As a user, I want to have accessible information and navigation on the first page, as well as the ability to track my sleep, exercise minutes, etc., so that I can easily access necessary information and monitor my fitness activities."""
What happened??  I miss looking at my history!  Too many changes at once.  Now im just looking for a pedometer with food log to replace this one.,Samsung Health,feature_request," ""As a user who frequently refers to my history, I want the previous functionality of accessing my history to be retained after the changes made, so that I can easily reference my past data, and if the current app no longer meets my needs, I want to find a pedometer app with both a history feature and food logging capabilities as an alternative."""
I am using huawei p30 pro and pair with garmin 945 music. This app drains battery and sometimes not easy to connect. Hope this app can sync better and efficient.,Garmin Connect,problem_report," ""As a user with a Huawei P30 Pro and Garmin 945 music device, I want the app to have improved syncing efficiency and stability, so that I can use the app without draining the battery and with an easier connection process."""
My greatest complaints are the weather does not update unless forced by turning the weather display off then on again and it does not register naps vs sleeping. Otherwise it is a great app for my vivosmart hr+.,Garmin Connect,problem_report," ""As a user of the Vivosmart HR+, I want the weather display to update automatically without the need to manually turn it off and on again, and I want the app to distinguish between naps and sleeping, so that I can have a more accurate record of my daily activities."""
Since updating to the Samsung Galaxy S8 this app no longer pairs with my Garmin Approach S6. Why???? Had no issues with my S7 phone.,Garmin Connect,problem_report," ""As a user with a Samsung Galaxy S8 and a Garmin Approach S6 device, I want the app to be compatible with both to pair and function properly, as I had no issues with my S7 phone, so that I can use the app seamlessly with all my devices."""
"This app is not working now. It is forcing me to download Huawei mobile services. Why Huawei? On Google play store, mobile services app is of old version so one has to download it from Huawei app store. Pathetic.",Huawei Health,problem_report," ""As a user on a non-Huawei device, I want the app to function without requiring the download of Huawei Mobile Services, since the Google Play Store version of the mobile services app is outdated, preventing a seamless user experience."""
It's slow and you need to click through many screens now to get daily stats. My Garmin forerunner 25 Bluetooth keeps dropping. Wasn't like this with my vivofit.,Garmin Connect,problem_report," ""As a user, I want faster loading times for accessing daily stats and an uninterrupted Bluetooth connection with the Garmin Forerunner 25, similar to my VivoFit, so that I can efficiently monitor my fitness data."""
"Its great to use! The only thing i could say is, you need to update the list of food on it! Like new flavours of chips or drinks! :)",Samsung Health,feature_request," ""As a user who appreciates the utility of the app, I want the food menu to be updated regularly with new flavors of chips and drinks, so that I can continue to discover and enjoy a wider variety of options."""
Too many updates and too difficult to navigate to basic stats. Garmin software developers are missing the mark. Provide a lite-version without so many unwanted features or allow more customization to remove all the surplfuous junk. No longer updates after sync up. This occurs even after rebooting forerunner & phone.,Garmin Connect,feature_request," ""As a user, I want a simpler, customizable interface for accessing basic stats, and a lite version of the app without unwanted features or the option to remove surplus options, with the added assurance that updates will not occur after syncing and the issue of continuous updates after rebooting will be resolved for my Garmin device."""
"Was working well until the GPS feature seemed to disappear. Midway through  a several week long marathon training programme, the app now no longer  tracks distance correctly, failing to display any map data at all.",Huawei Health,problem_report," ""As a user engaged in a several week long marathon training program, I want the GPS feature to accurately track distance and display map data so that I can effectively monitor and improve my running progress."""
GC is a very easy way to keep track of your fitness and health. It works well for me. The only problem is that smart notifications isn't always properly removed from the watch...,Garmin Connect,problem_report," ""As a user, I want the Smart Notifications feature on the GC app to function correctly on the watch, so that I can effectively manage my fitness and health data without interruptions or errors."""
Why is the app requiring us to download another app that's not even on the play store!!!! Its was working fine!!! Please fix this I'm not downloading something else from somewhere else!!,Huawei Health,feature_request," ""As a user, I want the in-app functionality to be self-contained within the official app available on the Play Store, rather than requiring the download of another separate app, to ensure a seamless user experience and maintain trust in the app's security and legitimacy."""
no dark mode no achievement recorded no weekly / monthly target shown. no stress data syncing with running band takes a hell lot of time. pls fix this asap in new update.,Huawei Health,problem_report," ""As a user, I want a dark mode option, the ability to record achievements and weekly/monthly targets, and efficient data synchronization with my running band, so that I can use the app comfortably, track my progress, and save time."""
Been able to track all my activity if I remember to carry my phone .  It doesn't track the 4 to 5 hours a day that I'm cashiering at work...lot if movement and steps but nothing really registers,Samsung Health,problem_report," ""As a user working as a cashier, I want the app to track my activity even when I'm not actively using my phone, such as during work hours, so that I can have a complete record of my activity, including the time I spend cashiering, which involves a significant amount of movement and steps."""
"all I want is to be able to edit the workouts, my watch is so bad at estimating treadmill run distances. please I just want to track my workouts accurately and edit them. other than that all good",Samsung Health,problem_report," ""As a user, I want a feature that allows me to edit workouts so that I can correct the estimated treadmill run distances and track my workouts accurately."""
I couldn't connect with the smartwatch but instead app tells me to download the same app from the different site. I can download the app but it became as file and did not come out as an app.,Huawei Health,problem_report," ""As a user, I want to be able to connect the app with the smartwatch seamlessly. Furthermore, if there is a need to download an additional app, I want to be able to do so directly from the existing platform, not from an external site, and the downloaded file should install as an app."""
It continues to load and does not allow me to put in my email address.  It doesn't even let me click on the blank bar so my keyboard will pop up. What is going on???!!,Garmin Connect,problem_report," ""As a user, I want the email input field within the app to function correctly, allowing me to click on it to open the keyboard and input my email, to ensure a smooth and user-friendly experience."""
I am using huawei gt 2 This app has sooo disappointing watch faces.without any custom for faces.And it looks so poor and not in 3d model at all.samsung has more features and more customs for their watches and i have a bit of shame on you huawei,Huawei Health,feature_request," ""As a user with a Huawei GT2 watch, I want a variety of customizable watch faces with a 3D model design to match the features and customization options found on Samsung watches, so that I can personalize the aesthetic and improve the overall user experience."""
I've just bought vivofit 2 and the watch works great with the heart rate strap as I can see when I'm maxing out etc. BUT the heart rates/activities will not sync with the app. All I get is steps and calories burned. Help!!,Garmin Connect,problem_report," ""As a user, I want the VivoFit 2 watch to sync heart rates and activities with the app, so I can track and analyze my exercise data more effectively and comprehensively."""
"Was an ok ap until the last update. No it's constantly loosing connection. Also won't let me purchase new watch faces. Frustrating. New update today, now it just hangs on the start up screen. Reducing my rating",Huawei Health,problem_report," ""As a user, I expect a stable app connection and the ability to purchase new watch faces without interruption, so that I can continue to use the app effectively and efficiently, and avoid frustration due to unexpected errors during the usage."""
This app was fantastic until the recent update now I can no longer sync to the app and the app keeps closing down when I try to open it. I hope they sort this problem quickly.,Garmin Connect,problem_report," ""As a user, I want the app to consistently stay open and sync correctly with the server after updates, so that I can reliably access the app's features."""
"Kindly check after the latest updates app forcing to install Hauwai appgallery, and even after the latest install its happening to show same error, kindly fix it",Huawei Health,problem_report," ""As a user, I want the app to avoid forcing the installation of the Huawei AppGallery and to resolve the issue causing the same error upon installation, so that I can use the app without interference."""
New update to health app and now it no longer works! Tells me to have the most up to date huawei services app which i do already!,Huawei Health,problem_report," ""As a user, I expect the health app to function seamlessly after updating it. However, if it requires me to have the latest version of the Huawei Services app, it should automatically prompt me to update or notify me that this is necessary to prevent the app from not working."""
"You can change all measurements units except for arguably the most important one, calories to joules. This is very frustrating for anyone outside of the USA and it makes me hate getting their smart watch.",Samsung Health,feature_request," ""As an international user, I want the ability to change the measurement unit for calories to joules to ensure consistency and compatibility with my personal preferences and local standards, so that I can use the smart watch more comfortably and feel no inconvenience or frustration."""
"After updating to the app, I can't disable the Continuous Heart Rate Monitor feature of my Honor Watch. It enable itself every time I tried to disable it. ** With the latest update, the problem now is solved. Thanks Huawei",Huawei Health,problem_report," ""As a user, when I update the Honor Watch app, I should have the ability to manually turn off the Continuous Heart Rate Monitor feature. After updating, if the feature enables itself again, I expect it to stay off when I explicitly turn it off, to ensure control and privacy."" [This user story is a change request, as the problem mentioned has already been resolved per the last sentence of the review.]"
GOOD APP BUT IT COUNTS STEPS WHEN WE TRAVEL ALSO... SOME PEOPLE MAKE MISUSE OF THIS PLEASE IN THE NEXT UPDATE FIX THIS BUG... THANK YOU...,Samsung Health,problem_report," ""As a user, I need the step-counting feature to be improved in the next update so that incorrect step counts do not occur, particularly in situations where some users may abuse the system, enhancing the accuracy and utility of the app."""
"I used this app for my Huawei band 4 pro, now it show this device is not supported by this app . I don't know what app do I need to I install now . Very rubbish",Huawei Health,problem_report," ""As a user, I want the app to support my Huawei Band 4 Pro, including displaying compatible instructions and suggesting alternative apps if necessary, so that I can track my fitness activities effectively without having to search for a new app."""
Does the job. But my floor count is so inaccurate the last 4 weeks. Vivosmart keeps saying I've climed 35+ floors everyday when its more like 10-15 floor.,Garmin Connect,feature_request," ""As a user, I want the Vivosmart device to provide accurate floor count readings, so I can monitor and track my activities more accurately."""
"After updating app, it's not connecting, even it's not showing device, then i thought i have to reset it (Honor band5), then also not connecting, worst experience, worst app. Now this band became useless. You Busted why you people taking money from us.",Huawei Health,problem_report," ""As a user, I want the updated app to seamlessly connect with my Honor Band 5 device after updating, without requiring a reset, so that I can use the band effectively, and prevent a poor user experience."""
"Why do you need access to my phone calls Samsung health? You are supposed to count my steps, not be nosy about my privacy. That's why I'm deleting you.",Samsung Health,feature_request," ""As a user, I want the Samsung Health app to not have access to my phone calls, ensuring my privacy is respected, so that I feel secure using the app for solely fitness tracking purposes."""
"It does not provide the option to measure my heart rate or SP02 anymore by placing my finger on the sensor on my phone. By removing this feature, it has made an awesome app rather pointless. ",Samsung Health,feature_request," ""As a user who valued the heart rate and SpO2 monitoring feature, I want the option to measure these vital signs again using the sensor on my phone, as the removal of this feature has rendered the app less useful for me."""
Could use some haptic or visual feedback to acknowledge user interaction as the UI is a bit slow to respond. But other than that it does everything it's supposed to do.,Huawei Health,feature_request," ""As a user, I want haptic and visual feedback on user interactions to provide immediate feedback and enhance the user experience, as the current user interface can feel unresponsive."""
I am unable to install other faces for my Honor Magic Watch 2 using the app. I couldn't find any option to do so. Not sure why my watch isn't supporting different dials or why I couldn't find that option in the application. Any help?,Huawei Health,feature_request," ""As a user, I want to be able to install and manage various faces for my Honor Magic Watch 2 from the app, so that I can personalize the watch's appearance and have a more enjoyable user experience."""
"This app used to be great until the last update when they added all the Vivofit gubbins. Now, I can't log in to my account on my tablet (Xperia Tablet Z).",Garmin Connect,problem_report," ""As a user who once appreciated the app, I want to be able to log in to my account on my Xperia Tablet Z without issues, even after the latest update that introduced Vivofit features, so I can continue to use the app on my tablet as I used to."""
"Lame that you removed my ability to zoom my results graph. It makes it virtually impossible to see trends, and you reduced the size of the graphs to allow trending data history which I doubt most people care about, excepting the highlighted data point. Reducing functionality is lame.",Samsung Health,feature_request," ""As a user, I want the ability to zoom in on results graph to better visualize trends, as the current size and lack of zoom functionality makes it difficult to identify patterns, especially in the context of the reduced graph size. I believe this will help users focus on the trending data they actually care about, while being able to highlight specific data points effectively."""
Sleep tracker not working since last year. Still not working its August 2020 now🤔 march 2022why won't gt2e watch pair with app.used be so go aswell,Huawei Health,problem_report," ""As a user, I want a reliable sleep tracker function on my GT2e watch and a seamless pairing process between the watch and the app, so that I can effectively monitor my sleep patterns and have a good user experience."""
"Samsung needs to make just one app to sync with all the smartwatches only, my phone tracks more steps then my watch ,i rather just have one app for my Galaxy watch.",Samsung Health,problem_report," ""As a user of Samsung smartwatches, I want a consolidated app that can sync with all the smartwatches, rather than having separate apps for each, so that I can more easily manage my fitness tracking and have a seamless experience across all devices."""
Please remove fake participates in global challange. How is it possible to walk 200000 steps in one day for anybody? Its demotivate to other participates. Thank you,Samsung Health,feature_request," ""As a user participating in the global challenge, I want fake participants to be removed from the competition so that the valid participants' progress remains authentic and motivating for all."""
"there is no option in app for chane watch face style! i think u're limit some of option for some countries, and that is not fair! i Use the best model of huawei phone and smart watch but i can't use applicatins completely :(",Huawei Health,feature_request," ""As a user with a high-end Huawei device, I want the ability to change watch face styles within the app, as I feel limited access to all app features is unfair, and I should have the same functionalities as users in other countries."""
Disappointed. The only reason I used this app was for the weight management feature. I lost 20 pounds with it. Now the update has removed the only reason I use this app. I will be looking for something different. Truly disappointing.,Samsung Health,feature_request," ""As a user who previously used the app for weight management and successfully lost 20 pounds, I want the weight management feature to be preserved or improved after updates so that I can continue to utilize the app for my fitness goals."""
Just got a watch gt and it doesn't show on the list. Means I can't even use the device as it won't let me set it up.,Huawei Health,problem_report," ""As a user, I want to be able to find and set up my Garmin Forerunner Watch GT on the list within the app, so that I can use the device as intended."""
Would be nice if you could create challenges other then 1:1 maybe have a way your able to make a group challenge but with just friends or family.,Samsung Health,feature_request," ""As a user, I want to have the ability to create group challenges within the app, which includes inviting friends or family, so that I can engage in a more social and interactive way during the challenges."""
"Pathetic app, i am not able to setup, as always page stuck on Press to sync, and even after sync nothing happens.   Device is not able to connect to app.   Really disgusting  waste of money. You guys are really cheat.",Garmin Connect,problem_report," ""As a user, I want a reliable and smooth setup process for the app, so that I can successfully connect my device and avoid frustration during the initial setup, as well as a functional 'Press to sync' feature that performs its intended action upon use.""

I've also added an additional user story to address the issue of a poor overall user experience, as suggested by the user's negative feedback:

""As a user, I want a high-quality and bug-free app, so that I can trust the service provided and have a positive overall experience, and not feel that my money has been wasted."""
No way to input or modify an activity.  Have to press start/stop while in the pool. I don't want my taking a shower to be part of the exercise. ..,Samsung Health,feature_request," ""As a user, I want the ability to input and modify activities, and have separate start and stop functions (not only within the pool), to ensure that everyday activities like showering are not accidentally registered as exercise."""
"Ever since the recent update my step count has decline by at least 10% walking the same journey. Have cleared cache and restarted phone, but same result.",Samsung Health,problem_report," ""As a user, I want the app to accurately track my steps during my regular walk so that I can maintain my walking schedule and monitor my physical activity."""
I started using the app in oct 2019 and its crashed 2 times already the step count wont increase... I waited for 3 days each time for it to revive and then reinstalled it... why does this happen...also after raising the issue no one comes back... not very motivating ,Samsung Health,problem_report," ""As a user, I want the app to be stable and reliable so that I can trust it to accurately count my steps and not crash frequently, along with receiving prompt responses when reporting issues, to maintain my motivation to keep using the app."""
Good overboard in requiring access to microphone and call logs. I just need to sync the time to my smartwatch and I need to create an account and provide my call logs for that??? Preposterous!,Huawei Health,feature_request," ""As a user, I want a simplified process for syncing time to my smartwatch and creating an account, without the requirement for access to my microphone or call logs, to ensure my personal data privacy."""
"I can't even full control my honor band 5, shame on honor and huawei, I loved this brand before but after this experience I will not recommend it to my friends, at least make your app open source so we can tweak our needs!",Huawei Health,feature_request," ""As a user, I want to have full control over the functionality and settings of my Honor Band 5, or to have the option for the app to be open-source for customization, so that I can personalize the device to meet my specific needs and retain trust in the Honor and Huawei brand."""
Can you please make the age for the app lower I really want to use it I'm 15 but it says I have to be older please change this,Samsung Health,feature_request," ""As a user aged 15, I need the age restriction for the app to be lowered so that I can use it, as I am currently unable to due to the existing age limit."""
It was all fine until you guys removed the feature to access trend for all kinds of exercise. Would be much much much better if you restore it. Need to see bar charts for exercise.,Samsung Health,feature_request," ""As a user, I want to be able to view bar charts for various exercises and have the option to access trends for all types of exercises, as I found it helpful and enjoyable in the previous version of the app. This will help me better understand and track my exercise progress."""
"I had problem with connecting my vivosmart so I pressed '?' then selected 'contact us', I sent an email then I got a helpful reply( in 4 days including the weekend) with not only one but several easy steps and ways to the problem. Excellent service!!",Garmin Connect,problem_report," ""As a user with difficulty in connecting my Vivosmart, I want a clear and easily accessible 'Contact Us' option within the app, with prompt and detailed responses, including step-by-step solutions and multiple troubleshooting options. I also expect a timely response, including on weekends, to ensure a positive and efficient user experience."""
"I used to love this app.. now it dosent even work properly. It dosent even count my steps sometime.. really frustrating, also weight management feature is no longer there with the new update.. pointless having this app anymore..",Samsung Health,feature_request," ""As a user who used to appreciate the app, I want the step counter to function correctly and the weight management feature to be reinstated in the app after a recent update, so that I can effectively track my physical activity and health management purposes, reducing frustration and enhancing the overall user experience."""
"Really!!! I cant even log on to the app due to ""netrowrk error"" when my wifi is running perfectly fine, this is RIDICILOUS!!!!! Ive been trying to log in for 4 days now",Huawei Health,problem_report," ""As a user, I want a reliable app login system that ensures successful login even when my Wi-Fi is working correctly, so that I can consistently access the app without frequent network errors."""
Update ruined everything. My data is lost. Rubbish syncing and never updates my steps anymore. Disconnects every few minutes and counts nap when I'm awake. I thought it's firmware issue but turns it it's just this garbage app.,Huawei Health,problem_report," ""As a user, I want a reliable syncing feature and accurate step tracking to ensure my data is correctly saved and my device doesn't disconnect or count steps incorrectly during use, so that I can trust the app to accurately track my fitness progress."""
"Blood oxygen measurement was removed in the latest update, no reason was given. On some phones it's apparently still available under the Stress section but my phone doesnt have that for some reason.",Samsung Health,feature_request," ""As a user, I want to know why the blood oxygen measurement feature was removed in the latest update, and I want it to be made available again, either in the primary app or under a clearly marked section, so that I can continue monitoring my health."" (If the feature can't be re-introduced due to unforeseen circumstances, the user story might change to: ""As a user, I want to have an alternative method or another feature in the app that provides similar functionality to the blood oxygen measurement, to help me monitor my health."")"
"The app will not open because it says my phone is rooted. However, my phone is NOT rooted. Because of this my gear S3 is essentially useless, as it will not sync with any other application.  Not happy Samsung.",Samsung Health,problem_report," ""As a user with a Samsung Gear S3, I want the app to recognize correctly whether my phone is rooted or not, so that I can use my Gear S3 without it being falsely identified as rooted and prevented from syncing with other applications."""
Don't like the update the graphics look more messy and the last version was  a bit more user friendly. shame as app is great .and now only shows current  year in total step count (my data) and seem to have lost total count when  using app,Huawei Health,feature_request," ""As a user, I want the app to revert to the previous, user-friendly design and display a total step count from the beginning of using the app, instead of just the current year, so that I can more easily navigate and manage my data in a way that is visually appealing and intuitive."""
"Why would this app require, as compulsion, the use & management of phone calls ? It wasn't used to be the case till new ""privacy policy"" came into effect which doesn't allow use unless this permission is granted.",Samsung Health,feature_request," ""As a user, I want the option to use the app without requiring phone call permission, similar to the previous version, so that I can continue using the app without being restricted by the new privacy policy."""
Useless completely useless I buy new huawei watch but most of features are not supporting IT'S really bad experience to buy this watch and to have huawei items.,Huawei Health,problem_report," ""As a customer, I want to have reliable and functional features on my Huawei Watch, so that I can have a positive and satisfying experience when purchasing and using Huawei products."""
Worst app. Without credentials it doesn't give an option to login. And of you forgot the password we are gone. One of the worst app I have seen. Trying to login from past 1 month no luck. Waste of time and money,Huawei Health,feature_request," ""As a user, I want to be able to recover my lost password or have a temporary password recovery option, so that I can regain access to the app when I have forgotten my password and continue using it without wasting time and resources."""
I don't like the fact that I cannot track my food directly in the app. I couldn't get it to connect to mfp so I just use my Samsung health app for that and this app for steps and sleep.,Garmin Connect,feature_request," ""As a user, I want the ability to integrate with popular fitness apps like MyFitnessPal (MFP) to track my food intake, so that I can use one app for all my health tracking needs, including steps and sleep."""
"My Huawei Band 6 disconnects from the app whenever I update the app from the in-app update option which directs me to a website to download an apk. When I am done, the band disconnects again and again",Huawei Health,problem_report," ""As a user, I want the Huawei Band 6 to remain connected to the app after updating the app through the in-app update option, instead of disconnecting and requiring manual reconnection, to ensure seamless usage and synchronization."""
"The sleep app shows the most recent nights sleep on the dashboard display, but when you click on the details in will only show you the night prior and not the most recent night. Should be a simple update.",Garmin Connect,feature_request," ""As a user, I want the sleep app to display the most recent night's sleep details directly on the dashboard, instead of navigating to the previous night's details, for immediate access to the most current data."""
"Overall, I really like this app. I have agree with others, I was very upset to see the weight control tab on the home screen was removed. This was my primary guide to losing 50 pounds so far this year. Please bring this back feature back really fast!",Samsung Health,feature_request," ""As a user who has lost 50 pounds this year, I want the weight control tab to be reinstated on the home screen, as it was my primary guide for weight loss and its removal upsets me."""
Improve ur app man and add some more features to smartwatch ui it getting boring add camera shutter and voice assistant and add feature to stop continues heart rate monitor change navigation animation and add drink water reminder etc,Huawei Health,feature_request," ""As a user, I want a more feature-rich smartwatch UI with the addition of a camera shutter, voice assistant, a customizable heart rate monitor, improved navigation animation, and a drink water reminder, to enhance the overall user experience and make the smartwatch more engaging."""
"I've had this before & lost an entire person by just walking 10,000 steps a day, but I'd actually topped it by 4000 extra steps so I'm happy to try to lose again so my surgeries go better than expected.",Samsung Health,problem_report," ""As a patient planning for surgery, I want a step counter integrated with my account, so I can monitor and adjust my daily walking routine to help me meet my recovery goals and potentially improve the outcome of my surgery."""
After the last update the ecg stopped working it requires an update that according to the msg is not compatible with the zfold3 or watch 4 (com.samsung.android.shealthmonitor:2290:9908:25bc597b6003) Tried to get help and no response so far.,Samsung Health,problem_report," ""As a user with a Samsung Z Fold 3 or Watch 4, I want a compatible update for the ECG feature on the Health Monitor app (com.samsung.android.healthcare) so that I can continue to use the ECG function, and I want prompt customer service support to resolve any issues that may arise during the update process."""
App removed. As i reject the conditions of their required permission to  access phone and much others before using app.. idiots. I must see and  review app details before giving any access or permissions. Need a  professional and wise app management to gain users' trust,Huawei Health,feature_request," ""As a user, I want to be able to review and approve app permissions individually before using the app, so that I can ensure my privacy and trust the app management."""
"Pretty good, but some things could be improved eg increase functionality to match the web / PC capability such as download gpx files (for people who do not have a PC); show temperature to one decimal place",Garmin Connect,feature_request," ""As a user who primarily accesses the app, I want the ability to download GPX files and see temperature information displayed to one decimal place, in order to match the functionality of the web/PC version and improve my overall experience with the app."""
My sleep data is not getting synced from band to app. How do I fix this. It's been three days I have bought the band.,Huawei Health,problem_report," ""As a new user, I want the sleep data from my band to sync correctly with the app, so that I can effectively monitor my sleep patterns and ensure functionality after purchase."""
It's great when it's working. It keeps losing sync and I have to uninstall and reinstall to get it working again. It's happening more and more ,Garmin Connect,problem_report," ""As a user, I want a reliable app that stays synced and does not require frequent reinstallations, to ensure a seamless experience."""
I have bought a Huawei smart watch today and now I can not pair it with my phone . The device list is not getting updated in the app. Such a waste !!,Huawei Health,problem_report," ""As a user, I want the smartwatch device list in the Huawei app to update automatically, so that I can pair my new smartwatch effectively after purchase."""
"I like this app, except it keeps crashing when I try to link other apps to my Samsung Health, causing me to enter the same data in two different places.",Samsung Health,problem_report," ""As a user, I want a stable connection between the app and Samsung Health to eliminate the need for double data entry, ensuring a smooth user experience."""
"Km count is totally wrong-where in reality I have 15 m,app counted 2 km!!  Pedometer too not trustable,walked with friend the same amount-very long  distance,I had ~12000 steps, she - 30000. At the end of the walk different  notifications about different length.",Samsung Health,problem_report," ""As a user, I want an accurate kilometer counter and reliable step tracker in the app, so that the counted distance corresponds to reality and I can trust the data provided by the pedometer during my physical activities."""
"Since the new version, every time I open the app I have to reset up - and find device - very very annoying.  I have cleared cache - uninstalled and reinstalled the app. No change. This is extremely unfriendly to use now",Garmin Connect,problem_report," ""As a user, I want the app to remember my device and settings between sessions, so that I don't have to reset up every time I open the app, to ensure a seamless and user-friendly experience."""
"Very user friendly, easy to understand, and insightful. The only downfall is at times I have to edit my sleep stats. Besides that, so far I love it!",Garmin Connect,feature_request," ""As a user, I appreciate the user-friendly interface and insightful features, however, I find it frustrating when I need to edit my sleep stats. I would like an improved or simplified process for editing sleep stats to enhance user experience."""
Its not intelligent to gain or track record..always need to start and should be checking every time if it is running or tracking. all of sudden it stops and you spend time to track this app instead of app to track you,Samsung Health,problem_report," ""As a user, I want the app to automatically start and keep running in the background with continuous tracking, so I can focus on my activities and not spend time checking if the app is functioning correctly."""
"App is great overall, but I would like a way to see the evelation of the route I made. Also, there's no way to add faces to the Band 4 Pro.",Huawei Health,problem_report," ""As a user, I want to have a feature to visualize the elevation of the route I've chosen, so that I can better plan my journey. Also, I want to have an option to add personalized faces or images to the Band 4 Pro, to make it more personal and appealing."""
