data,app,type,generated_user_story
Please remove fake participates in global challange. How is it possible to walk 200000 steps in one day for anybody? Its demotivate to other participates. Thank you,Samsung Health,feature_request,"As a user participating in a global challenge, I was frustrated to see fake participants artificially inflating their step counts. How could anyone walk 200,000 steps in a single day? It's impossible and demoralizing for the rest of us trying to achieve our goals. I urge the organizers to remove these fake participants and maintain fair and honest competition for all. Thank you."
"there is no option in app for chane watch face style! i think u're limit some of option for some countries, and that is not fair! i Use the best model of huawei phone and smart watch but i can't use applicatins completely :(",Huawei Health,feature_request,"As a Huawei phone and smart watch user, I was excited to customize my watch face style through the app. However, to my disappointment, I realized that there was no option to change the watch face style. This limitation made me feel like some features were being restricted based on my location, which I believe is unfair. Despite having the best models of Huawei phone and smart watch, I found myself unable to fully utilize the applications available. I hope that in the future, all users are given equal access to the features and customizations available on the app."
Disappointed. The only reason I used this app was for the weight management feature. I lost 20 pounds with it. Now the update has removed the only reason I use this app. I will be looking for something different. Truly disappointing.,Samsung Health,feature_request,"As a user who was looking for a way to manage my weight, I downloaded this app specifically for that feature. After using it, I was able to successfully lose 20 pounds thanks to the app's assistance. However, with the recent update, the weight management feature has been removed, leaving me feeling disappointed and frustrated. Now I have to find a different app that will provide me with the tools I need to continue my weight loss journey."
Just got a watch gt and it doesn't show on the list. Means I can't even use the device as it won't let me set it up.,Huawei Health,problem_report,"As a user, I was excited to finally receive my new Watch GT. However, when I tried to set it up, I was frustrated to find that it was not showing up on the list of devices. This meant that I was unable to use the device at all. I was disappointed and unable to fully enjoy my new watch until I could figure out how to resolve this issue."
Would be nice if you could create challenges other then 1:1 maybe have a way your able to make a group challenge but with just friends or family.,Samsung Health,feature_request,"As a user, I want to be able to create challenges with my friends or family members, not just 1:1, so that we can compete and motivate each other to reach our goals together."
"Pathetic app, i am not able to setup, as always page stuck on Press to sync, and even after sync nothing happens.   Device is not able to connect to app.   Really disgusting  waste of money. You guys are really cheat.",Garmin Connect,problem_report,"As a user, I was excited to try out this new app that promised to enhance my experience with my device. However, I quickly became frustrated when I couldn't even get past the setup process. Every time I tried to sync my device, the app would freeze on the ""Press to sync"" page without any progress. Even after successfully syncing, my device still couldn't connect to the app. I felt like I had wasted my money on a useless product and was extremely disappointed in the app's performance. I felt cheated and let down by the company behind it."
No way to input or modify an activity.  Have to press start/stop while in the pool. I don't want my taking a shower to be part of the exercise. ..,Samsung Health,feature_request,"As a user, I want to be able to accurately track my activities without including unrelated actions like taking a shower. Currently, I am frustrated that I cannot input or modify activities and have to press start/stop while in the pool. I want to be able to easily track my workouts without unnecessary complications."
"Ever since the recent update my step count has decline by at least 10% walking the same journey. Have cleared cache and restarted phone, but same result.",Samsung Health,problem_report,"As a user, I want my step count to accurately reflect my activity so that I can monitor my progress. However, since the recent update, I have noticed that my step count has decreased by at least 10% when walking the same journey. Despite clearing the cache and restarting my phone, I am still experiencing the same inaccurate results."
I started using the app in oct 2019 and its crashed 2 times already the step count wont increase... I waited for 3 days each time for it to revive and then reinstalled it... why does this happen...also after raising the issue no one comes back... not very motivating ,Samsung Health,problem_report,"As a user, I started using the app in October 2019 with hopes of tracking my step count. However, I encountered issues as the app crashed two times already, causing my step count not to increase. Each time it happened, I waited for three days for it to revive, only to have to reinstall it. I'm frustrated and confused as to why this keeps happening. Additionally, I reached out with the issue but no one has gotten back to me, making my experience with the app not very motivating."
Good overboard in requiring access to microphone and call logs. I just need to sync the time to my smartwatch and I need to create an account and provide my call logs for that??? Preposterous!,Huawei Health,feature_request,"As a smartwatch user, I want to sync the time to my device effortlessly. However, when I tried to create an account, the app asked for access to my microphone and call logs. I found this to be excessive and unnecessary just to set the time on my watch. It felt preposterous to me that I had to provide such personal information for a simple task."
"I can't even full control my honor band 5, shame on honor and huawei, I loved this brand before but after this experience I will not recommend it to my friends, at least make your app open source so we can tweak our needs!",Huawei Health,feature_request,"As a loyal customer of Honor and Huawei, I had always loved their products. When I purchased the Honor Band 5, I was excited to start using it immediately. However, I found that I was unable to have full control over the device through the accompanying app. I was disappointed and frustrated with this limitation.

I believe that Honor and Huawei should make their app open source, so that users like me can customize the device to fit our individual needs. This negative experience has led me to reconsider recommending this brand to my friends in the future. I hope that Honor and Huawei will listen to feedback like mine in order to improve their products and retain the loyalty of their customers."
Can you please make the age for the app lower I really want to use it I'm 15 but it says I have to be older please change this,Samsung Health,feature_request,"As a 15-year-old, I want to be able to use the app because I really want to use it. Currently, it requires users to be older and I am unable to access it. I ask the developers to please lower the age requirements so that I can use the app and enjoy its features."
It was all fine until you guys removed the feature to access trend for all kinds of exercise. Would be much much much better if you restore it. Need to see bar charts for exercise.,Samsung Health,feature_request,"As a user, I used to enjoy being able to access trends for all kinds of exercises in the app. It was a useful feature that I relied on to track my progress and see my improvement over time. However, I was disappointed when the feature was removed. I believe the app would be significantly improved if it was restored. I really need to see bar charts for my exercises to continue monitoring my fitness goals effectively."
"I had problem with connecting my vivosmart so I pressed '?' then selected 'contact us', I sent an email then I got a helpful reply( in 4 days including the weekend) with not only one but several easy steps and ways to the problem. Excellent service!!",Garmin Connect,problem_report,"As a user of the vivosmart, I encountered an issue with connecting my device. Feeling frustrated, I decided to seek help by clicking on the '?' icon and selecting 'contact us'. I quickly sent an email detailing my problem and waited anxiously for a response. After four days, including the weekend, I received a helpful reply filled with not just one, but several easy steps and solutions to resolve my issue. I was impressed by the efficient and thorough support I received, making me feel valued as a customer. Overall, I was extremely satisfied with the excellent service provided by the vivosmart team."
"I used to love this app.. now it dosent even work properly. It dosent even count my steps sometime.. really frustrating, also weight management feature is no longer there with the new update.. pointless having this app anymore..",Samsung Health,feature_request,"As a frequent user of this app, I used to love it for its functionality and ease of use. However, recently I've noticed that it doesn't work properly anymore. It doesn't always count my steps, which is really frustrating. On top of that, the weight management feature I relied on is no longer available with the new update. It feels pointless to keep using this app now."
"Really!!! I cant even log on to the app due to ""netrowrk error"" when my wifi is running perfectly fine, this is RIDICILOUS!!!!! Ive been trying to log in for 4 days now",Huawei Health,problem_report,"As a frustrated user, I wanted to access the app but kept encountering a ""network error"" despite my wifi connection being stable. Feeling exasperated, I attempted to log in for four days but to no avail. I found the situation ridiculous and was desperate for a solution."
Update ruined everything. My data is lost. Rubbish syncing and never updates my steps anymore. Disconnects every few minutes and counts nap when I'm awake. I thought it's firmware issue but turns it it's just this garbage app.,Huawei Health,problem_report,"As a user, I was excited to update my device for improved functionality. However, after the update, everything went wrong. I noticed that all my data was lost, which was extremely frustrating. The syncing was terrible and it never updated my steps accurately anymore. To make matters worse, the device kept disconnecting every few minutes and would even count naps when I was clearly awake. Initially, I thought it was a firmware issue with the device itself, but after further investigation, it became clear that the real problem was with the app. This realization was disappointing as I had high hopes for the update, only to have everything ruined by this garbage app."
"Blood oxygen measurement was removed in the latest update, no reason was given. On some phones it's apparently still available under the Stress section but my phone doesnt have that for some reason.",Samsung Health,feature_request,"As a user, I was disappointed to discover that the blood oxygen measurement feature was removed in the latest update without any explanation. I tried to find it under the Stress section as some users had suggested, but unfortunately, my phone did not have that option. I relied on this feature for monitoring my health, so I hope that it will be restored in future updates."
"The app will not open because it says my phone is rooted. However, my phone is NOT rooted. Because of this my gear S3 is essentially useless, as it will not sync with any other application.  Not happy Samsung.",Samsung Health,problem_report,"As a user, I was excited to use my new gear S3 with my phone and other applications. However, when I tried to open the app, I received a message saying that my phone was rooted, even though it was not. This issue is preventing me from being able to sync my gear S3 with any other applications, rendering it essentially useless. I am very disappointed in Samsung for this experience."
Don't like the update the graphics look more messy and the last version was  a bit more user friendly. shame as app is great .and now only shows current  year in total step count (my data) and seem to have lost total count when  using app,Huawei Health,feature_request,"As a user of the fitness app, I was disappointed when I saw the latest update. The graphics looked messy and the previous version was much more user-friendly. It's a shame because the app itself is great. Now, it only shows the current year in the total step count, which is my data. It seems like I've lost the total count when using the app. I hope they listen to feedback and make improvements in the next update."
"Why would this app require, as compulsion, the use & management of phone calls ? It wasn't used to be the case till new ""privacy policy"" came into effect which doesn't allow use unless this permission is granted.",Samsung Health,feature_request,"As a user of this app, I was frustrated by the sudden change in the privacy policy that now required me to grant permission for phone calls to use the app. I couldn't understand why this was necessary and it felt like a compulsion. Before the new policy, I never had to manage or use phone calls within the app. It was confusing and made me question the privacy implications of granting this permission."
Useless completely useless I buy new huawei watch but most of features are not supporting IT'S really bad experience to buy this watch and to have huawei items.,Huawei Health,problem_report,"As a customer, I wanted to buy a new Huawei watch because I was excited about the features it offered. However, after purchasing it, I found that most of the features were not supported and the watch was essentially useless to me. This was a really bad experience for me as a consumer and has made me reconsider buying Huawei products in the future."
Worst app. Without credentials it doesn't give an option to login. And of you forgot the password we are gone. One of the worst app I have seen. Trying to login from past 1 month no luck. Waste of time and money,Huawei Health,feature_request,"As a frustrated user, I downloaded the app hoping to access its features. However, I quickly discovered that without credentials, there was no way to log in. And if I forgot my password, I was left without any support. This app is absolutely one of the worst I have ever encountered. I have been trying to log in for the past month with no success, feeling like it has been a complete waste of my time and money."
I don't like the fact that I cannot track my food directly in the app. I couldn't get it to connect to mfp so I just use my Samsung health app for that and this app for steps and sleep.,Garmin Connect,feature_request,"As a user, I want to be able to track my food directly in the app so that I can easily monitor my nutrition intake. I tried to connect it to MyFitnessPal without success, so I had to resort to using my Samsung health app for tracking my food and this app for monitoring my steps and sleep. It would be more convenient if all of these features were integrated into one app."
"My Huawei Band 6 disconnects from the app whenever I update the app from the in-app update option which directs me to a website to download an apk. When I am done, the band disconnects again and again",Huawei Health,problem_report,"As a user of the Huawei Band 6, I want to seamlessly update the app without experiencing any disruptions in the connection between my band and the app. However, whenever I try to update the app using the in-app update option, it directs me to a website to download an apk. After I download the update, my band disconnects from the app repeatedly, making it frustrating to use. This experience makes it difficult for me to enjoy all the features of my Huawei Band 6 without interruptions."
"The sleep app shows the most recent nights sleep on the dashboard display, but when you click on the details in will only show you the night prior and not the most recent night. Should be a simple update.",Garmin Connect,feature_request,"As a user of the sleep app, I want to see my most recent night's sleep displayed on the dashboard, so that I can easily track my sleep patterns over time. Currently, when I click on the details, it only shows me the night prior and not the most recent night. This is frustrating and confusing. I believe that updating the app to show the most recent night's sleep details should be a simple fix that will greatly improve the user experience."
"Overall, I really like this app. I have agree with others, I was very upset to see the weight control tab on the home screen was removed. This was my primary guide to losing 50 pounds so far this year. Please bring this back feature back really fast!",Samsung Health,feature_request,"As a user trying to lose weight, I downloaded this app and immediately started using the weight control tab on the home screen to track my progress. It was incredibly helpful in helping me lose 50 pounds this year. However, in a recent update, the tab was removed and I was very upset. I rely on this feature as my primary guide for weight loss. I really hope the developers bring it back soon so I can continue my journey to a healthier me."
Improve ur app man and add some more features to smartwatch ui it getting boring add camera shutter and voice assistant and add feature to stop continues heart rate monitor change navigation animation and add drink water reminder etc,Huawei Health,feature_request,"As a tech-savvy consumer, I am constantly looking for ways to enhance my experience with smartwatch apps. I recently downloaded your app, and while I appreciate its current features, I believe there is room for improvement. 

I would love to see more features added to the smartwatch user interface to keep things interesting. It would be great if the app could include a camera shutter function and a voice assistant to make interactions more seamless. Additionally, a feature to pause or stop the continuous heart rate monitor would be beneficial. 

I also suggest changing the navigation animation for a smoother user experience. And to promote healthy habits, adding a drink water reminder feature would be a helpful addition. 

Overall, I am excited about the potential of your app and look forward to seeing how it evolves with these enhancements. Thank you for considering my feedback."
"I've had this before & lost an entire person by just walking 10,000 steps a day, but I'd actually topped it by 4000 extra steps so I'm happy to try to lose again so my surgeries go better than expected.",Samsung Health,problem_report,"As a user who has experienced losing weight through walking 10,000 steps a day, I have seen incredible results in the past, achieving an impressive weight loss. Encouraged by my previous success, I decided to challenge myself further by adding an extra 4,000 steps to my daily routine. With upcoming surgeries on the horizon, I am determined to reach my weight loss goals in order to improve my overall health and recovery. I am excited to continue on this journey and see even more positive outcomes for my well-being."
After the last update the ecg stopped working it requires an update that according to the msg is not compatible with the zfold3 or watch 4 (com.samsung.android.shealthmonitor:2290:9908:25bc597b6003) Tried to get help and no response so far.,Samsung Health,problem_report,"As a user of the Samsung Galaxy Z Fold 3 and Watch 4, I noticed that after the latest update, the ECG feature stopped working. When I attempted to update it, I received a message stating that it was not compatible with my devices (com.samsung.android.shealthmonitor:2290:9908:25bc597b6003). I reached out for help but have not received a response yet."
App removed. As i reject the conditions of their required permission to  access phone and much others before using app.. idiots. I must see and  review app details before giving any access or permissions. Need a  professional and wise app management to gain users' trust,Huawei Health,feature_request,"As a user, I wanted to try out a new app that seemed promising. However, upon opening the app, I was immediately prompted to grant access to my phone and other personal information. I have always been cautious about giving out permissions, so I decided to reject these conditions. Unfortunately, this caused the app to be removed from my device. I believe that app management should prioritize gaining users' trust by allowing them to review details before granting any access or permissions."
"Pretty good, but some things could be improved eg increase functionality to match the web / PC capability such as download gpx files (for people who do not have a PC); show temperature to one decimal place",Garmin Connect,feature_request,"As a user, I want the app to have increased functionality to match the capabilities of the web and PC version. This includes the ability to download gpx files directly from the app, as I do not always have access to a PC. Additionally, I would like the app to display temperature to one decimal place for more accurate readings."
My sleep data is not getting synced from band to app. How do I fix this. It's been three days I have bought the band.,Huawei Health,problem_report,"As a new band owner, I want my sleep data to sync from the band to the app so that I can track my sleeping patterns accurately. It has been three days since I purchased the band, and I am frustrated that the syncing is not working. I need to find a solution to fix this issue."
It's great when it's working. It keeps losing sync and I have to uninstall and reinstall to get it working again. It's happening more and more ,Garmin Connect,problem_report,"As a user, I love using the app because it's great when it's working properly. However, I have been experiencing issues with it losing sync frequently. Each time it happens, I have to go through the hassle of uninstalling and reinstalling the app to get it working again. Unfortunately, this problem seems to be occurring more and more frequently, causing frustration and inconvenience for me."
I have bought a Huawei smart watch today and now I can not pair it with my phone . The device list is not getting updated in the app. Such a waste !!,Huawei Health,problem_report,"As a new owner of a Huawei smart watch, I wanted to start using it right away and pair it with my phone. However, I ran into a problem when I tried to do so - the device list in the app wouldn't update, and I couldn't pair my watch with my phone. I felt frustrated and disappointed with this experience, as I was excited to start using my new smart watch."
"I like this app, except it keeps crashing when I try to link other apps to my Samsung Health, causing me to enter the same data in two different places.",Samsung Health,problem_report,"As a user of the app, I want to be able to easily link other apps to my Samsung Health so that my data is automatically synced. However, I am frustrated because every time I try to do this, the app crashes, forcing me to manually enter the same data in two different places. This is time-consuming and inconvenient for me. I hope the app developers can fix this issue so that I can fully enjoy using the app without any disruptions."
"Km count is totally wrong-where in reality I have 15 m,app counted 2 km!!  Pedometer too not trustable,walked with friend the same amount-very long  distance,I had ~12000 steps, she - 30000. At the end of the walk different  notifications about different length.",Samsung Health,problem_report,"As a user, I want the Km count and Pedometer in my app to be accurate so that I can track my distance and steps correctly. During a recent walk with a friend, I noticed that my app showed I had walked 2 km when I actually only walked 15 meters. Additionally, my friend and I both walked the same distance, but my app showed I had taken 12,000 steps while she had taken 30,000 steps. This discrepancy in information made me question the reliability of the app's measurements. I received different notifications about the length of our walk, which further added to my confusion. I hope the app can be improved to provide accurate and consistent tracking for future walks."
"Since the new version, every time I open the app I have to reset up - and find device - very very annoying.  I have cleared cache - uninstalled and reinstalled the app. No change. This is extremely unfriendly to use now",Garmin Connect,problem_report,"As a user, every time I open the app I have to go through the tedious process of setting it up and finding my device, which is very annoying. I have tried clearing the cache, as well as uninstalling and reinstalling the app, but unfortunately, there has been no change. This new version of the app has become extremely unfriendly to use now."
"Very user friendly, easy to understand, and insightful. The only downfall is at times I have to edit my sleep stats. Besides that, so far I love it!",Garmin Connect,feature_request,"As a user, I found this app to be very user-friendly, easy to understand, and insightful. However, there is one downfall - sometimes I have to edit my sleep stats. Despite this issue, I have overall been enjoying using the app."
Its not intelligent to gain or track record..always need to start and should be checking every time if it is running or tracking. all of sudden it stops and you spend time to track this app instead of app to track you,Samsung Health,problem_report,"As a user, I feel frustrated with this app because it is not reliable or intelligent. I constantly have to start it and check if it is running or tracking properly. Suddenly, it stops working and I end up wasting time trying to fix the app instead of it tracking me. This makes using the app a hassle and unreliable."
"App is great overall, but I would like a way to see the evelation of the route I made. Also, there's no way to add faces to the Band 4 Pro.",Huawei Health,problem_report,"As a user of the app, I loved its overall functionality and features. However, I found myself wishing for a way to visualize the elevation of the route I created. This would greatly enhance my experience and help me prepare for my activities better. Additionally, I was disappointed to find that there was no option to add new faces to my Band 4 Pro. It would be great if this feature could be added in the future to make the device even more customizable and personalized."
"Pretty comprehensive with it's data. The data screens are all well presented and easy to read. The app itself can be a little odd to navigate, but once you've sorted it out, it's not too bad.",Garmin Connect,feature_request,"As a user, I wanted an app that provided comprehensive data in a clear and easy-to-read format. When I first started using the app, I found the navigation a bit confusing. However, after spending some time figuring it out, I discovered that the data screens were laid out well and easy to understand. Overall, despite the initial navigation challenges, I found the app to be a valuable tool for accessing and analyzing data."
"Every time I place my phone on the table or I jolted my hand when the phone is in my hand, the ""Welcome to S Health"" will pop up. It's annoying and disrupting my work/job.",Samsung Health,feature_request,"As a busy professional, I rely on my phone for my work and keeping in touch with clients. However, every time I set my phone down or even just move my hand too quickly, that pesky ""Welcome to S Health"" notification pops up, disrupting my focus and productivity. It's becoming a major annoyance and hindering my ability to get things done efficiently. I wish there was a way to disable or adjust this feature so I can work without constant interruptions."
The app does not sync with Huawei Band 3e. The app and the band are showing different data. Unpairing and repairing didnt work. I have updated the app. No luck! Hope this gets fixed. And soon...,Huawei Health,problem_report,"As a user trying to track my fitness data accurately, I want the app to sync properly with my Huawei Band 3e, so that I can trust the information being displayed. However, after noticing that the app and band are showing different data, I tried unpairing and repairing them but that didn't fix the issue. I even updated the app but still no luck. I'm feeling frustrated and hopeful that this sync issue gets resolved quickly."
Wants access to make phone calls. Won't open without it. Upd: The answer regarding providing optimal experience is ot an answer at all. I don't need an experience when an app makes phone calls for me.,Samsung Health,problem_report,"As a user, I need to be able to make phone calls using the app. Without this functionality, the app won't open. I received a response about needing to provide an optimal experience, but that doesn't matter to me. I just want the app to be able to make phone calls for me."
"The only problem i have is that the map says ""not in use"" I've tried everything to try and make it work and I can't get it to. Any help in resolving this would be greatly appreciated",Samsung Health,problem_report,"As a user, I am frustrated because the map says ""not in use"" and I can't figure out how to make it work. I have tried everything but nothing seems to work. I really need help in resolving this issue so that I can use the map effectively. Any assistance in solving this problem would be greatly appreciated."
Good health app. But can I reques some function? I need some function to add my photo to background when i sharing the stats of exercise. Thankyou,Huawei Health,feature_request,"As a user, I want to be able to add my photo to the background when sharing my exercise stats on the health app. This will allow me to personalize my sharing and make it more visually appealing. Thank you for considering my request!"
Simply A-M-A-Z-I-N-G. The 'Programs' 'Calm' and others in discover is simply awesome. Enjoying a lot..... just that.. there should be a manual way to input our steps Just In Case we did not keep our PH in our pocket while jogging or walking.,Samsung Health,feature_request,"As a user, I want to be able to track my steps manually in the app, so that I can accurately monitor my activity even if I don't have my phone with me while jogging or walking."
Can the step counter be on the home and lock screen. That would be very nice and east to see instead of unlocking your phone and going to the app to see your steps. Other than that no other problems for me.,Samsung Health,feature_request,"As a user, I would like to have the step counter easily accessible on both my home and lock screens. It would be much more convenient and efficient to see my daily steps without having to unlock my phone and navigate to the app. Overall, I don't have any other issues with the app."
"update has ruined the app, and made my s3 useless. Roll it back, or i will be trying new hardware. silllly, and it seema like i am not alone as the app score has gone waaayyyy down because of this reason.",Samsung Health,problem_report,"As a long-time user of the app on my Samsung Galaxy S3, I was extremely disappointed to discover that the recent update has completely ruined the app's performance on my device. The update made my S3 practically unusable, causing frequent crashes and lagging. I immediately noticed that the app's overall rating had drastically decreased due to this issue, and I felt frustrated that I was not alone in experiencing these problems.

Feeling frustrated and angry, I am considering trying out new hardware if the app developers do not roll back the update and fix the issues. It's silly that such a simple update has had such a negative impact on my user experience. I hope the developers listen to the feedback from users like me and address these issues promptly."
I do not work out and it keep tell nice work or I'm on a bicycle and it been 4 years for that. Something need fix ASAP,Samsung Health,problem_report,"As a non-exerciser, I am constantly getting notifications from my fitness tracker congratulating me on working out when I haven't. I've been using it while riding my bicycle for the past four years and it seems to be malfunctioning. This issue needs to be fixed as soon as possible."
Aftsr latest update gt2 doesnt connect to internet. Cannot show weather data and cant check for update... Also cant change watch faces. Also probkems in help page... Simply notngood,Huawei Health,problem_report,"As a user of the GT2 smartwatch, I want to be able to connect to the internet, access weather data, check for updates, change watch faces, and use the help page without any issues. However, after the latest update, I am unable to do any of these things. This has been frustrating for me and is not providing a good user experience. 

I want the team behind the GT2 smartwatch to address these problems and fix them in a timely manner so that I can fully enjoy all the features of my device."
"the app could be so much better, wont let me download the language pack what ever that is, doesnt record rem, thd heart monitors not working, design is very basic and wont link to my fitness pal,",Huawei Health,feature_request,"As a user, I was excited to try out this app to help with my fitness goals. However, I was disappointed to find out that the app could be so much better. I encountered several issues, such as not being able to download the language pack (whatever that is) and the app not recording my REM sleep. Additionally, the heart monitor was not working properly. 

I also found the design to be very basic and not user-friendly. One of the biggest letdowns was that the app wouldn't link to my Fitness Pal, which I use to track my meals and workouts. Overall, I was unsatisfied with the app and hope that these issues can be fixed in future updates."
"After updating my mobile into Android 10, all notification stopped, only I get notification on calls, I follow all suggestion but not working at all on Huawei watch gt2e",Huawei Health,problem_report,"As a user, I was excited to update my mobile device to Android 10. However, after the update, I noticed that all of my notifications had stopped coming through except for calls. I tried following all of the suggestions given to me, but nothing seemed to work on my Huawei Watch GT2e. I was frustrated and unsure of what to do next."
"I just started exploring the app and found that breathing exercise is limited to 10 seconds for inhale or exhale. This needs to be longer, and go up to 20. I still use it for tracking but have to divide the cue intervals in my head.",Samsung Health,feature_request,"As a user who just started exploring the app, I was disappointed to find that the breathing exercises were limited to only 10 seconds for inhaling or exhaling. I felt that this was too short and wanted the option to extend it to 20 seconds. Despite this limitation, I continued to use the app for tracking my progress. However, I found myself having to mentally divide the cue intervals in order to properly follow the exercises. I hoped that in the future, the app would update to allow for longer breathing intervals to make the practice more effective and enjoyable."
Every time crashing inspite of continuous updates and even reinstalled many times... please let me know via email how can i contact you.? Called on the number but the call center couldn't help.,Samsung Health,problem_report,"As a frustrated user, I am constantly experiencing crashes on the app despite multiple updates and reinstallations. I have tried contacting the call center for help, but they were unable to assist me. I am now hoping to get in touch with the app's support team via email. How can I reach them?"
I don't know why the my band gets disconnects automatically. And kindly try to enable the reply option to the notifications on honor band ES that will be much appreciated ,Huawei Health,feature_request,"As a user of the honor band ES, I am frustrated with the constant disconnections that my band experiences. I don't understand why this keeps happening and it is causing me inconvenience. I would really appreciate it if the reply option could be enabled for notifications on my honor band ES. This would make it much easier for me to stay connected and manage my notifications effectively."
"I just install app , I see after some time that app show some steps without adding honor band . App shows calories and steps without band addition. Please huawai team solve this bug in next step.",Huawei Health,problem_report,"As a user, I installed the app on my phone. After using the app for some time, I noticed that it was showing me steps and calories without needing to connect my Honor band. I would like the Huawei team to address this bug in the next update."
Just got a gt active and thought I'd download the app as it's needed to link the watch and the phone won't even allow me to click pair for the device,Huawei Health,problem_report,"As a new owner of a GT Active watch, I was excited to start using it and wanted to download the required app to link it to my phone. However, when I tried to click the ""pair"" button in the app, it wouldn't even allow me to do so."
"Allows me to keep track of everything in on app. Glucose,heart,stress,food,exercise, sleep and more. Then at the end of two weeks I send reports to my doctor via email.  I do wish the app allowed me to create just one report with the combined data.",Samsung Health,feature_request,"As a user, I want to keep track of various aspects of my health, such as glucose, heart rate, stress, food, exercise, sleep, and more, all in one convenient app. I love that I can easily monitor everything in one place. Every two weeks, I send reports to my doctor via email to keep them up to date on my health progress. However, I do wish the app allowed me to generate a single combined report with all of my data for easier analysis and communication with my doctor."
Great functions. Navigation for the app could be better. Don't like that I need to close and re-open the app to get back to main menu screens after traversing through certain functions.,Garmin Connect,feature_request,"As a user, I want to be able to easily navigate the app so that I can efficiently access all of its great functions. However, I am frustrated that I have to constantly close and reopen the app to get back to the main menu screens after using certain functions. I hope that this navigation issue can be improved to enhance my overall user experience."
"After the last update my Vivosmart 3 now won't pair with my Huawei P9 Lite. It was working fine before that, now the app is totally useless. I am so pissed off.",Garmin Connect,problem_report,"As a user of the Vivosmart 3, I was initially satisfied with its performance and ability to pair with my Huawei P9 Lite. However, after the recent update, I found that my device was no longer able to connect to my phone. This made the companion app completely useless to me. I was frustrated and angry at the inconvenience this caused me, as I relied on the functionality of my fitness tracker for my daily activities."
Was a decent app for the band. But could I humbly request the might Huawei to rollback the recent additions requiring Huawei ID and more permissions? Not Rating higher as I am unable to use the App now,Huawei Health,feature_request,"As a loyal user of the band's app, I was excited to try out the recent additions. However, I found it frustrating that these new features required a Huawei ID and additional permissions. I kindly request Huawei to consider rolling back these changes. Unfortunately, I am unable to use the app now, so I cannot rate it any higher."
"This was a very good app, however a week ago, I encountered a problem where my step count did not work and the app assumes that I have not been doing anything. Could you please check to see if it is some sort of glitch? Thank you.",Samsung Health,problem_report,"As a user of this app, I was initially pleased with its performance. However, a week ago, I noticed a problem with my step count not working properly. It seems like the app is assuming that I have not been active at all. This has been frustrating for me as I rely on this feature to track my daily activity. I am reaching out to the developers to see if they can investigate and fix this glitch. Thank you for your attention to this issue."
"Complete waste of memory space. Records steps you never took. Calculates distance bu guesswork. Cant even put in your stride length. I can be semi idle at home and it will count 1000s steps. Also counts steps when driving. Never been fixed for years. Nil points. Pointless, in fact.",Samsung Health,problem_report,"As a user, I am frustrated with this fitness tracker app. It is a complete waste of memory space on my phone. It records steps that I never actually took and calculates distance through guesswork. I cannot even input my stride length, which is important for accurate tracking. Additionally, the app counts thousands of steps when I am semi-idle at home and even when I am driving. This issue has been ongoing for years and has never been fixed. Overall, I give this app nil points and find it completely pointless."
"I used this app on galaxy S6 app for years and that was awesome, Recently I've installed on my new phone. But step counter pause periodically and it counts maybe 1/5 of my steps. That's a pity I loved this app previously",Samsung Health,problem_report,"As a long-time user of the app on my Galaxy S6, I have always found it to be awesome. Recently, I decided to install the app on my new phone. However, I have noticed that the step counter pauses periodically and only counts about one-fifth of my actual steps. This is disappointing because I used to love this app."
"I am using Itel vision1 mobile. Huawei health app does not install on my phone. After downloading the app from Play store, it is not install, it display "" App is not installed"". How to solve this issue.",Huawei Health,problem_report,"As a user of the Itel Vision1 mobile phone, I want to use the Huawei Health app to track my fitness and health data. However, when I try to download the app from the Play Store and install it on my phone, I get an error message saying ""App is not installed."" I need help solving this issue so that I can successfully install and use the Huawei Health app on my phone."
I am trying to sync my new Huawei Band 4 Pro to this app but keep receiving the message that the device is not supported... I've tried uninstalling the health app then reinstalling it to no avail... Any help will be much appreciated,Huawei Health,problem_report,"As a user, I was excited to start using my new Huawei Band 4 Pro and track my fitness goals through the health app. However, I ran into an issue when trying to sync the device to the app, as I kept receiving a message saying that the device is not supported. I tried uninstalling the health app and reinstalling it multiple times, but the problem persisted. I am feeling frustrated and stuck, unable to use the features of my new fitness tracker. Any help or guidance on how to resolve this issue would be greatly appreciated."
"Just bought the fenix 3 sapphire. Unable to sync the app with my Sony Xperia XA1 device. My phone can see the fenix, but keeps kicking me out saying ""unable to pair"".",Garmin Connect,problem_report,"As a user who just purchased the fenix 3 sapphire, I want to be able to sync the app with my Sony Xperia XA1 device so I can start using my new watch. However, when I try to pair the devices, my phone can see the fenix but keeps kicking me out with an error message saying ""unable to pair."" This is frustrating and preventing me from fully enjoying my new purchase. I need this issue to be resolved so that I can start using my watch as intended."
"I just want it to connect to my Samsung S22 Ultra!!! F7X solar connects fine to my iPhone, but it won't connect to my Ultra. It's not the Ultra since I can pair just about anything to it. Fix this now Garmin!!!",Garmin Connect,problem_report,"As a user, I want my F7X solar to connect to my Samsung S22 Ultra so that I can track my activities on my preferred device. I have successfully connected the watch to my iPhone, but it refuses to connect to my Ultra, even though I can pair other devices with it. I urge Garmin to address this issue immediately and provide a solution so that I can fully utilize my watch with my Ultra."
