data,app,type,generated_user_story
New update to health app and now it no longer works! Tells me to have the most up to date huawei services app which i do already!,Huawei Health,problem_report,"""As a user, I want the health app to be compatible with the latest Huawei services app so that I can continue to track my health information without any issues."""
"You can change all measurements units except for arguably the most important one, calories to joules. This is very frustrating for anyone outside of the USA and it makes me hate getting their smart watch.",Samsung Health,feature_request,"""As a user outside of the USA, I want the ability to change the calorie measurements to joules on my smart watch so that I can easily track my energy consumption in a unit that I am familiar with."""
"After updating to the app, I can't disable the Continuous Heart Rate Monitor feature of my Honor Watch. It enable itself every time I tried to disable it. ** With the latest update, the problem now is solved. Thanks Huawei",Huawei Health,problem_report,"""As a user with an Honor Watch, I want the ability to easily disable the Continuous Heart Rate Monitor feature in the app so that I can manage my watch settings without encountering issues."""
GOOD APP BUT IT COUNTS STEPS WHEN WE TRAVEL ALSO... SOME PEOPLE MAKE MISUSE OF THIS PLEASE IN THE NEXT UPDATE FIX THIS BUG... THANK YOU...,Samsung Health,problem_report,"""As a user, I want the app to stop counting steps when I am traveling so that it is not misused by some individuals. This will make the app more accurate and reliable. Thank you."""
"I used this app for my Huawei band 4 pro, now it show this device is not supported by this app . I don't know what app do I need to I install now . Very rubbish",Huawei Health,problem_report,"""As a user with a Huawei band 4 pro, I want the app to support my device so that I can continue to use it seamlessly without any confusion or issues."""
Does the job. But my floor count is so inaccurate the last 4 weeks. Vivosmart keeps saying I've climed 35+ floors everyday when its more like 10-15 floor.,Garmin Connect,feature_request,"""As a user, I want the floor count accuracy in Vivosmart to be improved so that I can rely on the device for accurate tracking of my activity levels."""
"After updating app, it's not connecting, even it's not showing device, then i thought i have to reset it (Honor band5), then also not connecting, worst experience, worst app. Now this band became useless. You Busted why you people taking money from us.",Huawei Health,problem_report,"""As a user, I want the app to reliably connect to my Honor band 5 after updating so that I can continue to use the device and app without any issues."""
"Why do you need access to my phone calls Samsung health? You are supposed to count my steps, not be nosy about my privacy. That's why I'm deleting you.",Samsung Health,feature_request,"""As a user, I want the app to only access data necessary for counting my steps and not my phone calls or other personal information, so that I feel comfortable using the app without concerns about privacy invasion."""
"It does not provide the option to measure my heart rate or SP02 anymore by placing my finger on the sensor on my phone. By removing this feature, it has made an awesome app rather pointless. ",Samsung Health,feature_request,"""As a user, I want the app to allow me to measure my heart rate and SP02 by placing my finger on the sensor on my phone so that I can track my health metrics easily and accurately."""
Could use some haptic or visual feedback to acknowledge user interaction as the UI is a bit slow to respond. But other than that it does everything it's supposed to do.,Huawei Health,feature_request,"""As a user, I want haptic or visual feedback to acknowledge my interactions with the UI so that I can be reassured that the app is responding, providing a smoother user experience overall."""
I am unable to install other faces for my Honor Magic Watch 2 using the app. I couldn't find any option to do so. Not sure why my watch isn't supporting different dials or why I couldn't find that option in the application. Any help?,Huawei Health,feature_request,"""As a user, I want the app to have the ability to install different watch faces for my Honor Magic Watch 2 so that I can customize the look of my watch easily and personalize it to my liking."""
"This app used to be great until the last update when they added all the Vivofit gubbins. Now, I can't log in to my account on my tablet (Xperia Tablet Z).",Garmin Connect,problem_report,"""As a user, I want to be able to log in to my account on my Xperia Tablet Z without any issues caused by the recent Vivofit integration so that I can continue to use the app seamlessly."""
"Lame that you removed my ability to zoom my results graph. It makes it virtually impossible to see trends, and you reduced the size of the graphs to allow trending data history which I doubt most people care about, excepting the highlighted data point. Reducing functionality is lame.",Samsung Health,feature_request,"""As a user, I want to be able to zoom in on the results graph so that I can better analyze trends and data, and I prefer larger graphs over unnecessary trending data history to improve usability and functionality of the app."""
Sleep tracker not working since last year. Still not working its August 2020 now🤔 march 2022why won't gt2e watch pair with app.used be so go aswell,Huawei Health,problem_report,"""As a user, I want the sleep tracker to be fixed and the GT2E watch to be able to pair with the app so that I can track my sleep accurately and use all the features of the watch effectively."""
"Samsung needs to make just one app to sync with all the smartwatches only, my phone tracks more steps then my watch ,i rather just have one app for my Galaxy watch.",Samsung Health,problem_report,"""As a Galaxy watch user, I want Samsung to create a single app that can sync with all smartwatches so that I can have accurate step tracking and convenience in using my Galaxy watch."""
Please remove fake participates in global challange. How is it possible to walk 200000 steps in one day for anybody? Its demotivate to other participates. Thank you,Samsung Health,feature_request,"""As a user, I want the removal of fake participants in global challenges, as it is demotivating for genuine participants and reduces the credibility of the challenge. I want a fair and transparent experience for all participants. Thank you."""
"there is no option in app for chane watch face style! i think u're limit some of option for some countries, and that is not fair! i Use the best model of huawei phone and smart watch but i can't use applicatins completely :(",Huawei Health,feature_request,"""As a user with a Huawei phone and smartwatch, I want the option to change the watch face style in the app and access all features regardless of my country's restrictions, so that I can fully utilize my devices."""
Disappointed. The only reason I used this app was for the weight management feature. I lost 20 pounds with it. Now the update has removed the only reason I use this app. I will be looking for something different. Truly disappointing.,Samsung Health,feature_request,"""As a user, I want the weight management feature to be restored in the app so that I can continue my progress and reach my fitness goals effectively."""
Just got a watch gt and it doesn't show on the list. Means I can't even use the device as it won't let me set it up.,Huawei Health,problem_report,"""As a user with a Huawei Watch GT, I want the app to recognize and display my device on the list so that I can set it up and use it properly."""
Would be nice if you could create challenges other then 1:1 maybe have a way your able to make a group challenge but with just friends or family.,Samsung Health,feature_request,"""As a user, I want the ability to create group challenges with friends or family in addition to 1:1 challenges, so that I can have a more social and interactive experience on the app."""
"Pathetic app, i am not able to setup, as always page stuck on Press to sync, and even after sync nothing happens.   Device is not able to connect to app.   Really disgusting  waste of money. You guys are really cheat.",Garmin Connect,problem_report,"""As a user, I want the app to reliably sync and connect with my device so that I can set it up easily without any technical issues and feel that my investment in the app is worthwhile."""
No way to input or modify an activity.  Have to press start/stop while in the pool. I don't want my taking a shower to be part of the exercise. ..,Samsung Health,feature_request,"""As a user, I want the ability to input and modify activities separately from tracking time so that I can accurately track my exercise routine without unnecessary steps."""
"Ever since the recent update my step count has decline by at least 10% walking the same journey. Have cleared cache and restarted phone, but same result.",Samsung Health,problem_report,"""As a user, I want the step count feature to accurately track my steps after the recent update so that I can monitor my activity and progress correctly."""
I started using the app in oct 2019 and its crashed 2 times already the step count wont increase... I waited for 3 days each time for it to revive and then reinstalled it... why does this happen...also after raising the issue no one comes back... not very motivating ,Samsung Health,problem_report,"""As a user, I want the app to be stable and not crash frequently so that I can track my steps accurately without interruptions. I also want better customer support response when I raise issues to feel motivated to continue using the app."""
Good overboard in requiring access to microphone and call logs. I just need to sync the time to my smartwatch and I need to create an account and provide my call logs for that??? Preposterous!,Huawei Health,feature_request,"""As a user, I want to be able to sync the time to my smartwatch without needing to provide access to my microphone and call logs, so that I can use the app easily and securely."""
"I can't even full control my honor band 5, shame on honor and huawei, I loved this brand before but after this experience I will not recommend it to my friends, at least make your app open source so we can tweak our needs!",Huawei Health,feature_request,"""As a user, I want full control over my Honor Band 5 so that I can have a better user experience and continue to recommend Honor and Huawei products to my friends. Additionally, I would like the app to be open source so that I can customize it to fit my specific needs."""
Can you please make the age for the app lower I really want to use it I'm 15 but it says I have to be older please change this,Samsung Health,feature_request,"""As a teenage user, I want the age requirement for the app to be lowered so that I can use it without any restrictions."""
It was all fine until you guys removed the feature to access trend for all kinds of exercise. Would be much much much better if you restore it. Need to see bar charts for exercise.,Samsung Health,feature_request,"""As a user, I want the trend feature for all types of exercises restored with bar charts so that I can track my progress and performance efficiently."""
"I had problem with connecting my vivosmart so I pressed '?' then selected 'contact us', I sent an email then I got a helpful reply( in 4 days including the weekend) with not only one but several easy steps and ways to the problem. Excellent service!!",Garmin Connect,problem_report,"""As a user, I want a seamless process for connecting my vivosmart to the app so that I can easily troubleshoot any issues and receive prompt and helpful support from the customer service team."""
"I used to love this app.. now it dosent even work properly. It dosent even count my steps sometime.. really frustrating, also weight management feature is no longer there with the new update.. pointless having this app anymore..",Samsung Health,feature_request,"""As a user, I want the app to function properly and accurately count my steps so that I can rely on its tracking capabilities. Additionally, I would like the weight management feature to be restored in the new update to make the app more useful for monitoring my fitness progress."""
"Really!!! I cant even log on to the app due to ""netrowrk error"" when my wifi is running perfectly fine, this is RIDICILOUS!!!!! Ive been trying to log in for 4 days now",Huawei Health,problem_report,"""As a user, I want to be able to successfully log into the app without encountering network errors, even when my wifi connection is stable, so that I can access the app and its features without any interruptions."""
Update ruined everything. My data is lost. Rubbish syncing and never updates my steps anymore. Disconnects every few minutes and counts nap when I'm awake. I thought it's firmware issue but turns it it's just this garbage app.,Huawei Health,problem_report,"""As a user, I want the app to have reliable data syncing, accurate step tracking, and improved connectivity so that I can trust its functionality and rely on it for my fitness tracking goals."""
"Blood oxygen measurement was removed in the latest update, no reason was given. On some phones it's apparently still available under the Stress section but my phone doesnt have that for some reason.",Samsung Health,feature_request,Error generating user story.
"The app will not open because it says my phone is rooted. However, my phone is NOT rooted. Because of this my gear S3 is essentially useless, as it will not sync with any other application.  Not happy Samsung.",Samsung Health,problem_report,Error generating user story.
Don't like the update the graphics look more messy and the last version was  a bit more user friendly. shame as app is great .and now only shows current  year in total step count (my data) and seem to have lost total count when  using app,Huawei Health,feature_request,Error generating user story.
"Why would this app require, as compulsion, the use & management of phone calls ? It wasn't used to be the case till new ""privacy policy"" came into effect which doesn't allow use unless this permission is granted.",Samsung Health,feature_request,Error generating user story.
Useless completely useless I buy new huawei watch but most of features are not supporting IT'S really bad experience to buy this watch and to have huawei items.,Huawei Health,problem_report,Error generating user story.
Worst app. Without credentials it doesn't give an option to login. And of you forgot the password we are gone. One of the worst app I have seen. Trying to login from past 1 month no luck. Waste of time and money,Huawei Health,feature_request,Error generating user story.
I don't like the fact that I cannot track my food directly in the app. I couldn't get it to connect to mfp so I just use my Samsung health app for that and this app for steps and sleep.,Garmin Connect,feature_request,Error generating user story.
"My Huawei Band 6 disconnects from the app whenever I update the app from the in-app update option which directs me to a website to download an apk. When I am done, the band disconnects again and again",Huawei Health,problem_report,Error generating user story.
"The sleep app shows the most recent nights sleep on the dashboard display, but when you click on the details in will only show you the night prior and not the most recent night. Should be a simple update.",Garmin Connect,feature_request,Error generating user story.
"Overall, I really like this app. I have agree with others, I was very upset to see the weight control tab on the home screen was removed. This was my primary guide to losing 50 pounds so far this year. Please bring this back feature back really fast!",Samsung Health,feature_request,Error generating user story.
Improve ur app man and add some more features to smartwatch ui it getting boring add camera shutter and voice assistant and add feature to stop continues heart rate monitor change navigation animation and add drink water reminder etc,Huawei Health,feature_request,Error generating user story.
"I've had this before & lost an entire person by just walking 10,000 steps a day, but I'd actually topped it by 4000 extra steps so I'm happy to try to lose again so my surgeries go better than expected.",Samsung Health,problem_report,Error generating user story.
After the last update the ecg stopped working it requires an update that according to the msg is not compatible with the zfold3 or watch 4 (com.samsung.android.shealthmonitor:2290:9908:25bc597b6003) Tried to get help and no response so far.,Samsung Health,problem_report,Error generating user story.
App removed. As i reject the conditions of their required permission to  access phone and much others before using app.. idiots. I must see and  review app details before giving any access or permissions. Need a  professional and wise app management to gain users' trust,Huawei Health,feature_request,Error generating user story.
"Pretty good, but some things could be improved eg increase functionality to match the web / PC capability such as download gpx files (for people who do not have a PC); show temperature to one decimal place",Garmin Connect,feature_request,Error generating user story.
My sleep data is not getting synced from band to app. How do I fix this. It's been three days I have bought the band.,Huawei Health,problem_report,Error generating user story.
It's great when it's working. It keeps losing sync and I have to uninstall and reinstall to get it working again. It's happening more and more ,Garmin Connect,problem_report,Error generating user story.
I have bought a Huawei smart watch today and now I can not pair it with my phone . The device list is not getting updated in the app. Such a waste !!,Huawei Health,problem_report,Error generating user story.
"I like this app, except it keeps crashing when I try to link other apps to my Samsung Health, causing me to enter the same data in two different places.",Samsung Health,problem_report,Error generating user story.
"Km count is totally wrong-where in reality I have 15 m,app counted 2 km!!  Pedometer too not trustable,walked with friend the same amount-very long  distance,I had ~12000 steps, she - 30000. At the end of the walk different  notifications about different length.",Samsung Health,problem_report,Error generating user story.
"Since the new version, every time I open the app I have to reset up - and find device - very very annoying.  I have cleared cache - uninstalled and reinstalled the app. No change. This is extremely unfriendly to use now",Garmin Connect,problem_report,Error generating user story.
"Very user friendly, easy to understand, and insightful. The only downfall is at times I have to edit my sleep stats. Besides that, so far I love it!",Garmin Connect,feature_request,Error generating user story.
Its not intelligent to gain or track record..always need to start and should be checking every time if it is running or tracking. all of sudden it stops and you spend time to track this app instead of app to track you,Samsung Health,problem_report,Error generating user story.
"App is great overall, but I would like a way to see the evelation of the route I made. Also, there's no way to add faces to the Band 4 Pro.",Huawei Health,problem_report,Error generating user story.
"Pretty comprehensive with it's data. The data screens are all well presented and easy to read. The app itself can be a little odd to navigate, but once you've sorted it out, it's not too bad.",Garmin Connect,feature_request,Error generating user story.
"Every time I place my phone on the table or I jolted my hand when the phone is in my hand, the ""Welcome to S Health"" will pop up. It's annoying and disrupting my work/job.",Samsung Health,feature_request,Error generating user story.
The app does not sync with Huawei Band 3e. The app and the band are showing different data. Unpairing and repairing didnt work. I have updated the app. No luck! Hope this gets fixed. And soon...,Huawei Health,problem_report,Error generating user story.
Wants access to make phone calls. Won't open without it. Upd: The answer regarding providing optimal experience is ot an answer at all. I don't need an experience when an app makes phone calls for me.,Samsung Health,problem_report,Error generating user story.
"The only problem i have is that the map says ""not in use"" I've tried everything to try and make it work and I can't get it to. Any help in resolving this would be greatly appreciated",Samsung Health,problem_report,Error generating user story.
Good health app. But can I reques some function? I need some function to add my photo to background when i sharing the stats of exercise. Thankyou,Huawei Health,feature_request,Error generating user story.
Simply A-M-A-Z-I-N-G. The 'Programs' 'Calm' and others in discover is simply awesome. Enjoying a lot..... just that.. there should be a manual way to input our steps Just In Case we did not keep our PH in our pocket while jogging or walking.,Samsung Health,feature_request,Error generating user story.
Can the step counter be on the home and lock screen. That would be very nice and east to see instead of unlocking your phone and going to the app to see your steps. Other than that no other problems for me.,Samsung Health,feature_request,Error generating user story.
"update has ruined the app, and made my s3 useless. Roll it back, or i will be trying new hardware. silllly, and it seema like i am not alone as the app score has gone waaayyyy down because of this reason.",Samsung Health,problem_report,Error generating user story.
I do not work out and it keep tell nice work or I'm on a bicycle and it been 4 years for that. Something need fix ASAP,Samsung Health,problem_report,Error generating user story.
Aftsr latest update gt2 doesnt connect to internet. Cannot show weather data and cant check for update... Also cant change watch faces. Also probkems in help page... Simply notngood,Huawei Health,problem_report,Error generating user story.
"the app could be so much better, wont let me download the language pack what ever that is, doesnt record rem, thd heart monitors not working, design is very basic and wont link to my fitness pal,",Huawei Health,feature_request,Error generating user story.
"After updating my mobile into Android 10, all notification stopped, only I get notification on calls, I follow all suggestion but not working at all on Huawei watch gt2e",Huawei Health,problem_report,Error generating user story.
"I just started exploring the app and found that breathing exercise is limited to 10 seconds for inhale or exhale. This needs to be longer, and go up to 20. I still use it for tracking but have to divide the cue intervals in my head.",Samsung Health,feature_request,Error generating user story.
Every time crashing inspite of continuous updates and even reinstalled many times... please let me know via email how can i contact you.? Called on the number but the call center couldn't help.,Samsung Health,problem_report,Error generating user story.
I don't know why the my band gets disconnects automatically. And kindly try to enable the reply option to the notifications on honor band ES that will be much appreciated ,Huawei Health,feature_request,Error generating user story.
"I just install app , I see after some time that app show some steps without adding honor band . App shows calories and steps without band addition. Please huawai team solve this bug in next step.",Huawei Health,problem_report,Error generating user story.
Just got a gt active and thought I'd download the app as it's needed to link the watch and the phone won't even allow me to click pair for the device,Huawei Health,problem_report,Error generating user story.
"Allows me to keep track of everything in on app. Glucose,heart,stress,food,exercise, sleep and more. Then at the end of two weeks I send reports to my doctor via email.  I do wish the app allowed me to create just one report with the combined data.",Samsung Health,feature_request,Error generating user story.
Great functions. Navigation for the app could be better. Don't like that I need to close and re-open the app to get back to main menu screens after traversing through certain functions.,Garmin Connect,feature_request,Error generating user story.
"After the last update my Vivosmart 3 now won't pair with my Huawei P9 Lite. It was working fine before that, now the app is totally useless. I am so pissed off.",Garmin Connect,problem_report,Error generating user story.
Was a decent app for the band. But could I humbly request the might Huawei to rollback the recent additions requiring Huawei ID and more permissions? Not Rating higher as I am unable to use the App now,Huawei Health,feature_request,Error generating user story.
"This was a very good app, however a week ago, I encountered a problem where my step count did not work and the app assumes that I have not been doing anything. Could you please check to see if it is some sort of glitch? Thank you.",Samsung Health,problem_report,Error generating user story.
"Complete waste of memory space. Records steps you never took. Calculates distance bu guesswork. Cant even put in your stride length. I can be semi idle at home and it will count 1000s steps. Also counts steps when driving. Never been fixed for years. Nil points. Pointless, in fact.",Samsung Health,problem_report,Error generating user story.
"I used this app on galaxy S6 app for years and that was awesome, Recently I've installed on my new phone. But step counter pause periodically and it counts maybe 1/5 of my steps. That's a pity I loved this app previously",Samsung Health,problem_report,Error generating user story.
"I am using Itel vision1 mobile. Huawei health app does not install on my phone. After downloading the app from Play store, it is not install, it display "" App is not installed"". How to solve this issue.",Huawei Health,problem_report,Error generating user story.
I am trying to sync my new Huawei Band 4 Pro to this app but keep receiving the message that the device is not supported... I've tried uninstalling the health app then reinstalling it to no avail... Any help will be much appreciated,Huawei Health,problem_report,Error generating user story.
"Just bought the fenix 3 sapphire. Unable to sync the app with my Sony Xperia XA1 device. My phone can see the fenix, but keeps kicking me out saying ""unable to pair"".",Garmin Connect,problem_report,Error generating user story.
"I just want it to connect to my Samsung S22 Ultra!!! F7X solar connects fine to my iPhone, but it won't connect to my Ultra. It's not the Ultra since I can pair just about anything to it. Fix this now Garmin!!!",Garmin Connect,problem_report,Error generating user story.
I have used this app for years and loved it. However will not be using it again after the latest update it is now asking access to my contacts in order to open the app. Thank you but no thanks!!! disappointing....,Samsung Health,feature_request,Error generating user story.
"The App is fine for Heart Rate measuring but why does the Stress Measuring always stuck at ""measuring"" or ""finalising"" for more than 30min?  For 2 years it's never measured ! !! Explain please before I remove one star!  It's really frustrating I can't take the SpO2",Samsung Health,problem_report,Error generating user story.
"the app could be so much better, wont let me download the language pack what ever that is, doesnt record rem, thd heart monitors not working, design is very basic and wont link to my fitness pal,",Huawei Health,problem_report,Error generating user story.
"I have honor band 4,I need spo2 option for my band, but this option is not available, although some of band 4 have this option, what can I do",Huawei Health,feature_request,Error generating user story.
"It's good , but I have problem I need some help  . When my phone in my pocket the program does not  count me steps . Why is that ?",Samsung Health,problem_report,Error generating user story.
Unfortunately it isn't recording my distances travelled properly. Yesterday biked over 10 km. The route showed on the map but distance recorded is 0.04km. This has also happened on recent walks.  Any ideas on why?,Samsung Health,problem_report,Error generating user story.
The recent update has left me unable to change my daily step goal. It's stuck at 8000. Before the update there was a 'more' button which has now disappeared.,Samsung Health,feature_request,Error generating user story.
"with new emui, had to disable all notifications of Health: began receiving useless and frequent daily notifications on ""hey view your sleep report"", ""you can track your exercise"" 🤦‍🤦‍🤦‍ (as if gmail started spammig ""you can send emails with gmail""). I will miss the 20K/day steps cheer notification :'(",Huawei Health,feature_request,Error generating user story.
Inaccurate but can be useful. Please allow stationary exercises to be accurately calculated. I jogged 30 minutes in place with an average heart rate of 120 but data shows I burned 0 calories and completed 0 distance. Also more programs please.,Samsung Health,feature_request,Error generating user story.
Would like this better if i can include pictures from my gallery or camera when i upload my workout in any social media. Just like strava or samsung health.,Huawei Health,feature_request,Error generating user story.
In this version i can't check my sleep data! On the watch displayed info but when i try to get data in my application i cant get it! To write me invalid sleep data when try to synchronise,Huawei Health,problem_report,Error generating user story.
Loved this app untill new update. I will not give permission to access my contacts. Uninstalled and wont be using again. I also dont like the fact you wont allow me to sync my Garmin device to this app. Extremely disappointed,Samsung Health,feature_request,Error generating user story.
"Why am I still getting notifications from this app when I have them all turned off from within the app? Thankfully I have Oreo, so I can have Android block them anyway.",Samsung Health,problem_report,Error generating user story.
"Love the watch GT2 but really unfortunate that the app keeps crashing, then have to uninstall and reinstall every few days. Can you please fix the app to be stable on Google 6 pro.",Huawei Health,problem_report,Error generating user story.
I got myself a gear s2 watch to enhance my cardiovascular but I'm frustrated as it seems like you can't use it as a heart rate monitor with the training effect mode on the running mode. Please help. Other then that brilliant,Samsung Health,feature_request,Error generating user story.
"I love the idea, I love the simplicity of the app... but why is menstrual cycles listed under women's health? I'm a man that gets a period, I would've figured that Samsung would be at least a little progressive and keep the ""women's health"" part out of this. Totally unnecessary.",Samsung Health,feature_request,Error generating user story.
Worked fine until I got a pixel 6. I'm assuming it's no longer supported by Google? My Huawei Watch 2 won't connect to my new phone.,Huawei Health,problem_report,Error generating user story.
"Please, so that we can include photos with our running distances so that they are one like the next brand (Garmin) no need for calories jast show the how long we run and we can put the photo in tham",Huawei Health,feature_request,Error generating user story.
"Can't get it to work on Samsung M31, says it requires Huawei Mobile Services 4.0.0, but doesn't work even with the other app being installed. Now it keeps crashing.",Huawei Health,problem_report,Error generating user story.
The app is not working. It's asking all the time to update through Huawei App Gallery which is not available on play store. I cannot synchronize my Huawei Health Band 5 to the app. What's the use of the app if we cannot even use it!,Huawei Health,problem_report,Error generating user story.
"I have changed my mobile phone, to redmi note10, now my cycling could not be tracked by this app. I'm using Huawei band 2. No response from Huawei Health team today is 19 Feb. 2022",Huawei Health,problem_report,Error generating user story.
"Permanent notification with vivofit 4 is a no go! The connection can only be initiated with the watch, so the app does not have to be active in background!",Garmin Connect,problem_report,Error generating user story.
"Cannot edit notifications - either always on top or the app is not working Cannot change language on my Honor Band 5 - so I cannot use it (no HU support; no EN default language) Cannot edit regions, so 0 functions can be used No reply from Customer Care..",Huawei Health,feature_request,Error generating user story.
"Was ok on my old phone, just upgraded and now app not finding my honor band 6, won't update just says to check internet connection. My internet connection is fine.",Huawei Health,problem_report,Error generating user story.
"Since update no forerunner sync with phone, tried all the recommended actions, no can't even upload via wifi as watch not linked with app. GARMIN PLEASE FIX ASAP",Garmin Connect,problem_report,Error generating user story.
I am using huawei p30 pro and pair with garmin 945 music. This app drains battery and sometimes not easy to connect. Hope this app can sync better and efficient.,Garmin Connect,feature_request,Error generating user story.
Great app but it now asks for Huawei mobile services update and it says not available in my country :( So annoying when the government controls what we do.,Huawei Health,feature_request,Error generating user story.
"The app stopped working saying that u need ""huawei heatlh requires a more recent version of huawei mobile services 4.0 or later to work properly. You can get the latest version in Huawei app gallery"". When we don't have huawei mobile how to get the current version app.",Huawei Health,problem_report,Error generating user story.
"Thanks for updating huawei health app,now it is showing watch faces to be downloaded but please add more good watch faces like in amaze fit and samsung gear watches. Why only 3 watch faces?pl add more Plz provide elevation data also,no climbing data visible in mobile app,plz upgrade",Huawei Health,feature_request,Error generating user story.
I'd like to see steps added to my workout -----and show step total for Elliptical workout (though they do get added to the daily total.),Garmin Connect,feature_request,Error generating user story.
HELP I have a problem everytime I try to download the dynamic tracking to my samsung Note 8 it stops responding andy mobile just hangs Somebody help me and tell me how to solve this problem please,Huawei Health,problem_report,Error generating user story.
Works great! The app won't let you graph all the different exercises the watch offers. But over all it's a great app and I like the way you can download each exercise.,Huawei Health,feature_request,Error generating user story.
Useful to synchronise with Garmin 935 and also to view activities details without PC....But now synchronisation is partial using Galaxy Samsung phones with Android 12: need phone restart every day and smart notifications do not work anymore. Checked that it works properly using Google Pixel + Android 11!!,Garmin Connect,problem_report,Error generating user story.
I had this same app on my old phone and it would check my oxygen as well as my pulse. Now that I have a new phone it doesn't show either! Ugh this is very aggravating,Samsung Health,problem_report,Error generating user story.
I have been usually using mostly the sleep and step activity and its been real interesting to see the patterns although mine quit a connecting with the app and syncing so having some issues now,Garmin Connect,problem_report,Error generating user story.
Not worth installing. First they got rid of the weight management feature which was one of the best parts of the app and now they want to see my phone contacts and don't give an option to opt out. Uninstall.,Samsung Health,feature_request,Error generating user story.
Worked perfectly with an x40 before the latest update. After the update it just doesn't sync golf scorecards which end up getting lost. Happened twice now. Just went back to the previous version and worked perfectly. Needs another update.,Garmin Connect,problem_report,Error generating user story.
I cant find my honor band4 running edition in ur list and cant pair with the older version of the app plzz fix the bug asap,Huawei Health,problem_report,Error generating user story.
y i cant download dis app in my mobile...der is 600 mb space in my mobile... when m tryinf 2 download ist comming error...its u don't have enough space in your mobile..,Huawei Health,problem_report,Error generating user story.
Seemed great but for some reason it keeps telling me I'm over my calorie goal even though it shows I'm still way under in Weight Management. It was working fine until a couple days ago.,Samsung Health,problem_report,Error generating user story.
When I'm in the car it counts steps and eventually says my target is reached!it's not right at least we should always be carefull to turn it off when on the car.,Samsung Health,problem_report,Error generating user story.
"Heart rate and sleep data does not upload to Google Fit for Honor Band 5, even though both apps show each other and data sharing is turned on. Within the Huwawei Health app, sleep data always has to be manually synchronised. Heart rate is recorded fine though.",Huawei Health,problem_report,Error generating user story.
"Smart notifications don't function unless the App is running. I.e. Garmin insist on having their spying, battery draining App open on your personal phone ALL THE TIME. Don't buy a Garmin watch unless you want them to record everything about you, not just the exercise you do.",Garmin Connect,problem_report,Error generating user story.
"latest update has broken the app, it wont sync steps from my Huawei Band 3 Pro, it is rubbish at the moment. it doesn't show data correctly on the home screen either. its a mess!! sort it out.",Huawei Health,problem_report,Error generating user story.
Give us a chat area where we can chat with other S-Health users. (Somewhat like Clash of Clan Glibal chat) So we can communicate with new people's  € get good ideas etc.,Samsung Health,feature_request,Error generating user story.
"I just got a new Garmin Vivofit 2 and really disappointed that I haven't been able to sync to my Samsung Galaxy S3. Even though it is listed as a compatible device, I keep getting an error message saying my Android is not compatible.",Garmin Connect,problem_report,Error generating user story.
I used this app for cycling. But the GPS is way off. The map shows me i crossed sea & jungle to reach my destination. Please fix the GPS accuracy & mapping issue .. i test this many times but the inaccuracies is just too much. Pls fix.,Huawei Health,problem_report,Error generating user story.
Since the latest update. I've had terrible trouble syncing my device to my vivo fit. Trying 4-5 times unsuccessfully.  It's been 143 hours.since last successful sync. .. fix it...,Garmin Connect,problem_report,Error generating user story.
All but a suggestion when cycling I may want to use 2 courses to create my own. Maybe you find a way to see more than one course on the screen.,Garmin Connect,feature_request,Error generating user story.
I've been very pleased with this app.  It took a few days of playing around with it to learn how all of it worked but that's what I'd expect with an app with this many features.,Garmin Connect,problem_report,Error generating user story.
I can't get my garmin to link to my fitness pal. Every time I try to hook it up so my step are linked it doesn't work,Garmin Connect,problem_report,Error generating user story.
"Not always do I take my phone, I wish the app still allowed us to put ours steps in from our other devices not supported.",Samsung Health,feature_request,Error generating user story.
Gps connect for walks/runs quit working with the new update. Found a couple forums where dozens of people have the same issue. Are you fixing this?,Garmin Connect,problem_report,Error generating user story.
I am getting an error while try to open the app.Huawei health need a more recent version of Huawei Mobile Service. Do i need to install any other application to use this app,Huawei Health,feature_request,Error generating user story.
last watch update is garbage it can't track me walking and stopping full of other bugs did you actually test the version 5.20 before the release? I don't think so,Garmin Connect,problem_report,Error generating user story.
"I've bought Huawei smart scale AH 100. It needs Huawei Health. I have smartphone with Android One. Huawei Health requires Huawei Mobile Service version 4.0.0 or later, but in Google Store there is only version 3.0.3.300! Now I am a ""happy"" owner of stupid scales. Isn't that a cheating buyer?",Huawei Health,problem_report,Error generating user story.
"The App is great, except my app hasn't been recording any of the sleep data for the past week (the last night it recorded was the 9th). Please fix!!",Huawei Health,problem_report,Error generating user story.
"If you want people to use the app frequently,  you need Widgets. Food and drink widgets! Heart rate widget! These will help remind people to use it. I need it in my face to do any good.",Samsung Health,feature_request,Error generating user story.
Old app is good don't update the app lot of bugs with new app . Downgrade  the app to march 2017 it doesn't track phones pedometer,Huawei Health,problem_report,Error generating user story.
The heart rate function of the app shouldn't even be on here.  It NEVER works. It's not very accurate with keeping track of steps either.,Samsung Health,problem_report,Error generating user story.
Update after 8.1 update of Android all get back to normal. Cheers. Last update of Samsung gear sport drain the battery as hell on pixel XL. I've checked the battery drainage and 60% is Samsung health. Before an update all was great.,Samsung Health,problem_report,Error generating user story.
Not able to connect and update my watch through this app now. I did not use the app ( watch ) for a month now. And suddenly nothing is working. Error msg requires more recent version of huawei mobile services. I downloaded even that till same error .,Huawei Health,problem_report,Error generating user story.
