data,app,type,generated_user_story
I had this same app on my old phone and it would check my oxygen as well as my pulse. Now that I have a new phone it doesn't show either! Ugh this is very aggravating,Samsung Health,problem_report,"""As a user, I want the app to display oxygen levels and pulse readings on my new phone so that I can continue monitoring my health effectively."""
I have been usually using mostly the sleep and step activity and its been real interesting to see the patterns although mine quit a connecting with the app and syncing so having some issues now,Garmin Connect,problem_report,"""As a user, I want the sleep and step activity features to consistently sync and connect with the app so that I can continue to track my patterns accurately and without interruption."""
Not worth installing. First they got rid of the weight management feature which was one of the best parts of the app and now they want to see my phone contacts and don't give an option to opt out. Uninstall.,Samsung Health,feature_request,"""As a user, I want the weight management feature to be reinstated and the option to choose whether or not to share my phone contacts so that I can use the app with features that are valuable to me and maintain my privacy."""
Worked perfectly with an x40 before the latest update. After the update it just doesn't sync golf scorecards which end up getting lost. Happened twice now. Just went back to the previous version and worked perfectly. Needs another update.,Garmin Connect,problem_report,"""As a user, I want the app to sync golf scorecards accurately after updates so that I can track my scores consistently without losing any data."""
I cant find my honor band4 running edition in ur list and cant pair with the older version of the app plzz fix the bug asap,Huawei Health,problem_report,"""As a user, I want the Honor Band 4 Running Edition to be added to the device list and the app to be compatible with older versions so that I can pair my device and use the app seamlessly."""
y i cant download dis app in my mobile...der is 600 mb space in my mobile... when m tryinf 2 download ist comming error...its u don't have enough space in your mobile..,Huawei Health,problem_report,"""As a user, I want the app to accurately detect available space on my device during the download process so that I can successfully download and install the app without encountering errors."""
Seemed great but for some reason it keeps telling me I'm over my calorie goal even though it shows I'm still way under in Weight Management. It was working fine until a couple days ago.,Samsung Health,problem_report,"""As a user, I want the calorie tracking feature to accurately reflect my progress and not show me as over my goal when I am still under, so that I can trust the app to help me manage my weight effectively."""
When I'm in the car it counts steps and eventually says my target is reached!it's not right at least we should always be carefull to turn it off when on the car.,Samsung Health,problem_report,"""As a user, I want the app to accurately track my steps without counting those while in the car, and have a feature to easily turn off step tracking when driving, so that my step count is accurate and I don't have to manually adjust it."""
"Heart rate and sleep data does not upload to Google Fit for Honor Band 5, even though both apps show each other and data sharing is turned on. Within the Huwawei Health app, sleep data always has to be manually synchronised. Heart rate is recorded fine though.",Huawei Health,problem_report,"""As a user, I want the heart rate and sleep data from my Honor Band 5 to upload automatically to Google Fit, without the need for manual synchronization, so that I can easily track my health and fitness data across both apps."""
"Smart notifications don't function unless the App is running. I.e. Garmin insist on having their spying, battery draining App open on your personal phone ALL THE TIME. Don't buy a Garmin watch unless you want them to record everything about you, not just the exercise you do.",Garmin Connect,problem_report,"""As a user, I want smart notifications to function even when the app is not running so that I can receive notifications from my Garmin watch without having to keep the app open all the time."""
"latest update has broken the app, it wont sync steps from my Huawei Band 3 Pro, it is rubbish at the moment. it doesn't show data correctly on the home screen either. its a mess!! sort it out.",Huawei Health,problem_report,"""As a user, I want the app to properly sync steps from my Huawei Band 3 Pro and display data accurately on the home screen after the latest update, so that I can track my activity without any issues."""
Give us a chat area where we can chat with other S-Health users. (Somewhat like Clash of Clan Glibal chat) So we can communicate with new people's  € get good ideas etc.,Samsung Health,feature_request,"""As a user, I want a chat feature within the app to communicate with other S-Health users and share insights and ideas, similar to global chats in games like Clash of Clans, to enhance the community experience."""
"I just got a new Garmin Vivofit 2 and really disappointed that I haven't been able to sync to my Samsung Galaxy S3. Even though it is listed as a compatible device, I keep getting an error message saying my Android is not compatible.",Garmin Connect,problem_report,"""As a user with a Samsung Galaxy S3, I want to be able to sync my Garmin Vivofit 2 to my phone so that I can track my fitness data seamlessly."""
I used this app for cycling. But the GPS is way off. The map shows me i crossed sea & jungle to reach my destination. Please fix the GPS accuracy & mapping issue .. i test this many times but the inaccuracies is just too much. Pls fix.,Huawei Health,problem_report,"""As a user, I want the GPS accuracy and mapping issues to be fixed so that I can rely on the app's navigation for accurate directions during my cycling trips."""
Since the latest update. I've had terrible trouble syncing my device to my vivo fit. Trying 4-5 times unsuccessfully.  It's been 143 hours.since last successful sync. .. fix it...,Garmin Connect,problem_report,"""As a user, I want the syncing issues with my vivo fit and device to be resolved so that I can successfully sync my data without any repeated attempts."""
All but a suggestion when cycling I may want to use 2 courses to create my own. Maybe you find a way to see more than one course on the screen.,Garmin Connect,feature_request,"""As a user, I want the ability to combine multiple cycling courses to create my own custom route and to be able to see more than one course on the screen simultaneously for better planning."""
I've been very pleased with this app.  It took a few days of playing around with it to learn how all of it worked but that's what I'd expect with an app with this many features.,Garmin Connect,problem_report,"""As a user, I want a comprehensive onboarding process with guides or tutorials to help me quickly learn how to use all the features of the app."""
I can't get my garmin to link to my fitness pal. Every time I try to hook it up so my step are linked it doesn't work,Garmin Connect,problem_report,"""As a user, I want to be able to easily sync my Garmin device with my Fitbit account so that my steps are accurately counted and logged in one place."""
"Not always do I take my phone, I wish the app still allowed us to put ours steps in from our other devices not supported.",Samsung Health,feature_request,"""As a user, I want to be able to input my steps from other devices that are not supported by the app, so that I can accurately track my activity even when I don't have my phone with me."""
Gps connect for walks/runs quit working with the new update. Found a couple forums where dozens of people have the same issue. Are you fixing this?,Garmin Connect,problem_report,"""As a user, I want the GPS connection to work properly during walks/runs after the new update so that I can accurately track my activities without any interruptions."""
I am getting an error while try to open the app.Huawei health need a more recent version of Huawei Mobile Service. Do i need to install any other application to use this app,Huawei Health,feature_request,"""As a user, I want the app to be compatible with the latest version of Huawei Mobile Service, without requiring additional installations, so that I can access and use the app without encountering errors."""
last watch update is garbage it can't track me walking and stopping full of other bugs did you actually test the version 5.20 before the release? I don't think so,Garmin Connect,problem_report,"""As a user, I want the walking and stopping tracking to be accurate and for the app to be free of bugs so that I can rely on it for accurate fitness tracking. Additionally, I want assurance that updates are thoroughly tested before release."""
"I've bought Huawei smart scale AH 100. It needs Huawei Health. I have smartphone with Android One. Huawei Health requires Huawei Mobile Service version 4.0.0 or later, but in Google Store there is only version 3.0.3.300! Now I am a ""happy"" owner of stupid scales. Isn't that a cheating buyer?",Huawei Health,problem_report,"""As a user with an Android One smartphone, I want the Huawei Health app to be updated to the required version on Google Store so that I can use my Huawei smart scale AH 100 without any compatibility issues."""
"The App is great, except my app hasn't been recording any of the sleep data for the past week (the last night it recorded was the 9th). Please fix!!",Huawei Health,problem_report,"""As a user, I want the app to accurately record and show my sleep data so that I can track my sleep patterns consistently and effectively."""
"If you want people to use the app frequently,  you need Widgets. Food and drink widgets! Heart rate widget! These will help remind people to use it. I need it in my face to do any good.",Samsung Health,feature_request,"""As a user, I want widgets for food, drink, and heart rate so that I can be reminded to use the app frequently and have important information easily accessible."""
Old app is good don't update the app lot of bugs with new app . Downgrade  the app to march 2017 it doesn't track phones pedometer,Huawei Health,problem_report,"""As a user, I want the app to be reverted back to the March 2017 version to resolve the bugs and ensure that the phone's pedometer is accurately tracked."""
The heart rate function of the app shouldn't even be on here.  It NEVER works. It's not very accurate with keeping track of steps either.,Samsung Health,problem_report,"""As a user, I want the heart rate function to be improved or removed and the step tracking function to be more accurate so that I can rely on the app for fitness tracking."""
Update after 8.1 update of Android all get back to normal. Cheers. Last update of Samsung gear sport drain the battery as hell on pixel XL. I've checked the battery drainage and 60% is Samsung health. Before an update all was great.,Samsung Health,problem_report,"""As a user, I want the Samsung Gear Sport app to address battery drain on the Pixel XL after the Android 8.1 update so that I can use my device without excessive battery usage."""
Not able to connect and update my watch through this app now. I did not use the app ( watch ) for a month now. And suddenly nothing is working. Error msg requires more recent version of huawei mobile services. I downloaded even that till same error .,Huawei Health,problem_report,"""As a user, I want to be able to connect and update my watch through the app without any error messages, so that I can use my watch effectively and without any interruptions."""
A very handy app but occasionally it's slow to connect to my device.  I recently changed from a Nokia mobile phone which is not fully supported to an android device which is. I recommend this app.,Garmin Connect,feature_request,"""As a user, I want the app to connect quickly to my Android device so that I can fully utilize its features without any connectivity issues."""
"Everything is good. Just one add on required in watch section, if possible please show the last charged date like all other smart watch. That will enhance the popularity.",Huawei Health,feature_request,"""As a user, I want the watch section to display the last charged date along with other smart watch information so that I can easily track my device's battery life and enhance the overall user experience."""
Actually the update does not even have much form.....Samsung took a helpful and useful app and turned it into a pile of poop. Please roll back to the previous version and whoever said this new version was any good...sack them.,Samsung Health,feature_request,"""As a user, I want the previous version of the app restored and an improvement made to the current version so that the app is once again helpful and useful to me."""
"Horrible app, having a lot of bugs with installing it and using it. Restarted my phone once, now I can not use it awful app.",Huawei Health,problem_report,"""As a user, I want the app to be free of bugs during installation and usage so that I can use it without having to restart my phone and experience frustrations."""
"ever since the update, I haven't been able to open the app. I keep getting a notification saying that it can't open on a ""rooted"" phone. not sure what that means, but everything was fine before the update.",Samsung Health,problem_report,"""As a user, I want the app to be compatible with rooted phones after the update so that I can access and use the app without any issues."""
This app is fantastic. Syncs with galaxy watch. Would also be great if there was an option to track medication on the app as well that syncs with the watch.,Samsung Health,feature_request,"""As a user, I want the app to have the ability to track medication and sync with my Galaxy Watch so that I can easily monitor my health and wellness in one place."""
"Since the last update, it is spotty on when it wants to work... I used to love it. I can't even track my food anymore.",Garmin Connect,problem_report,"""As a user, I want the app to be more reliable and consistent in tracking my food intake so that I can properly monitor my diet and health."""
"App does look nice, and using it with my Huawei scale and GT watch. However, like lot of ppl around, I have issues with Bluetooth connection and notification support on my Pocophone F1... I'm sure it's up to app/watch, so hope for a quick fix...",Huawei Health,problem_report,"""As a user with a Pocophone F1, I want improved Bluetooth connection and notification support with my Huawei scale and GT watch so that I can fully utilize the app and devices without any technical issues."""
The unit does not allow changing to S.I. units (kJ instead of kcal) and has only U.S. food preprogrammed. The option to enter your own food is gone since the latest update. It is pretty useless now. And Samsung never replies to questions or suggestions.,Samsung Health,feature_request,"""As a user, I want the option to switch between S.I. and U.S. units for energy measurement and the ability to add custom foods to the unit's database so that I can use it effectively regardless of my location or dietary preferences. Additionally, I want a responsive customer support system in place to address any questions or suggestions I may have."""
Definitely like the older version. With this one there is no longer an option to measure pulse and O2 level(Stress) using the phone. Please bring that back.,Samsung Health,feature_request,"""As a user, I want the feature to measure pulse and O2 levels using the phone to be restored in the app so that I can track my stress levels easily."""
Great app and would give more stars if the active minutes actually worked. I did a full body strength workout for 1 1/2 hour and still no recorded active minutes! It is irritating!,Garmin Connect,problem_report,"""As a user, I want the active minutes feature to accurately reflect my physical activity so that I can track my workouts and progress effectively."""
"The step count is inaccurate. Please fix. Make it more sensitive to movement, because if I don't strap it to my leg or  arm the step count is too low...",Huawei Health,problem_report,"""As a user, I want the step count feature to be more accurate and sensitive to movement so that I can rely on it for tracking my activity levels without needing to wear it on my leg or arm."""
I now battle to sync my watch with my phone I have to disconnect and set up every time. why is there no pilates option on the app? kindly do an update for this,Garmin Connect,problem_report,"""As a user, I want the ability to easily sync my watch with my phone without having to disconnect and set up each time. Additionally, I would like to have a pilates option added to the app so that I can track my workouts more accurately. Please update the app to include these features."""
"I have enjoyed my watch and the app for a year, until the recent app update. The latest version doesn't connect my watch (Forerunner 35) to my phone (Nokia 5.1). I have tried all troubleshooting suggestions and nothing helps.",Garmin Connect,problem_report,"""As a user, I want the app to successfully connect my Forerunner 35 watch to my Nokia 5.1 phone so that I can continue to utilize all the features and benefits of my watch."""
"I made several attempts to pair my Vivio 1 device with this App, without success. This App does not appear to deliver on its promises - very disappointed indeed",Garmin Connect,problem_report,"""As a user, I want a seamless pairing process for my Vivio 1 device with the app so that I can easily access and utilize all the features promised by the app."""
The Colorband A1 app was 1000 times better. The sleep tracking doesn't make sense and my band doesn't count steps when I push my baby in a pram. The A1 did. Sometimes newer technology isn't necessarily better.,Huawei Health,problem_report,"""As a user, I want the sleep tracking feature to be improved and the step counting to be more accurate even when pushing a pram, so that I can trust the functionality of the Colorband A1 app and feel confident in my activity tracking."""
"Every time I try to open the app it freezes and the sentence ""An error has occurred"" shows up. I uninstalled and re installed a few times but nothing has changed. What can I do?",Garmin Connect,problem_report,"""As a user, I want the app to stop freezing upon opening and displaying error messages so that I can use it without any interruptions and be able to troubleshoot any technical issues effectively."""
Installed the health app on to my new phone and is not show the option of my smart watch device and won't even update the list of device.,Huawei Health,problem_report,"""As a user, I want the health app to recognize and display my smart watch device and update the list of compatible devices so that I can easily track my health and fitness data."""
When incoming call arrives on my band it displays half number instead of full number (honor band 6). Please update as soon as possible and if i turn off location band automatically got disconnected.,Huawei Health,problem_report,"""As a user with an Honor Band 6, I want incoming calls to display the full number instead of half number and to be able to turn off location without the band getting disconnected, so that I can use the band more effectively and without interruptions."""
Update the Notification for maps in the form of direction and distance rather than text is quite good and helpful while riding in bike (honor band 5),Huawei Health,feature_request,"""As a user, I want the notifications for maps to provide direction and distance in a visual format rather than text, so that it is easier to follow while riding a bike with an honor band 5."""
"Does not allow for heart rate or pulse ox rate to be measured on galaxy 20s. With my old phone, galaxy note 9, pulse ox was constantly wrong.",Samsung Health,problem_report,"""As a user with a Samsung Galaxy 20s, I want the ability to accurately measure my heart rate and pulse ox levels so that I can track my health metrics effectively, especially after experiencing inaccuracies with my previous phone."""
Can't login Connect IQ store with Google account. It's hilarious considering the Connect app suggests you to use itself for ease of connection to IQ store.,Garmin Connect,feature_request,"""As a user, I want to be able to login to the Connect IQ store with my Google account so that I can easily connect to the store as suggested by the Connect app."""
Faces options / add new face etc have disappeared for my Huawei GT2. I cleared the cache etc with no luck. Please fix it asap,Huawei Health,problem_report,"""As a Huawei GT2 user, I want the Faces options like adding new faces to be restored on the app so that I can customize my watch face as desired."""
Step count of Redmi note 8 pro is being added automatically leading to inaccuracies in my Statistics...only the honor band 5 should count in the app ...and outdoor cycling should be added...need to use another app for the same..adidas running,Huawei Health,problem_report,"""As a user, I want the step count feature in the app to only recognize the data from my Honor Band 5, and I want to be able to track outdoor cycling as an activity option, so that my statistics are accurate and I don't have to use multiple apps to track my fitness activities."""
"Unusable unless you give Garmin all of your personal information. Also, this is at least the second, if not the third time I've posted a negative review here, yet my last review disappeared.",Garmin Connect,feature_request,"""As a user, I want to be able to use the app without providing excessive personal information and have confidence that my reviews will not be deleted so that I can have a positive experience using the platform."""
Great App but last 2 weeks there is a problem apply to update through Samsung Galaxy Store. After download is finished the app keep crushing when it tries to be applied on Galaxy Watch,Samsung Health,problem_report,"""As a user, I want the app update process through Samsung Galaxy Store to work smoothly on my Galaxy Watch, so that I can continue to use the app without any interruptions."""
Unable to reset password. Sup wants me to input details of a phone I had in 2010. Maybe I'm different but I don't have any info on that device except the name,Huawei Health,problem_report,"""As a user, I want the ability to reset my password without needing information about a phone from years ago so that I can easily regain access to my account."""
The main problem I have with this app now is that it reads my steps while I'm driving. It never did that before and cant figure out how to make it stop. Other than that it's a good app.,Samsung Health,problem_report,"""As a user, I want the app to stop reading my steps while I'm driving so that I can use it without distractions and safety concerns."""
Had a Recent update from magic watch 2 . Now the health app doesn't allow to access or even load watch faces.. its rediculous.. i am using honor as my device as well.,Huawei Health,problem_report,"""As a user with a Magic Watch 2 connected to an Honor device, I want the health app to allow access to and load watch faces after a recent update, so that I can customize my watch face experience without any issues."""
"Generally pretty good, however i just a lot of saved courese from my club. I have noticed that they are not available unless i have saved a course of my own. When that is deleted all of the saved favourites disappear.",Garmin Connect,feature_request,"""As a user, I want the ability to access saved courses from my club without necessarily having to save my own course first, so that I can easily access my favorite courses regardless of my own saved activities."""
"Used to be even better, but recently the daily reminders that I would get each morning to track my sleep have stopped all of a sudden and I'm not sure why. I checked my settings and still no luck. Otherwise, I would rate higher.",Samsung Health,problem_report,"""As a user, I want consistent daily reminders for tracking my sleep in the morning so that I can easily maintain my sleep schedule and habits."""
"So frustrating. I have to hit 5 things to get it to record steps for example and then about 10% of the time, it records for 2 seconds and stops. So disappointing when you finish your walk and it didn't even start.",Samsung Health,problem_report,"""As a user, I want a more intuitive and reliable step tracking feature so that I can accurately track my physical activity without having to repeatedly try to get it to start recording."""
"I was happy for the whole year with this app until the latest update which made me lose all my data that I've been recording for more than a year. I've been also trying to open it and it doesn't work, my devices have disconnected",Huawei Health,problem_report,"""As a user, I want the app to ensure data safety during updates and maintain device connectivity to prevent data loss and technical issues so that I can continue using the app seamlessly without any interruptions."""
"Hello samsung, I'm not able to work this app, showing like ""due to a new security policy, SH can't be opened on a rooted device."" Please help.",Samsung Health,problem_report,"""As a user with a rooted device, I want to be able to access and use the app without any restrictions related to security policies so that I can utilize all the features offered by the app."""
Can't upload maps through the app. Fails to maintain connectivity to my vivo active on Marshmallow if you reboot or cycle Bluetooth on either the phone or the watch.,Garmin Connect,problem_report,"""As a user, I want the ability to upload maps through the app and to maintain connectivity with my vivo active on Marshmallow even after rebooting or cycling Bluetooth, so that I can use the app seamlessly with my device."""
"Unable to use the app as it says a 4.4.0 version is required, which' isnt available on app store.i am unable to use honor band 5.such a scam",Huawei Health,problem_report,"""As a user with an Honor Band 5, I want the app to be compatible with the latest version available on the app store so that I can use all features of my device without any issues."""
"Notifications does not work with Huawei P20. One day works, after does not. P.S battery optimisations etc things of course are disabled for this app. :-( Hard reset of the phone, OS upgrades, app reinstall, repairing does not help, next day same issue.",Garmin Connect,problem_report,"""As a user with a Huawei P20, I want the notifications on the app to consistently work so that I can stay updated without experiencing technical difficulties."""
I'm so frustrating!!! Why would you remove the weight management feature ? This is the most features of this app! I hope you add this feature in the next update!,Samsung Health,feature_request,"As a user, I want the weight management feature to be reinstated in the app so that I can continue to track my progress and goals effectively."
"Looks like the app is nolonger working on Samsung phones...S10, or is it me? It tells me to update from Huawei appGallery to a newer version.4.0.0. Google playstore must just remove this app here, it is nolonger working on Android phones.",Huawei Health,problem_report,"""As a user with a Samsung phone, I want the app to be compatible with my device so that I can continue to use it without experiencing any technical issues."""
Great to have all my devices on one app. But recently it has my sleep messed up. It says Im still asleep when it is tracking my ride with my edge. Correct when I wake up. Then I upload my ride and increases my sleep time please fix,Garmin Connect,problem_report,"""As a user, I want the app to accurately track my sleep and physical activity data so that I can rely on the information provided without it impacting my sleep patterns or activity tracking."""
I just got the note 20 and now i can't use the heart rate or stress . I can do the ones i have to do manually but anything else won't work.,Samsung Health,problem_report,"""As a user with a Note 20, I want the heart rate and stress features to work on my device so that I can easily monitor my health without any manual effort."""
After thr latest update I can't access the app. It doesn't sync with Google fit app either.. I have bought an expensive huawei smart watch which is just a digital watch for me.. Dear huawei please fix the bug. Disappointing for a big company like huawei to do such things.,Huawei Health,problem_report,"""As a user, I want the app to sync with Google Fit and function properly on my Huawei smartwatch so that I can utilize all the features of my devices seamlessly without any issues."""
"I cannot remove this damn app from my device!! I try to uninstal and it only allows uninstal for updates, to make things worse it boots up every time i look at the phone, even on calls...Infuriating!",Samsung Health,problem_report,"""As a user, I want the ability to easily uninstall the app from my device and stop it from automatically booting up so that I can have more control over my phone's performance."""
"This app has almost everything you need in a health and fitness app! I'd like there to be a way to track measurements. Also, maybe a recommended nutrition plan to better fit your goals if possible? It keeps me motivated and I'm feeling so much better in just 2 weeks!",Samsung Health,feature_request,"""As a user, I want the ability to track my measurements and receive personalized nutrition recommendations to better align with my fitness goals, so that I can stay motivated and see results in my health and fitness journey."""
doesn't keep track of my activities. can't set activities. can't believe how much calories I'm burning. when using other app it tells me that I burn much less calories.  returning it .....returned it. Now I can erase useless app.,Garmin Connect,problem_report,"""As a user, I want the app to accurately track and allow me to set activities so that I can monitor and have confidence in the calorie burn information provided."""
"I thought it was synching to Samsung, but when I did a system rest on my S5, it couldn't find any data to synch back to my phone. Data was just all gone. What a bummer.",Samsung Health,problem_report,"""As a user, I want the app to have reliable data synchronization with Samsung devices so that I can confidently restore my data after a system reset without losing any information."""
"Other than not accurately counting flights of (house) stairs it works great. Wish there was a way to name ""other"" activities and not just other other 1 other 2 ect.",Garmin Connect,feature_request,"""As a user, I want the ability to customize and name different activities tracked by the app, including distinguishing between flights of stairs and other activities, so that I can accurately monitor my daily movement and exercise."""
"This app was working perfectly doing everything I needed and then, from yesterday, it now crashes everytime I open it. I don't want to loose all my data so feel a bit stuck now.",Huawei Health,problem_report,"""As a user, I want the app to stop crashing when I open it and to ensure that my data is safe so that I can continue using it without any interruptions or concerns about losing important information."""
Great app except you can't challenge a group. You can challenge 1 person but not multiple for steps. i have a wife and son that run and can only do one. Come on Samsung. You didn't think of this feature? Families exercise together.,Samsung Health,feature_request,"""As a user, I want the ability to challenge multiple people in a group for steps, so that my family members can participate in group challenges and we can exercise together as a family."""
"I like the app, but it doesn't work with people that work the night shift and sleep during the day. It doesn't accept those hours when I input my sleep hours,can you fix that plz",Samsung Health,problem_report,"""As a user who works night shifts and sleeps during the day, I want the app to accept my specific sleep hours so that I can accurately track my schedule and use the app effectively."""
Interesting app even though you have to sign away your life. Not totally intuitive. Needs time to get best out of it. Please remove advertising. I have bought your product. Don't force my to view stuff I don't want.,Huawei Health,feature_request,"""As a user, I want the app to be more intuitive and have less advertising so that I can easily navigate and use it efficiently without unnecessary interruptions."""
Huwaei help me please. My app is up to date but still it keeps asking me to update. My watch wouldnt add in the app so I couldnt change time. Kindly help me out.,Huawei Health,problem_report,"""As a user, I want the app to stop giving me unnecessary update prompts and allow me to successfully add my watch so that I can change the time and use the app without any issues."""
"still not fixed :( Google fit syncs sleep now. does not sync heart and sports info. pls allow us to add our own activities info captured on honor band does not include steps climbed. pls have find my band feature, and also band to auto track exercise",Huawei Health,problem_report,"""As a user, I want Google Fit to sync heart rate and sports information, allow me to add custom activities from my Honor band, include steps climbed in the data, have a 'Find My Band' feature, and enable the band to automatically track exercise, so that I can have a more comprehensive and accurate tracking experience."""
"Sleep stats are way to conservative since some time (nearly always they require an edit to add sleep time). Also, the app does not want to sync watch data without internet connection - why? What about trying to sync in a remote location out of range?",Garmin Connect,problem_report,"""As a user, I want the sleep stats to accurately reflect my sleep time without needing constant edits, and I want the app to be able to sync watch data even without an internet connection so that I can track my data more conveniently and reliably."""
"Whatever update came through had permanently disconnected my vivoactive 3 . Irritating. Uninstalled app and reinstalled it, reset to watch to factory settings. Thanks for making my not so cheap watch useless.",Garmin Connect,problem_report,"""As a user, I want updates to the app to not disrupt the connection with my vivoactive 3 watch, so that I can continue to use my expensive device without any issues."""
Tha app ALWAYS crashes and drains the battery. It take forever to sync up right with my Samsung watch. It will sync but the data won't match! So I have to do EVERYTHING twice????????,Samsung Health,problem_report,"""As a user, I want the app to stop crashing and draining my battery, and I want a faster and more accurate sync with my Samsung watch so that I don't have to input information twice."""
When everything works it is great. The weather app just suddenly decided to stop working. I didn't change anything on my phone or fitness tracker.,Garmin Connect,problem_report,"""As a user, I want the weather app to be reliable and not suddenly stop working so that I can continue to receive accurate weather information without interruptions."""
"It's good but the Bluetooth connection with the band keeps falling and you have to go to the app to reconnect , and the band itself counts steps if you just move it in your hand !!",Huawei Health,problem_report,"""As a user, I want a more stable Bluetooth connection with the band and for the step counting to be more accurate so that I can rely on the device for accurate data and a seamless user experience."""
"Still 1star, sleep app is/I'm understanding it now, but my Honor band 5, is miss reading the step count, out by 133steps, I found out yesterday. Can you fix it PLEASE???",Huawei Health,problem_report,"""As a user, I want the step count accuracy issue with my Honor band 5 to be resolved so that I can rely on the sleep app and track my steps accurately."""
I work a 12 hr shift and i walk 10 of those hours.  This doesn't count all of my steps. Not happy about the way it shows your rewards. Won't let you see each reward. Before update was better. Not excited about using this anymore.,Samsung Health,problem_report,"""As a user with a physically demanding job, I want the app to accurately track all of my steps, including those taken during long shifts, and provide a clear, detailed view of my rewards so that I can easily see and understand my progress and stay motivated to use the app."""
"Come on Garmin, haven't been able to sync with my watch for more than a week now. Tried to unpair, and now I can't even pair the watch again... Any updates coming to fix this soon?",Garmin Connect,problem_report,"""As a user, I want the syncing issue with my Garmin watch to be resolved promptly so that I can seamlessly pair and use my device without interruptions."""
"The app quit tracking activities as of the first of October.  I was happy with the app until now, even though you can't customize it more.",Samsung Health,problem_report,"""As a user, I want the app to resume tracking activities past the first of October and have more customization options so that I can continue to enjoy using the app."""
HELP HELP PLEASE HELP ME. ..I been trying to set up this app on my phone for 2 days now .and it keeps saying invalid email and I can't download this app on my home computer. ..,Garmin Connect,problem_report,"""As a user, I want the app to accept my email address properly and provide an option to download on my home computer so that I can successfully set up the app without any errors."""
I've been walking all day and I look down at the tracker to see how I'm doing. 178 steps and hasn't budged since this morning. Uninstalling.,Samsung Health,problem_report,"""As a user, I want the step tracker to accurately record my steps throughout the day so that I can rely on the app for accurate tracking of my activity."""
App was great for a long time. But not keeps logging me out and freezing. Very annoying I have to get an email every time I need to log in which is 5 or 6 times a day,Huawei Health,problem_report,"""As a user, I want the app to stop logging me out and freezing constantly so that I can access it smoothly without the need for constant email verification."""
"App won't let me add my Garmin forerunner 35 as a device. I can't sync my running data from device, and it just won't connect. I'm using an android phone",Garmin Connect,problem_report,"""As a user with an Android phone, I want to be able to add my Garmin Forerunner 35 as a device and successfully sync my running data so that I can track my fitness progress seamlessly."""
"Every morning, my location access indicator is on. Lo and behold, Garmin Connect keeps it active all the time. If I kill the app it goes away, but that also kills smart unlock. I can't comprehend how this app can be referred to with a straight face.",Garmin Connect,problem_report,"""As a user, I want Garmin Connect to stop constantly accessing my location in the background so that I can conserve battery and privacy without losing access to features like smart unlock."""
One more update. Find a way to give steps for cyclists. There's no way people do hundreds of thousands of steps everyday. It seems dishonest that I don't want to be part of it.. uninstalling..btw the GPS seems to be working fine now.,Samsung Health,problem_report,"""As a user, I want the app to accurately track steps for cyclists and provide relevant data so that I can trust the information being presented and continue using the app without feeling misled."""
Like the app but wish it has a bit more functions such as changing alarm time and some setting so I do not need to log into website to do that.,Garmin Connect,feature_request,"""As a user, I want the ability to change alarm times and access additional settings within the app so that I don't have to log into the website for these functionalities."""
Why does it not work on the Xiaomi MI4 phone? Seems strange that on a new phone it would not work. Does the phone software just need to be updated??,Garmin Connect,problem_report,"""As a Xiaomi MI4 phone user, I want the app to be compatible with my device so that I can use it without any technical issues."""
"still not fixed :( Google fit syncs sleep now. does not sync heart and sports info. pls allow us to add our own activities info captured on honor band does not include steps climbed. pls have find my band feature, and also band to auto track exercise",Huawei Health,feature_request,"""As a user, I want Google Fit to sync heart rate and sports information, allow me to manually add my own activity data captured on my Honor band, include steps climbed in the data, have a 'find my band' feature, and enable the band to automatically track exercises so that I can have a more comprehensive and accurate fitness tracking experience."""
"I have updated my watch gt to 1.0.12.26 and now I dont receive all the notifications from the android/iOS phone, and it won't vibrate anymore when receiving a notification.Please check the firmware and release the solution.",Huawei Health,problem_report,"""As a user, I want to receive all notifications from my Android/iOS phone on my Watch GT after updating to version 1.0.12.26 and have the vibration feature working properly, so that I can stay connected and informed without any issues."""
"All issues have been fixed. I love this app. However, the ""Smart View"" function isn't working from the last update. This function is really important to me, my phone is S9 plus.",Samsung Health,problem_report,"""As a user with an S9 plus, I want the ""Smart View"" function to work properly in the app so that I can continue to enjoy the functionality that is important to me."""
after an update my watch will not sync.  not sure if it was the vivoactive update or the app update that caused the problem.  either way they are no longer syncing making the watch /app useless.                                                           -update- was able to clear sync que through website and get it to sync.,Garmin Connect,problem_report,"""As a user, I want to be able to sync my watch with the app seamlessly after updates so that I can continue using both devices effectively."""
"Decent, wish it gave more insights on sleep, though, like whether or not your sleep pattern itself was good or if something is off. It would be a lot easier to digest that information. Otherwise it's fine!",Garmin Connect,feature_request,"""As a user, I want the app to provide more detailed insights on sleep quality, including information on my sleep patterns, so that I can easily understand and improve my sleep habits."""
"I like this app. It does everything I need it to do with the exception of a barcode scanner for the ""eat healthier"" program or at least let me import scan data from another app to this one",Samsung Health,feature_request,"""As a user, I want a barcode scanner feature for the 'eat healthier' program or the ability to import scan data from other apps so that I can easily track my nutrition and achieve my health goals."""
..help please! anyone here using huawei smart band 3e? just want to know if why my smart band suddenly got disconnected then i cant connect it back again? how to fix this?,Huawei Health,problem_report,"""As a user of the Huawei Smart Band 3e, I want to easily troubleshoot and re-connect my smart band if it suddenly disconnects, so that I can continue using it without any interruption."""
