app_review,app,type,user_story
Does'nt properly on phones other than samsung U need to fix this problem,Samsung Health,problem_report,"As a user, I want the app to function properly on all types of phones, not just Samsung, so that I can use it without any issue."
can't get mine you sync if i have to resign in,Samsung Health,problem_report,"As a user, I want the app to seamlessly sync my data so that I don't have to keep resigning in."
After this update my watch and Galaxy 7 edge do not communicate. Still have problems,Samsung Health,problem_report,"""As a user, I want my watch and Galaxy 7 edge to communicate properly after the update so that I don't experience any problems."""
One more update. Find a way to give steps for cyclists. There's no way people do hundreds of thousands of steps everyday. It seems dishonest that I don't want to be part of it.. uninstalling..btw the GPS seems to be working fine now.,Samsung Health,problem_report,"As a user, I want the app to include an option for tracking steps for cyclists so that I can accurately log my daily activity and feel more confident in the app's accuracy. Additionally, I want the GPS function to be reliable so that I can trust the data being recorded."
I used to love this it no longer keeps track of steps.,Samsung Health,problem_report,"As a user, I want the step tracking feature to function properly so that I can accurately track my daily activity."
"This was a very good app, however a week ago, I encountered a problem where my step count did not work and the app assumes that I have not been doing anything. Could you please check to see if it is some sort of glitch? Thank you.",Samsung Health,problem_report,"""As a user, I want the app to accurately track my step count without any glitches so that I can monitor my activity level accurately."""
"NOT GOOD, I TRY OPENING THE APP, BUT EXPERIENCING PROBLEMS, IT SAYS CONTACT Y'ALL! NO GOOD",Samsung Health,problem_report,"User Story: ""As a user, I want the app to function properly and not encounter any problems when I open it, so that I can have a positive experience with it."""
"The 2-factor authorization has basically logged me out of the app. Get the code on phone, entered the code, but the Verify button doesn't work.",Samsung Health,problem_report,"User Story: ""As a user, I want the 2-factor authorization process to work properly so that I can successfully log into the app without any technical difficulties."""
"Hello samsung, I'm not able to work this app, showing like ""due to a new security policy, SH can't be opened on a rooted device."" Please help.",Samsung Health,problem_report,"As a user, I want to be able to use the Samsung app on my rooted device so that I can use all of its features without any restrictions."
"This app never worked for me. I would put ""walking"" on and after 30 minutes it would tell me I'd walked 30 steps. Usless",Samsung Health,problem_report,"""As a user, I want the app to accurately track my walking activity so that I can accurately monitor my progress and achieve my fitness goals."""
After recent upgrade few days ago stress and heart rate sections do not work,Samsung Health,problem_report,"As an assistant, I want the stress and heart rate sections to work correctly after a recent upgrade so that I can provide accurate health data to the user."
"It's good , but I have problem I need some help  . When my phone in my pocket the program does not  count me steps . Why is that ?",Samsung Health,problem_report,"As a user, I want the app to accurately track my steps even when my phone is in my pocket so that I can have an accurate record of my physical activity."
"Like the app. Except for everytime I put a workout in the app, my step cals always disappear, and the app doesn't show all my step cal.",Samsung Health,problem_report,"""As a user, I want my step calories to accurately display in the app when logging workouts so that I can track my progress effectively."""
More bullshit taking up room on my phone that I can't take the stupid app off of,Samsung Health,problem_report,"User Story: ""As a user, I want more control over app storage so that I can easily remove unwanted apps and manage my device's capacity."""
It was a great app. Was working well until I updated it. Now it won't even start. :(,Samsung Health,problem_report,"As a user, I want the app to continue working smoothly even after updates so that I can rely on it for my daily tasks."
After the last update the ecg stopped working it requires an update that according to the msg is not compatible with the zfold3 or watch 4 (com.samsung.android.shealthmonitor:2290:9908:25bc597b6003) Tried to get help and no response so far.,Samsung Health,problem_report," Story: ""As a user, I want my ECG feature to work seamlessly after the app update, so that I can continue to monitor my health without any interruptions or compatibility issues with my zfold3 or watch 4. I also want reliable customer support to assist me in case of any technical difficulties."""
Using galaxy watch active with Pixel 3. No option in app to separate steps counted by my phone vs steps counted by my watch. it's either the phone or everything. Also cannot edit out miles of activity when it is obviously incorrect.,Samsung Health,problem_report,"User Story: ""As a galaxy watch active user, I want the option to differentiate steps counted by my phone and steps counted by my watch in the app, so that my fitness data is accurate. Additionally, I want to be able to edit out any incorrect activity data, such as miles, to ensure accuracy."""
"I've had this before & lost an entire person by just walking 10,000 steps a day, but I'd actually topped it by 4000 extra steps so I'm happy to try to lose again so my surgeries go better than expected.",Samsung Health,problem_report,"As a user, I want to be able to track my daily steps and set a goal so that I can improve my health and fitness levels, especially before surgeries."
"Newer phone, sensor not working in app 9 of 10 times. Just updated app, will see if improved. App seems so-so thus far.",Samsung Health,problem_report,"
User Story: ""As a user with a newer phone, I want the app to consistently recognize my sensor so that I can use it effectively. I just updated the app and hope to see an improvement."""
Same story... does not work completely. Does it only work on overpriced Samsung Phones. I regret that I still have a Samsung smartwatch. Just loading circle all the time.,Samsung Health,problem_report,"User Story: ""As a user, I want the app to work reliably on all devices, regardless of brand or price, so that I can fully utilize all of its features without any loading issues."""
The stupidest app there is even when ur lying on bed shaking the phone or in a moving car the pedometer keeps counting steps.... Total bullshit,Samsung Health,problem_report,"User Story: ""As a user, I want the pedometer to accurately track my steps even when I'm lying in bed or in a moving car, so I can trust the app's data."""
Disappointed It is not trusted because its counting is wrong......even if you take phone in hand and move here n there it will count as a step,Samsung Health,problem_report,"User Story: ""As an assistant, I want the step counting feature to be accurate and trustworthy, even if the user physically moves the phone around, so that I can provide accurate health information to the user."""
steps are accurate on mobile phone mode love the challenges the food calculator needs work alot of the nutrition information is incorrect making it unusable to me...,Samsung Health,problem_report,"User Story: ""As an assistant, I want the food calculator to provide accurate and reliable nutrition information so that I can effectively support users with their meal planning."""
"After update ui last night (released via firmware update), step counting and account synchronizing has not worked till now. Hope to see bug fixed soon.",Samsung Health,problem_report,"As a user, I want the step counting and account synchronizing to work properly after the UI update last night, so that I can accurately track my fitness progress and keep my account updated."
"I was happy with the app and it's functionality, but when I updated OS to Android 9 on my Pixel 2, the app stopped passively counting steps and would only count if I had the app open. The lack of passive counting has made this a lot less useful.",Samsung Health,problem_report,"As a user, I want the app to continue counting my steps passively, even after I update my Android OS to version 9, so that the app remains useful and convenient for tracking my activity."
App stopped syncing with samsung gear fit2 pro after update. It was working perfectly fine before. I wish I can go back,Samsung Health,problem_report,"Review: ""App stopped syncing with samsung gear fit2 pro after update. It was working perfectly fine before. I wish I can go back.""  
User Story: ""As a user, I want the app to sync with my Samsung Gear Fit2 Pro again after the update, or the ability to roll back to the previous version."""
This app started to kill the battery recently. It used to be a must-have app. But now it drains too much battery life.,Samsung Health,problem_report,"As a user, I want the app to not drain my battery life excessively so that I can use it without worrying about constantly charging my phone."
Reset how many glasses I have drinking. If I choose 2 glasses and I go back to app after two hours it says 0 glasses water,Samsung Health,problem_report,"""As a user, I want the app to remember the number of glasses of water I have already consumed, so that when I go back to the app after a break, it accurately reflects my total water intake."""
This app requires permission to something but it doesn't say what. So it will not open. I used to use this but the last update killed it.,Samsung Health,problem_report,"As a user, I want clear and specific permissions requests so that I know what I am granting access to and can use the app without errors or interruptions."
Used to be working...now can't open because it thinks my device is rooted which is not.,Samsung Health,problem_report,"User Story: ""As a user, I want the app to accurately recognize my device and not prevent me from opening it, so that I can use the app without any unnecessary barriers."""
I had a galaxy s5 and this app tracked my steps extremely well. I have since replaced it with a galaxy s6 edge and the app is no longer sensitive enough to capture my true count with this phone . Please fix!,Samsung Health,problem_report,"As a user with a galaxy s6 edge, I want the app to accurately track my steps so that I can monitor and improve my fitness goals."
Having issues the app keep stopping when i try to open it.,Samsung Health,problem_report,"User Story: ""As an assistant, I want the app to open smoothly without any glitches to better assist users."""
was a good app but now it insists that my phone is rooted and keeps popping up errors ever 30 seconds when I'm not trying to use it. I had to uninstall because it became too annoying.,Samsung Health,problem_report,"User Story: ""As a user, I want the app to stop erroneously detecting my phone as rooted and constantly popping up errors so that I can use the app without getting interrupted or annoyed."""
"I have used this app since 2017. Since the recent update, have more problems synching from the Fit. I have read many complaints recently and applied samsung response to correct .""""Nothing Worked"" Today, your rating has tanked to a 1 star from a 5 .",Samsung Health,problem_report,"As a long-time user of this app, I want the synching issues with my Fit device to be resolved, as many others have also complained about it. Despite following Samsung's recommended solutions, the problem persists. This has resulted in my rating of the app dropping from a 5 star to a 1 star."
So frustrating.   I have been refusing the updates for a reason and did not give permission for this one.  Driving in car sometimes counts as steps also.,Samsung Health,problem_report,"As a user, I want the option to choose which updates I want to install and not have them automatically install without my permission, so that I can control my device settings and avoid any potential inconvenience or frustration. Additionally, I want the app to accurately track my steps and not count driving as steps."
"When I measure stress out heart rate the screen sometimes freezes and I have to restart my phone. Otherwise, I like the app but wish there was a way to enter other exercises.",Samsung Health,problem_report,"As an assistant, I want the app to accurately measure stress levels so that I can provide accurate recommendations to the user. I also want the app to have the ability to enter and track various exercise options for a holistic approach to managing stress levels."
"The app will not open because it says my phone is rooted. However, my phone is NOT rooted. Because of this my gear S3 is essentially useless, as it will not sync with any other application.  Not happy Samsung.",Samsung Health,problem_report,"As a user, I want the app to properly detect my phone's root status and not restrict my access to other applications, so that my gear S3 can sync with other applications and be fully functional."
For some reason it only loaded the first time I used it then I couldn't get on after that. I did an update and it loaded up again the first time but now when I open the app it won't get past the green start screen.,Samsung Health,problem_report,"User Story: ""As a user, I want the app to consistently load and open without any issues so that I can use it seamlessly."""
I bought a galaxy fit e and it's the app doesn't work it say there a problem. It does not connect.,Samsung Health,problem_report,"As a user, I want the galaxy fit e app to connect properly so that I can track my fitness data accurately and easily."
Not tracking steps like it used to please fix it!,Samsung Health,problem_report,"""As a user, I want the app to accurately track my steps so that I can stay motivated and on track with my fitness goals."""
"All issues have been fixed. I love this app. However, the ""Smart View"" function isn't working from the last update. This function is really important to me, my phone is S9 plus.",Samsung Health,problem_report,"User Story: ""As a user with an S9 plus phone, I want the ""Smart View"" function to work properly so that I can utilize the full functionality of the app."" "
"This app will not even open, it just says access denied, just a waist of time to try",Samsung Health,problem_report,"As a user, I want to be able to access the app without being denied, so that I can use it effectively and efficiently."
"Inaccurate counts of everything. Steps are never correct, heart rate force closes the phone. Kind of useless.",Samsung Health,problem_report,"User Story: ""As an assistant, I need accurate counts and functioning heart rate tracking in order to effectively assist the user and provide accurate information."""
Doesn't always record the correct number of steps. For me averages 1/2 what was actually done. Have to uninstall and re install to get it correct for a little while.,Samsung Health,problem_report,"As a user, I want the app to accurately record my steps without having to constantly uninstall and reinstall it, so that my progress is accurately tracked and I can easily stay on top of my fitness goals."
This app helps you alot to achieve your fitness targets i liked it alot..but don't know what happened audio guide is on and still not receiving workout informations at audio guide intervals..plz fix the issue.,Samsung Health,problem_report,"As a fitness enthusiast, I want the audio guide feature to work properly so that I can receive workout instructions at the designated intervals and achieve my fitness goals efficiently with this app."
"Stopped working. It used to be fine, but now it won't even open. It just sits there loading. I've tried updating to no avail.",Samsung Health,problem_report,"As a user, I want to be able to use the app without it freezing or crashing so that I can complete tasks efficiently."
Unfortunately it isn't recording my distances travelled properly. Yesterday biked over 10 km. The route showed on the map but distance recorded is 0.04km. This has also happened on recent walks.  Any ideas on why?,Samsung Health,problem_report,"As a user, I want the distance tracking feature to accurately record my distances travelled so that I can track my progress and activities accurately. "
Half the time there are no search results for food and most of the time adding food doesn't works. It just buffers then stops.,Samsung Health,problem_report,"As a user, I want the search function to consistently display results for food so I can easily find what I'm looking for. Additionally, I want adding food to be a smooth process without any glitches or interruptions."
I am not able to login. After inserting credentials the process remains loading without concluding.,Samsung Health,problem_report,"As a user, I want to be able to successfully log in to the app without any loading issues after entering my credentials so that I can use the app without any interruptions or delays."
I've been walking all day and I look down at the tracker to see how I'm doing. 178 steps and hasn't budged since this morning. Uninstalling.,Samsung Health,problem_report," As a user, I want my step tracker to accurately track my steps throughout the day so that I can monitor my progress and make adjustments to my activity as needed."
Really want to use the app how ever it won't let me sign in. I've reset my phone. Cleared my cache deleted and re added the app and still won't allow me to log on,Samsung Health,problem_report,"User Story: ""As a user, I want to be able to successfully log into the app so that I can access its features and functionality."""
"Inaccurate mile count, also inaccurate speed . Says I am walking 3.7 miles per hour and it is closer to 3 mph. Irritated!",Samsung Health,problem_report,"
As a user, I want the mile count and speed accuracy to be more accurate so that I can trust the app's data and not be irritated by incorrect information."
Not accurate. Topped my weekly goal by 24% additional yesterday. Today sends me a 'reminder' that Ive been more innactive than usual. Even though my weekly goal score will be 15% higher than required. Useless if inaccurate.,Samsung Health,problem_report,"As a user, I want the app to accurately track my activity and goals so that I can rely on it to help me meet my goals and stay motivated."
Very poor. Failed on a consistent basis to measure step activity.,Samsung Health,problem_report,"As a user, I want the step activity measurement to be accurate and consistent so that I can accurately track my fitness progress."
"sine I bought samsung s7 this app would not to open,shi say the device is rooted but device is not rooted,help?",Samsung Health,problem_report,"As a user with a Samsung S7, I want the app to open without errors and not give me a rooted device error message so that I can use the app on my device."
last update sucks telling it doenst work on a rooted phone lol i havent even tried rooting and yet it says my phone is rooted😤😤😤,Samsung Health,problem_report,"As a user, I want the app to accurately detect if my phone is rooted or not, so that I can access and use the features without unnecessary restrictions."
Freezes my phone and reboots it using the stress test,Samsung Health,problem_report,"
As a user, I want the stress test to not freeze my phone or force it to reboot so that I can use the app without interruptions or issues."
No longer counts steps.  Garbage application.   Edit: The troubleshooting doesn't fix it.,Samsung Health,problem_report,"As a user, I want the application to accurately count my steps so that I can track my physical activity. Additionally, I want troubleshooting options that actually fix the issue if it stops counting my steps."
It was great for tracking steps but now the step counter isn't resetting each day. It doesn't work. Update: Samsung responded very quickly for a fix to the problem and it was able to resolve the issue and now it works better.,Samsung Health,problem_report,"As a fitness enthusiast, I want the step counter to reset each day so that I can accurately track my daily steps."
Love using the app. One problem since the last update my Samsung heath and discovery won't sync at all. Samgsung health doesn't see any 3rd party apps associated with Samsung health,Samsung Health,problem_report,"As a Samsung Health and Discovery user, I want the app to sync with my Samsung Health so I can track my fitness and health data accurately and seamlessly."
"If your heart rate is too high, like after a good cardio sesh it wont give a bpm, which is ridiculous, just tell me how fast its going, damn.",Samsung Health,problem_report,"As a user, I want the app to accurately display my heart rate, even after a high heart rate activity, so that I can track my fitness progress effectively."
"Can't measure anything (i.e., heart rate, stress, oxygen); only measures steps and sleep. Why?",Samsung Health,problem_report,"User Story: ""As an assistant, I want to be able to measure and track various health metrics such as heart rate, stress levels, and oxygen levels so that I can provide accurate and comprehensive health data to the user."""
"Blood oxygen measurement was removed in the latest update, no reason was given. On some phones it's apparently still available under the Stress section but my phone doesnt have that for some reason.",Samsung Health,problem_report,"As a user, I want to know the reason for removing blood oxygen measurement in the latest update and have the option to access it in the Stress section on my phone, so that I can continue using this feature. "
Tool a 8 hike mile this app showed less than 3 miles. Reinstalled app now seem to be working correctly.,Samsung Health,problem_report,"As a user, I want the app to accurately track my distance while hiking so that I can plan my routes and track my progress."
"All the sudden the app step counter is only displaying mobile phone steps and when you switch to show all, it won't load up. After years of this app, that shouldn't become an issue. Fix it.",Samsung Health,problem_report,"As an app user, I want the step counter to accurately display all my steps, regardless of whether they were taken on my phone or any other device, so that I can track my overall physical activity."
This ap does not count steps correctly when challenging others. Sometimes its over and sometimes under. Makes challenging friends useless,Samsung Health,problem_report,"""As a user, I want accurate step counting in challenges so that I can have meaningful competition with my friends."""
Suddenly it stopped counting steps! I even installed it again but nothing.,Samsung Health,problem_report,"User Story: ""As an assistant, I want the step counting function to consistently work so that I can accurately track my user's activity."""
the app keeps saying it cant be opened from a rooted phone and its randomly popping up!! plz fix,Samsung Health,problem_report,"As a user, I want the app to open without any errors or interruptions, even if my phone is rooted, so that I can use it without any problems. Additionally, I want the app to stop randomly popping up without my consent, so that I can have a smooth experience."
"I like the original set up! Since the big change, I can't find anything such as how to change my goal of 10,000 steps to something different. I just messed with it for over 10 minutes and got nowhere. Please change it back!",Samsung Health,problem_report,"
As a user, I want to have the option to change my step goal to something different and easily find it in the app, so that I can track my progress accurately and efficiently."
Great App but last 2 weeks there is a problem apply to update through Samsung Galaxy Store. After download is finished the app keep crushing when it tries to be applied on Galaxy Watch,Samsung Health,problem_report,"As a user, I want the app to properly update through Samsung Galaxy Store without any crashes or errors when using it on my Galaxy Watch."
I cant login with samsung account. Due to the registration proses using some weird language.,Samsung Health,problem_report,"User Story: ""As a user, I want to be able to login with my Samsung account and have a simple registration process in a language that I am familiar with."""
hi i am facing some issue with this app..the pedometer is not showing when the scree locked..i am using samsung a5 handset.,Samsung Health,problem_report,"User Story: ""As an app user, I want the pedometer to continue tracking my steps even when my screen is locked on my Samsung A5 handset, so that I can accurately monitor my physical activity."""
"It worked fine for 2days from the installation after that its showing Loading.. When I opened the app, and all so not counting my steps properly in my J5. Pls help...",Samsung Health,problem_report,"As a user, I want the app to continue working properly after 2 days of installation so that I can rely on it to count my steps accurately on my J5."
This AP constantly pops up when I'm on the phone and reinstalled itself several times after deleting! Help me get rid of this spamming spyware!!!,Samsung Health,problem_report,"""As a user, I want to be able to permanently remove the app and prevent it from reinstalling itself on my phone, so that I can stop being interrupted by the frequent pop-ups and avoid dealing with potential spyware."""
I cannot link the samsung health to my philam vitality. Kindly help,Samsung Health,problem_report," As a user, I want to be able to link my Samsung Health app with my Philam Vitality account so that I can track my fitness and progress in one place."
"I thought it was synching to Samsung, but when I did a system rest on my S5, it couldn't find any data to synch back to my phone. Data was just all gone. What a bummer.",Samsung Health,problem_report,"As a user, I want the app to properly sync with my Samsung device so that I don't lose any data, even after a system reset."
Was a great app until last update I am unable to use as access denied unauthorised changes were made to phone apparently that's the message I am given every time I try to use it,Samsung Health,problem_report,"User Story: ""As a user, I want the app to work properly without error messages or denied access after updates, so that I can continue to use it without interruptions."""
"I don't know if it was due to the update, but all of a sudden my steps are not being tracked. I will go the whole day walking and it will say I only took 43 steps!",Samsung Health,problem_report," As a user, I want my steps to be accurately tracked so that I can monitor my daily activity level and set fitness goals."
Asked for update so I reset it and it won't work.. so now I'm going to have to find a different app.👋👋,Samsung Health,problem_report,"As a user, I want to be able to update the app without losing functionality so that I can continue to use it without interruption."
When I input the code for the two step verification it just loops back to the beginning. I can't get past it.,Samsung Health,problem_report," As a user, I want to be able to successfully complete the two step verification process so that I can access my account without any issues."
It stop running on the work out and so it does not up date the work as far as for steps,Samsung Health,problem_report,"
User Story: ""As a user, I want the app to accurately track my steps during a workout and update my progress in real time, so that I can accurately track my fitness goals."""
Can't sync with Nike run anymore. Either allow SyncMyTracks to run properly or add Nike run to your app. You can't take away both.,Samsung Health,problem_report,"
As a user, I want the app to have the ability to sync with Nike run so that I can easily track my exercise data and continue using my preferred fitness tracker. I also want the option to use SyncMyTracks or have Nike run added directly to your app, so that I can still have access to my exercise data if one of the options is unavailable."
"Kills my battery,  force restarts,  inaccuracies.  Please get it off my phone",Samsung Health,problem_report,"User Story: ""As a user, I want the app to have better performance and accuracy, and not drain my battery or force restarts so that I can use it without frustration."""
The new version doesn't record walking or running automatically neither it is able to record ur sleep automatically. Just consuming power in the background.,Samsung Health,problem_report,"""As a user, I want the app to automatically track my walking and running activity, as well as my sleep, so that I don't have to manually record them and the app doesn't consume excess power in the background."""
Cant get pass the verification for phone number. Great app. Just broke it with the last update however.,Samsung Health,problem_report,"User Story: ""As a user, I want to be able to successfully verify my phone number in order to use the app effectively. I also want the app to function properly after updates so that I can continue using it smoothly."""
the only thing I have a problem with is the that the food caloric measurements arent accurate. I added in and item that was on the list and it didnt add in the protein counts.,Samsung Health,problem_report,"As a user, I want accurate caloric measurements and protein counts for the food items I add to my list so that I can accurately track my nutrition intake."
"Km count is totally wrong-where in reality I have 15 m,app counted 2 km!!  Pedometer too not trustable,walked with friend the same amount-very long  distance,I had ~12000 steps, she - 30000. At the end of the walk different  notifications about different length.",Samsung Health,problem_report,"As a user, I want the km count and pedometer to accurately reflect the distance and steps I have walked, so that I can trust and rely on the app for accurate tracking and notifications."
Update broke app. Won't let me set up 2 step verification. Can't get into the app. Please fix this.,Samsung Health,problem_report,"""As a user, I want the option to set up 2 step verification and be able to access the app to ensure the latest update has not caused any issues."""
Worked good before the update but crashes my phone now  everytime I take my heart rate.,Samsung Health,problem_report,"As a user, I want the app to stop crashing when I take my heart rate so that I can use it without interruptions or disruptions."
"The app idea is good, but implementation could be better: often gets stuck",Samsung Health,problem_report,"User Story: ""As a user, I want the app to function smoothly without getting stuck, so that I can complete my tasks without frustration."""
"Samsung needs to make just one app to sync with all the smartwatches only, my phone tracks more steps then my watch ,i rather just have one app for my Galaxy watch.",Samsung Health,problem_report,"
As a user, I want a single app for syncing with all my smartwatches, so that I can easily view and track my steps without discrepancies between my phone and watch."
"I can't enter my profile information, so I can't really use this app as much as it's intended to be.",Samsung Health,problem_report,"As a user, I want to be able to enter and update my profile information so that I can fully utilize the features and benefits of this app."
The heart rate function of the app shouldn't even be on here.  It NEVER works. It's not very accurate with keeping track of steps either.,Samsung Health,problem_report,"As a user, I want the heart rate function to be removed from the app because it does not work accurately and the step tracking feature is also not accurate."
I downloaded the update and now its not reading my steps accurately. Note 4.,Samsung Health,problem_report,"Review: ""I downloaded the update and now its not reading my steps accurately. Note 4.""  
User Story: ""As an assistant, I want the update to accurately track my user's steps so that the information I provide is accurate and useful to them."""
"After recent update, steps since 5th October 2020 no longer save (keeps resetting to zero next day). Also, steps no longer sync with Myfitnesspal app.",Samsung Health,problem_report,"
User Story: ""As a user, I want my steps to save consistently and sync with Myfitnesspal app so that I can accurately track my fitness progress."""
"Can't use on my Galaxy S9 plus. Close forcefully. Even the software update couldn't be helpful. Already reported the issue,but no assistance received. 👎👎👎",Samsung Health,problem_report," ""As a user with a Galaxy S9 Plus, I want the app to function properly and not crash so that I can use it without issue."""
"Why am I still getting notifications from this app when I have them all turned off from within the app? Thankfully I have Oreo, so I can have Android block them anyway.",Samsung Health,problem_report,"As a user, I want the option to fully disable all notifications from the app so that I am not constantly interrupted."
Not working on Galaxy C9 pro... Error saying device is rooted but my phone isn't rooted... Fix this issue,Samsung Health,problem_report,"As an assistant, I want the app to be compatible with Galaxy C9 pro and not display an error message about rooted devices, so that I can use the app on my device without any technical difficulties."
"I can't activate my account, everytime I enter verification code the app returns back to the previous step!",Samsung Health,problem_report,"User Story: ""As a user, I want to be able to successfully activate my account by entering the verification code once so that I don't have to repeat the process multiple times."""
"I love this app, until I updated it. Once I updated, it wasn't taking my every step like it's was before. So disappointed! 😕",Samsung Health,problem_report,"""As an app user, I want the app to accurately track my steps after updates so that I can continue to use it effectively."""
"Can't set up app ""check your network connection and try again"" after android 8.0 update",Samsung Health,problem_report,"""As a user with an Android device, I want to be able to successfully set up the app after updating to Android 8.0 so that I can use it without any network connection issues."""
"App is disappointed many times, steps counting stops after some time",Samsung Health,problem_report,"User Story: ""As an active user, I want the steps counting feature to consistently track my progress without stopping unexpectedly, so that I can accurately monitor my fitness goals."""
Its not intelligent to gain or track record..always need to start and should be checking every time if it is running or tracking. all of sudden it stops and you spend time to track this app instead of app to track you,Samsung Health,problem_report,"""As a user, I want the tracking feature to be more reliable so that I don't have to constantly check and restart the app."""
I don't understand why this app. stop counting my step. 😭. please help I did try to follow your instructions but it seems this app is broken. It there any way to fix this? I cant call your number,Samsung Health,problem_report,"As a user, I want the app to accurately track my steps and be reliable so that I can easily monitor my daily activity without any issues or interruptions. I also want the app support to have clear and accessible instructions for troubleshooting any issues that occur."
worked great until recently. now does not track any movement. Looking for an update.,Samsung Health,problem_report,"As an assistant, I need the tracking feature to work consistently so that I can accurately track the user's movements. "
"Complete waste of memory space. Records steps you never took. Calculates distance bu guesswork. Cant even put in your stride length. I can be semi idle at home and it will count 1000s steps. Also counts steps when driving. Never been fixed for years. Nil points. Pointless, in fact.",Samsung Health,problem_report,"As a user, I want the step counting feature to accurately reflect my physical activity so that I can track my progress and improve my fitness."
"Doesn't measure work. I shovel snow for about an hour; get credit for 8 minutes, ha!",Samsung Health,problem_report,"As a user, I want the app to accurately track the amount of work I do so that I am fairly rewarded for my efforts."
"I'm unable to use this app, after opening and tabbing agree it doesn't work further,stuck on main page.",Samsung Health,problem_report,"""As a user, I want the app to function properly after agreeing to terms and conditions so that I can use its features without getting stuck on the main page."""
Stress app doesnt have the measure button. No way to measure blood oxygen. Used samsung active 2 watch to measure but doesnt show oxygen level. Samsung S9,Samsung Health,problem_report,"As a user, I want a measure button in the Stress app and the ability to measure my blood oxygen level with my Samsung Active 2 watch connected to my Samsung S9 phone, so that I can easily monitor my health and track my progress."
Step tracker is no longer accurate. It said I took 600 steps the whole hour I was walking. I'm pretty sure I took more than 600 steps if i was walking for over an hour and I had my phone in my hand the whole time.,Samsung Health,problem_report,"As a user, I want the step tracker to accurately count my steps so that I can trust the data it provides for my fitness goals."
"On two Motorola phones, the Samsung Health app hangs at a loading screen after I log in and enter a two-factor code. This happens after three different two-factor methods and I can't figure out how to turn off two-factor authentication so I can try without it.",Samsung Health,problem_report,"""As an assistant, I want the Samsung Health app to load properly on all Motorola phones and have the option to disable two-factor authentication so that I can assist users in successfully logging in and troubleshooting issues."""
Doesn't read BPM or spO2 from rear sensor of rooted Galaxy Note 4 with  LineageOS,Samsung Health,problem_report,"Story: ""As an assistant, I want the app to be able to read BPM and spO2 from the rear sensor on a rooted Galaxy Note 4 with LineageOS so that I can accurately track my patient's health readings."""
"Is not accurate with step counting and in the last 2 months won't read my heart rate any more. It senses it but won't change to ""measuring""",Samsung Health,problem_report,"As a user, I want the step counting and heart rate monitoring to be accurate and consistently functioning so that I can accurately track my fitness progress and health."
Stop updating on my phone. I have it not to automatically update but this app and 3 others do. Fix your bugs,Samsung Health,problem_report,"User Story: ""As a user, I want the app to follow my phone's automatic update settings so that it doesn't automatically update without my permission and potentially cause bugs."""
Some days the step counter counts my steps some days it doesn't want to work consistently. I watch it as I walk to see if it counts and it doesn't.,Samsung Health,problem_report,"As a user, I want the step counter to consistently track my steps so that I can accurately monitor my walking activity."
"Mine hasn't worked right since the update. lg,health will day I've walked 12,000 steps,while the Samsung one says 1400",Samsung Health,problem_report,"User Story: ""As a user, I want the step tracking feature to accurately reflect my steps, regardless of the device I'm using, so that I can easily track my physical activity."""
Since the most recent update the app no longer counts my steps. I enjoyed it until this recent update,Samsung Health,problem_report,"
As a user, I want the step counting feature to be functional after the recent update so that I can track my activity accurately."
Hi App will not open 😒 not happy. No way of checking my data .,Samsung Health,problem_report,"As a user, I want the app to open without any issues so that I can access and check my data efficiently."
"Does not allow for heart rate or pulse ox rate to be measured on galaxy 20s. With my old phone, galaxy note 9, pulse ox was constantly wrong.",Samsung Health,problem_report,"""As a user, I want to be able to measure my heart rate and pulse oximetry on my Galaxy 20s, as I could with my previous phone, the Galaxy Note 9, so that I can accurately track my health data."""
"I loved this app, so sad i can't use after the last update",Samsung Health,problem_report,"
User Story: ""As a user, I want the app to be functional and usable after updates so that I can continue to use it without interruptions."""
Not syncing data with 3rd party apps (fitvault) even though permissions are turned on. Updated both apps and doesn't work. Hope it's fixed soon,Samsung Health,problem_report," User Story: ""As a user, I want my data to sync with 3rd party apps like FitVault, even when permissions are turned on, so that I can easily access and track my fitness data. I hope this issue is resolved soon."""
This program is useless. The workout program does not load,Samsung Health,problem_report,"
As a user, I want the workout program to load properly so that I can use the program effectively."
I used to love the app but it stopped working on my Samsung device. Doesn't count steps anymore. Update only made it worse 😢,Samsung Health,problem_report,"
User Story: As a user, I want the app to accurately track my steps on my Samsung device so that I can use it to monitor my fitness and activity."
I switched to Garmin because they aren't so restrictive with their software. Even on official firmware this garbage app won't run. I'll never buy a Samsung again.,Samsung Health,problem_report,"As an assistant, I want the Garmin software to be more compatible with different devices and firmware versions so that my users can have a smoother experience and not feel the need to switch to a different brand."
The new update is not getting installed on my galaxy watch (failed update after getting transferred to watch). Is there a Indian support service that I can call? The number you provided was not helpful,Samsung Health,problem_report,"User Story: As a user, I want to be able to successfully update the app on my Galaxy Watch and have access to a reliable Indian support service in case of any issues."
Prefer the old look. After this update i cannot sync with other App?,Samsung Health,problem_report,"As a user, I want the ability to switch to the old look and to be able to sync with other apps, so that I can continue using the app as before."
